Formula,Answer
145470-90118 ,55352 
791161-362954,428207
324918-50262 ,274656
705363-609993,95370 
934244-687252,246992
457297-164527,292770
941134-278093,663041
516451-339441,177010
774276-240306,533970
751558-723852,27706 
784129-20003 ,764126
737166-115707,621459
862880-815562,47318 
990362-286656,703706
787843-599929,187914
540476-293245,247231
601409-358443,242966
988354-523222,465132
491573-152996,338577
712087-202866,509221
412120-139008,273112
785250-396173,389077
585286-458175,127111
303651-242561,61090 
855192-128884,726308
711525-569724,141801
666700-607464,59236 
494289-5125  ,489164
191247-77964 ,113283
291596-140039,151557
842539-348727,493812
776815-699928,76887 
752407-198631,553776
619688-196200,423488
390437-13844 ,376593
847321-207957,639364
396339-113931,282408
141774-34639 ,107135
988921-103550,885371
976672-342896,633776
644351-163943,480408
692443-563443,129000
705759-222592,483167
232762-163687,69075 
422143-329656,92487 
821327-201865,619462
620896-36660 ,584236
606064-334850,271214
521436-243077,278359
500920-314141,186779
455084-56457 ,398627
219180-113655,105525
406820-206311,200509
471458-148947,322511
601696-514029,87667 
877185-183286,693899
734345-389493,344852
988036-547940,440096
353739-77671 ,276068
937663-734847,202816
642655-278792,363863
590369-486351,104018
249521-84707 ,164814
970678-694341,276337
554247-160834,393413
779895-1126  ,778769
646822-155369,491453
745093-573731,171362
760701-448369,312332
919308-335836,583472
633573-612397,21176 
785267-21833 ,763434
869217-613080,256137
229336-87225 ,142111
351295-317047,34248 
824658-726976,97682 
898199-111138,787061
556169-6425  ,549744
446380-353521,92859 
912524-437735,474789
794528-344120,450408
643413-377980,265433
514757-237368,277389
289522-126427,163095
953680-890747,62933 
862579-839687,22892 
518097-89950 ,428147
331558-119750,211808
956404-789423,166981
772970-329758,443212
338235-116645,221590
440065-29047 ,411018
324541-19246 ,305295
918486-115048,803438
359751-211818,147933
924143-221828,702315
641706-617002,24704 
407365-54421 ,352944
758442-538532,219910
545283-220114,325169
875709-2541  ,873168
221343-189214,32129 
446580-298652,147928
965972-496847,469125
897460-385563,511897
985782-414943,570839
385007-327010,57997 
888851-378989,509862
234925-87822 ,147103
798806-780885,17921 
951722-323767,627955
900519-471805,428714
797955-151640,646315
688744-424443,264301
957963-232785,725178
639958-155031,484927
860380-203878,656502
916129-465557,450572
525816-157615,368201
587303-218398,368905
690433-28767 ,661666
513267-490170,23097 
133679-98593 ,35086 
438797-185544,253253
799159-376267,422892
489739-113056,376683
615224-469854,145370
345345-339120,6225  
792837-139587,653250
730436-481316,249120
721945-38868 ,683077
334044-307502,26542 
254474-9079  ,245395
776124-743543,32581 
945478-201129,744349
408222-99163 ,309059
707824-320916,386908
811787-650871,160916
543496-203978,339518
526822-218636,308186
853863-210020,643843
525982-289593,236389
651276-434627,216649
636077-414810,221267
242345-3678  ,238667
328733-277915,50818 
466771-19779 ,446992
344021-210932,133089
219742-113661,106081
91953-38353  ,53600 
695488-154990,540498
631543-337051,294492
679472-500086,179386
831197-232072,599125
975708-597071,378637
648515-122035,526480
855300-176570,678730
746072-378905,367167
803571-606596,196975
630285-95465 ,534820
568784-9587  ,559197
877079-671252,205827
599907-542769,57138 
345058-175918,169140
584793-299405,285388
938746-660929,277817
659329-352222,307107
293475-268916,24559 
907198-731299,175899
589758-162095,427663
912253-127209,785044
982052-316494,665558
907669-60257 ,847412
475905-375213,100692
917370-264233,653137
913060-87001 ,826059
474170-382075,92095 
876705-434393,442312
83152-23712  ,59440 
742737-169865,572872
686555-626856,59699 
685862-571611,114251
153359-41179 ,112180
422065-349783,72282 
794094-752543,41551 
390584-337211,53373 
912787-774915,137872
675655-552549,123106
313141-112030,201111
932308-202878,729430
989958-208468,781490
784195-316890,467305
119995-28659 ,91336 
143298-122530,20768 
926257-184301,741956
794605-76516 ,718089
981914-974163,7751  
410299-271572,138727
946576-390724,555852
802213-127558,674655
534556-263517,271039
992906-23264 ,969642
923473-395446,528027
835727-818959,16768 
566031-277933,288098
992982-500209,492773
360871-345447,15424 
919259-583476,335783
838572-195747,642825
680820-343631,337189
865272-229429,635843
883302-661243,222059
988341-948846,39495 
913781-330405,583376
852939-266469,586470
204998-23408 ,181590
682315-135143,547172
547580-512074,35506 
776695-236327,540368
843342-699688,143654
575686-163284,412402
353412-216215,137197
949637-933599,16038 
992161-687992,304169
162497-89377 ,73120 
668386-343756,324630
629702-627333,2369  
786360-108057,678303
938770-763324,175446
353846-241948,111898
404321-156776,247545
967588-748033,219555
816957-183396,633561
308511-48053 ,260458
163620-24844 ,138776
260294-58171 ,202123
812547-578292,234255
980997-911414,69583 
493463-41113 ,452350
516617-304247,212370
541590-200976,340614
966506-464926,501580
996606-5860  ,990746
855428-263113,592315
940115-451807,488308
820716-400150,420566
881053-316998,564055
934803-920439,14364 
542629-75830 ,466799
465705-165171,300534
634257-624724,9533  
917061-344774,572287
852595-514128,338467
986795-255956,730839
665454-109474,555980
989679-244781,744898
293189-59443 ,233746
781965-215193,566772
816119-365206,450913
978873-845819,133054
837466-717142,120324
223467-24750 ,198717
229658-44825 ,184833
639665-578587,61078 
916382-852260,64122 
438547-120241,318306
636081-198740,437341
625965-77268 ,548697
433005-38492 ,394513
358935-105777,253158
958623-169687,788936
922705-26561 ,896144
787910-368328,419582
499556-484689,14867 
569005-98693 ,470312
739823-410379,329444
107416-68904 ,38512 
993281-7808  ,985473
925554-184095,741459
916262-454855,461407
802091-258600,543491
463054-320199,142855
958954-90093 ,868861
971992-58855 ,913137
981377-42503 ,938874
452887-11595 ,441292
404486-124611,279875
700946-375484,325462
227041-186370,40671 
904474-281789,622685
799738-211354,588384
120348-59258 ,61090 
562782-175646,387136
948501-858546,89955 
874384-777004,97380 
436111-191750,244361
899601-701998,197603
783079-471515,311564
698183-664767,33416 
602166-512983,89183 
800636-162208,638428
841671-626954,214717
788522-10089 ,778433
559950-43214 ,516736
572894-520881,52013 
292785-212979,79806 
808216-609161,199055
578210-83794 ,494416
976290-31348 ,944942
840119-277659,562460
778169-273139,505030
736799-324106,412693
483093-173295,309798
797276-166530,630746
825047-73732 ,751315
991916-312350,679566
605976-482788,123188
295256-51714 ,243542
373158-178400,194758
611404-135755,475649
676100-234267,441833
520154-119043,401111
747800-78083 ,669717
676679-202150,474529
413997-141256,272741
341346-3079  ,338267
497926-411737,86189 
991224-358948,632276
697133-503803,193330
556313-49443 ,506870
935962-255042,680920
839250-403310,435940
468129-77495 ,390634
300140-89735 ,210405
407119-85853 ,321266
779816-276313,503503
588336-323035,265301
654308-645666,8642  
448689-79897 ,368792
573465-541288,32177 
701234-301058,400176
409837-152306,257531
903183-174529,728654
986482-229329,757153
841971-532272,309699
506682-307735,198947
876651-295763,580888
875613-298640,576973
673496-629795,43701 
942392-817628,124764
829290-464676,364614
933828-77283 ,856545
921005-854936,66069 
886172-569750,316422
856882-54729 ,802153
258386-107852,150534
570563-236321,334242
867100-139996,727104
686308-348803,337505
561193-350709,210484
331898-108461,223437
318713-168921,149792
428985-285171,143814
807457-247186,560271
518392-225114,293278
702752-583675,119077
563313-343587,219726
733134-105424,627710
325582-309132,16450 
693213-244586,448627
795843-470562,325281
558324-66721 ,491603
630139-449726,180413
818440-417975,400465
733495-94100 ,639395
231250-117219,114031
690789-296728,394061
746309-735404,10905 
837375-270488,566887
788369-388020,400349
906060-770255,135805
588610-332960,255650
164226-125088,39138 
618067-132558,485509
762761-14298 ,748463
699907-361725,338182
661995-577089,84906 
339176-274344,64832 
547803-328059,219744
742098-276893,465205
695940-320285,375655
422753-141955,280798
350779-81848 ,268931
362435-51538 ,310897
963442-756433,207009
777772-651003,126769
600477-474029,126448
383248-165651,217597
602667-123448,479219
808357-673883,134474
969012-534064,434948
851331-152012,699319
933322-870124,63198 
683668-94799 ,588869
718465-325009,393456
794612-339686,454926
548392-284987,263405
284793-265707,19086 
734451-466486,267965
288165-66305 ,221860
579889-486017,93872 
376049-140462,235587
759062-178022,581040
985022-976716,8306  
761987-424881,337106
800246-66759 ,733487
844561-717266,127295
691797-505255,186542
274062-235707,38355 
961227-293257,667970
867987-406936,461051
983934-892742,91192 
984680-837578,147102
763669-224874,538795
104933-94090 ,10843 
703616-404088,299528
866432-219870,646562
188159-101351,86808 
711266-322758,388508
738140-303923,434217
866710-367598,499112
601148-296887,304261
811003-131001,680002
540161-247667,292494
735384-724920,10464 
608911-6309  ,602602
996855-244794,752061
667791-199437,468354
974566-228794,745772
757704-139606,618098
707864-12709 ,695155
607318-574265,33053 
339929-169930,169999
783032-240558,542474
323758-271341,52417 
981272-588216,393056
451832-286266,165566
598238-139461,458777
709028-428867,280161
689821-645907,43914 
392721-119487,273234
909614-322784,586830
452268-442397,9871  
727676-434343,293333
925237-162386,762851
623649-380566,243083
963641-909151,54490 
848083-91760 ,756323
826039-36082 ,789957
673454-441478,231976
542882-437909,104973
841944-97478 ,744466
555589-324262,231327
890467-272160,618307
72677-32999  ,39678 
462290-400263,62027 
314441-53630 ,260811
847187-167716,679471
703207-563173,140034
935221-610307,324914
511035-480859,30176 
869810-67133 ,802677
384425-74120 ,310305
307590-84348 ,223242
782124-738234,43890 
484317-245412,238905
681702-118477,563225
408062-258214,149848
310514-167609,142905
479615-199477,280138
948574-932483,16091 
915968-62942 ,853026
378816-163504,215312
691632-394231,297401
850770-153844,696926
512910-107619,405291
956251-411480,544771
900085-523406,376679
124841-118469,6372  
821205-683041,138164
775377-471002,304375
481683-153136,328547
996537-209242,787295
499432-93846 ,405586
809370-25907 ,783463
854069-22746 ,831323
385636-380986,4650  
940836-931859,8977  
524814-487724,37090 
613465-453734,159731
573622-552021,21601 
555837-128288,427549
946691-185320,761371
606419-154286,452133
723791-160553,563238
562593-376031,186562
961505-960743,762   
271916-220232,51684 
996271-737109,259162
356678-99500 ,257178
501916-142921,358995
377835-39183 ,338652
627016-139699,487317
743214-491842,251372
305951-87917 ,218034
314694-175394,139300
272883-26128 ,246755
720466-426477,293989
720157-662759,57398 
987051-826723,160328
708776-288001,420775
647363-209908,437455
567206-480989,86217 
571370-219581,351789
794951-297204,497747
550345-304653,245692
827890-89238 ,738652
798531-61837 ,736694
747646-425380,322266
610948-501055,109893
300746-216676,84070 
739441-670197,69244 
995550-621083,374467
393620-316112,77508 
515460-285960,229500
926625-326249,600376
728104-662146,65958 
544852-89858 ,454994
808160-447841,360319
920690-815323,105367
783352-181444,601908
923563-610531,313032
731632-317384,414248
850506-623126,227380
787744-260830,526914
581468-535550,45918 
604339-311480,292859
945939-773354,172585
886004-760032,125972
681354-202451,478903
686479-212356,474123
951516-457770,493746
658127-334903,323224
969425-555214,414211
557941-247466,310475
334903-279522,55381 
356738-295908,60830 
643790-558464,85326 
608458-442214,166244
216256-123306,92950 
329816-154541,175275
647434-163408,484026
933039-634130,298909
304265-271233,33032 
580956-365570,215386
783446-563124,220322
855247-6660  ,848587
885534-804230,81304 
541683-187723,353960
627490-347489,280001
507879-340559,167320
667521-12055 ,655466
653116-98001 ,555115
870965-253623,617342
540401-534043,6358  
791759-330965,460794
606024-136971,469053
561153-172611,388542
611563-34074 ,577489
987274-646237,341037
801334-86156 ,715178
868094-207697,660397
829407-206603,622804
718365-131476,586889
301590-229718,71872 
651017-512973,138044
787287-674556,112731
316961-80717 ,236244
628963-130736,498227
963181-409723,553458
734569-555096,179473
650127-478560,171567
510135-298348,211787
845572-215914,629658
610333-6548  ,603785
606383-509770,96613 
968725-407044,561681
894092-436802,457290
982292-167342,814950
629993-625444,4549  
364427-35169 ,329258
461000-257706,203294
183223-9172  ,174051
823541-462978,360563
298970-11003 ,287967
475889-458703,17186 
711973-247050,464923
766190-269210,496980
327913-231157,96756 
972007-41224 ,930783
827389-697368,130021
825429-524582,300847
544117-233630,310487
847956-448555,399401
786613-252358,534255
884970-296803,588167
691453-194096,497357
789833-120722,669111
965322-47416 ,917906
394564-194735,199829
999786-353459,646327
418148-195171,222977
262041-25944 ,236097
604675-168469,436206
972313-514705,457608
977739-806150,171589
943023-99345 ,843678
798384-493769,304615
97334-23362  ,73972 
828376-196794,631582
845596-104   ,845492
479449-153808,325641
540959-75873 ,465086
860727-397332,463395
848335-292235,556100
485890-285947,199943
343728-187053,156675
435197-306106,129091
572315-365805,206510
793118-659728,133390
672677-535866,136811
913188-820921,92267 
533033-7724  ,525309
917745-82394 ,835351
763264-409416,353848
831791-83811 ,747980
889575-163686,725889
818541-494863,323678
355334-206871,148463
748385-522532,225853
528575-35546 ,493029
603561-303794,299767
772926-388944,383982
893517-43123 ,850394
763801-450332,313469
505968-362439,143529
624144-360318,263826
702456-193159,509297
978720-955053,23667 
744024-199192,544832
578377-27983 ,550394
860879-785072,75807 
872407-1831  ,870576
871431-758404,113027
90354-77262  ,13092 
520443-514208,6235  
610472-74248 ,536224
948369-130978,817391
915386-229818,685568
995853-62323 ,933530
701830-8326  ,693504
786195-684676,101519
989917-356893,633024
782907-63309 ,719598
453829-18038 ,435791
352345-116713,235632
981658-980297,1361  
359335-67749 ,291586
567037-528145,38892 
686941-244556,442385
862096-305080,557016
690128-176534,513594
714819-90338 ,624481
968351-463345,505006
662555-237835,424720
953178-212197,740981
701344-470759,230585
688238-185597,502641
970042-967292,2750  
688882-653128,35754 
598009-581534,16475 
374673-321802,52871 
800905-654516,146389
368034-300817,67217 
186148-144198,41950 
583264-303724,279540
862285-214770,647515
139265-69152 ,70113 
989583-360391,629192
954734-276331,678403
769331-212700,556631
646894-164771,482123
911215-598375,312840
537744-515013,22731 
850840-125086,725754
680127-109926,570201
666164-96746 ,569418
414565-399631,14934 
473767-63012 ,410755
604520-367072,237448
814394-278540,535854
366836-96121 ,270715
990114-879086,111028
408033-380822,27211 
693474-681827,11647 
894403-135556,758847
605472-70514 ,534958
583437-205811,377626
755045-201529,553516
126609-113490,13119 
531811-37238 ,494573
818914-153548,665366
778622-556327,222295
980183-294413,685770
779147-463328,315819
802132-746218,55914 
861373-294015,567358
839277-424842,414435
886210-399759,486451
858988-321791,537197
813317-517950,295367
585218-315902,269316
299446-585   ,298861
653140-380756,272384
609894-522274,87620 
871009-422158,448851
968917-284370,684547
791885-142054,649831
835933-544582,291351
562118-311512,250606
732590-147162,585428
159871-37378 ,122493
930300-500811,429489
673700-670277,3423  
210361-3212  ,207149
500560-375007,125553
819281-724366,94915 
912537-644421,268116
786080-358338,427742
984095-298580,685515
953631-535278,418353
79260-21548  ,57712 
526791-301963,224828
903504-882039,21465 
704329-407561,296768
914881-414896,499985
737175-98770 ,638405
923581-631067,292514
408265-156242,252023
663513-485998,177515
847286-824811,22475 
934802-830100,104702
127896-97268 ,30628 
670697-75009 ,595688
771429-709708,61721 
236050-69931 ,166119
405051-257152,147899
920173-805016,115157
674672-621430,53242 
962929-757361,205568
990838-760322,230516
429642-374242,55400 
514056-238175,275881
246878-177915,68963 
475808-140937,334871
459058-292376,166682
597854-584031,13823 
816432-651627,164805
288579-109914,178665
746032-144950,601082
977034-332036,644998
721899-355057,366842
161281-65974 ,95307 
959285-350234,609051
720386-33062 ,687324
903944-339853,564091
926512-409507,517005
693557-554973,138584
789286-494117,295169
791071-58907 ,732164
220470-143458,77012 
678753-630525,48228 
776057-596691,179366
517765-209595,308170
803651-209454,594197
452032-447606,4426  
998465-733262,265203
433037-72592 ,360445
46566-3187   ,43379 
915531-9816  ,905715
932251-101109,831142
465907-248974,216933
796968-380851,416117
697606-604126,93480 
998448-504237,494211
808401-394123,414278
818102-527478,290624
794378-357475,436903
856238-286754,569484
903070-180717,722353
651392-205011,446381
372673-146893,225780
851700-129738,721962
518724-262512,256212
949018-81639 ,867379
994498-81885 ,912613
674282-39375 ,634907
777012-544715,232297
844376-659126,185250
806951-315541,491410
874089-792653,81436 
729726-449078,280648
475555-207920,267635
716416-280361,436055
767474-535252,232222
443058-102228,340830
813319-68782 ,744537
656608-457841,198767
499100-167002,332098
720755-2658  ,718097
973914-373555,600359
229341-186680,42661 
767512-224371,543141
554034-507735,46299 
895793-4215  ,891578
485604-347777,137827
987694-879654,108040
886628-199871,686757
662183-406520,255663
853674-303441,550233
923811-319786,604025
584952-231450,353502
84857-53601  ,31256 
298111-268292,29819 
235000-178652,56348 
607389-165685,441704
914000-763010,150990
186064-134907,51157 
638702-319103,319599
837243-9728  ,827515
945274-737744,207530
718876-590438,128438
292007-39184 ,252823
637177-242976,394201
622447-276461,345986
791109-453372,337737
654724-17955 ,636769
983883-12249 ,971634
882356-457   ,881899
409008-62069 ,346939
66314-37366  ,28948 
586071-217079,368992
650342-5843  ,644499
663559-311850,351709
999526-551056,448470
775326-63327 ,711999
746816-212822,533994
937000-244879,692121
704608-400108,304500
939494-476406,463088
650760-407963,242797
613723-559595,54128 
489112-274626,214486
424794-176801,247993
660688-67647 ,593041
629477-612218,17259 
55033-45675  ,9358  
523734-447415,76319 
800391-485880,314511
984590-505682,478908
654798-584935,69863 
876810-306436,570374
453167-390801,62366 
330387-137591,192796
660800-192975,467825
446105-203274,242831
908104-340139,567965
432385-384023,48362 
604720-193775,410945
545116-458195,86921 
996461-705557,290904
890676-153457,737219
944350-738472,205878
957349-306283,651066
912850-851486,61364 
667100-247974,419126
902162-579724,322438
847908-310478,537430
913867-100167,813700
507049-459493,47556 
776378-631306,145072
728760-36130 ,692630
447419-367009,80410 
279297-98081 ,181216
386319-131881,254438
365569-15152 ,350417
267875-234786,33089 
890081-372818,517263
709139-281098,428041
849717-320533,529184
421971-224952,197019
331246-301419,29827 
609185-154220,454965
835831-122098,713733
650452-490847,159605
626822-327340,299482
153508-70647 ,82861 
905233-133795,771438
169171-164837,4334  
998510-649125,349385
894171-533516,360655
568873-409674,159199
813365-247551,565814
924010-174919,749091
595915-210736,385179
919256-603394,315862
975992-573568,402424
448754-203872,244882
557713-499066,58647 
665931-225928,440003
771174-217793,553381
736362-330167,406195
550961-371090,179871
839345-330646,508699
445108-7444  ,437664
682715-58309 ,624406
993216-421447,571769
791088-135186,655902
224706-42020 ,182686
748048-534035,214013
186823-173181,13642 
432012-177694,254318
889812-301781,588031
551760-370725,181035
956922-356661,600261
642542-588421,54121 
873281-494103,379178
809010-155914,653096
595237-71764 ,523473
909627-627659,281968
739188-580552,158636
834289-387877,446412
968573-350015,618558
996144-798046,198098
718660-685310,33350 
599926-12016 ,587910
655790-476947,178843
846694-327142,519552
962445-145740,816705
431645-408846,22799 
548833-55315 ,493518
726343-704160,22183 
804426-399662,404764
541847-350173,191674
781296-436194,345102
998012-884909,113103
261143-157114,104029
825734-519033,306701
942988-474353,468635
736443-450959,285484
723891-256625,467266
696873-354189,342684
271961-260187,11774 
496971-313914,183057
981313-97637 ,883676
280110-270825,9285  
932426-433639,498787
815355-150638,664717
152807-76294 ,76513 
293317-204025,89292 
663195-529741,133454
870176-410683,459493
882117-469847,412270
551321-321157,230164
943311-892285,51026 
999767-131186,868581
396059-280203,115856
886230-38110 ,848120
440205-410964,29241 
873215-806968,66247 
460054-18532 ,441522
838622-517012,321610
933717-854658,79059 
725569-632758,92811 
128512-65627 ,62885 
902488-342737,559751
859980-315636,544344
918845-336167,582678
380319-173918,206401
716018-518468,197550
266561-10981 ,255580
985187-718827,266360
673278-3483  ,669795
666371-510345,156026
900956-312324,588632
193222-185211,8011  
778422-465026,313396
765316-470680,294636
674970-3641  ,671329
867661-626511,241150
982764-802248,180516
544075-532614,11461 
496031-326040,169991
269225-182758,86467 
554751-235400,319351
744658-364998,379660
649515-369541,279974
851682-88148 ,763534
259675-174997,84678 
595076-265240,329836
696931-614376,82555 
940971-80286 ,860685
879061-342070,536991
615463-601886,13577 
838636-159188,679448
494678-35140 ,459538
855129-553403,301726
790075-489161,300914
767892-361948,405944
679894-541799,138095
907575-799317,108258
747717-548930,198787
153329-96905 ,56424 
974280-97430 ,876850
264245-153474,110771
823476-485279,338197
799586-55567 ,744019
373122-108663,264459
947580-771861,175719
723244-599659,123585
697803-464322,233481
38843-8559   ,30284 
658930-636731,22199 
659436-159211,500225
699326-174843,524483
438250-372040,66210 
622634-447651,174983
775331-610679,164652
939577-14321 ,925256
463443-440532,22911 
511126-394694,116432
413203-99223 ,313980
678021-128549,549472
392367-329730,62637 
743058-374696,368362
238818-68666 ,170152
628122-379302,248820
296006-19419 ,276587
257834-182572,75262 
815170-79482 ,735688
332696-69752 ,262944
255242-213353,41889 
786432-113090,673342
736851-281382,455469
672334-442070,230264
674668-318670,355998
865447-78691 ,786756
263277-231695,31582 
847362-791973,55389 
937304-881474,55830 
917356-883523,33833 
460892-33517 ,427375
698163-109478,588685
220530-45640 ,174890
625391-618423,6968  
675274-403952,271322
960206-513413,446793
679613-62274 ,617339
844257-733854,110403
882916-688796,194120
600748-202191,398557
966469-694880,271589
285038-181142,103896
415995-99170 ,316825
852101-450871,401230
910012-532683,377329
454145-192221,261924
944261-526427,417834
947148-250370,696778
723520-94829 ,628691
509773-225518,284255
949594-133332,816262
795679-56722 ,738957
725536-214107,511429
779467-185864,593603
572564-79369 ,493195
379551-67069 ,312482
326405-278423,47982 
482195-468117,14078 
470003-428206,41797 
451294-406833,44461 
311064-203295,107769
384683-329643,55040 
707820-316089,391731
395235-284139,111096
912884-513991,398893
764676-468258,296418
814462-365024,449438
763070-387218,375852
727379-71183 ,656196
411191-404689,6502  
749958-621011,128947
710926-205350,505576
884538-615178,269360
934805-463409,471396
930554-344690,585864
633593-71736 ,561857
642893-316298,326595
499723-304413,195310
838322-657304,181018
818899-773837,45062 
645977-218723,427254
367934-363312,4622  
176568-118108,58460 
789690-674242,115448
907106-323090,584016
25072-14141  ,10931 
539720-140842,398878
866113-139397,726716
908956-734563,174393
858105-400862,457243
375441-122505,252936
948456-123545,824911
946686-17010 ,929676
879159-347705,531454
234872-13618 ,221254
286360-6776  ,279584
912139-901453,10686 
593723-116292,477431
471051-190997,280054
744817-659145,85672 
928413-300978,627435
704794-563784,141010
831089-129895,701194
588285-190303,397982
713317-227375,485942
881692-203115,678577
846017-377166,468851
182444-49407 ,133037
751051-248459,502592
839881-513486,326395
677145-513113,164032
311723-232676,79047 
960925-952190,8735  
125255-109825,15430 
884914-450274,434640
517127-118071,399056
645821-488371,157450
405679-373875,31804 
596426-340600,255826
443919-265153,178766
595410-493059,102351
575816-229349,346467
501748-122641,379107
746170-224974,521196
621411-63634 ,557777
962363-153382,808981
628279-85479 ,542800
404423-268130,136293
903573-176956,726617
674153-585904,88249 
824804-650810,173994
860211-596113,264098
481543-126570,354973
868707-760538,108169
805200-588912,216288
205702-172155,33547 
524682-357431,167251
575367-566793,8574  
396181-292857,103324
958994-48273 ,910721
646913-354208,292705
965319-763436,201883
866445-386365,480080
759517-194356,565161
209718-82348 ,127370
802041-58116 ,743925
574325-247326,326999
792447-707756,84691 
783744-716379,67365 
558413-233785,324628
396944-376683,20261 
809249-97636 ,711613
735741-307617,428124
814515-364819,449696
359816-229191,130625
637537-298840,338697
147644-136616,11028 
809234-77013 ,732221
783764-203754,580010
907906-807449,100457
215190-102856,112334
955539-753239,202300
860203-590025,270178
923655-557519,366136
633588-578670,54918 
996237-521037,475200
475691-57553 ,418138
785604-638505,147099
618649-618146,503   
626758-74739 ,552019
330027-48598 ,281429
664106-470061,194045
712479-54916 ,657563
444085-283053,161032
686552-521749,164803
838794-325929,512865
791584-471681,319903
861386-120678,740708
264292-201453,62839 
780621-595028,185593
759469-647556,111913
803516-12798 ,790718
379634-255969,123665
928563-53585 ,874978
451826-394075,57751 
966712-133343,833369
525361-503002,22359 
833645-784726,48919 
325087-291738,33349 
868932-214664,654268
178618-168314,10304 
540466-474029,66437 
641354-311883,329471
565865-248983,316882
863366-576366,287000
863141-132910,730231
540921-504255,36666 
519628-36908 ,482720
236429-124001,112428
629243-64676 ,564567
982027-647931,334096
856852-44405 ,812447
488949-403323,85626 
587435-309782,277653
749348-472260,277088
78237-12103  ,66134 
367850-71747 ,296103
936679-395454,541225
114641-76234 ,38407 
130111-4160  ,125951
808977-83171 ,725806
501383-108217,393166
802138-261383,540755
827021-281719,545302
897170-517253,379917
881851-432990,448861
239746-107882,131864
811059-709827,101232
870465-657504,212961
308615-174739,133876
107109-98076 ,9033  
963376-954147,9229  
576016-223970,352046
824681-515484,309197
484900-451755,33145 
845931-625874,220057
640565-206404,434161
737842-224465,513377
662306-596313,65993 
534545-153732,380813
226453-57957 ,168496
849259-612594,236665
915923-392169,523754
671170-417215,253955
920358-639339,281019
931385-499292,432093
550035-310586,239449
869477-761782,107695
900167-623991,276176
813676-765324,48352 
823799-17035 ,806764
257414-47622 ,209792
848655-454956,393699
558566-321108,237458
804738-561691,243047
618054-604272,13782 
857742-783413,74329 
955760-69526 ,886234
808919-96857 ,712062
498477-469460,29017 
699762-309003,390759
452059-360191,91868 
900466-535653,364813
829181-443152,386029
790524-147406,643118
385700-186195,199505
977850-893374,84476 
698380-579378,119002
887401-597380,290021
812818-329272,483546
692174-428727,263447
984152-672859,311293
853042-797769,55273 
508607-348501,160106
249225-4194  ,245031
592157-139512,452645
839301-138650,700651
900164-233793,666371
524479-406064,118415
828574-274239,554335
882740-64308 ,818432
753065-457886,295179
229472-92154 ,137318
993015-511093,481922
967655-64361 ,903294
909006-121972,787034
580316-92564 ,487752
379995-32829 ,347166
485107-110108,374999
835599-216531,619068
848953-247923,601030
929019-689162,239857
792423-722573,69850 
370132-163127,207005
180801-8259  ,172542
599170-504270,94900 
671094-644979,26115 
725332-679531,45801 
467462-420438,47024 
831814-528048,303766
647540-256349,391191
942722-162939,779783
816811-314014,502797
194138-154434,39704 
471471-74220 ,397251
924022-126061,797961
945166-736406,208760
698487-625922,72565 
883260-260835,622425
770297-769137,1160  
615565-170284,445281
780778-84752 ,696026
406891-72126 ,334765
614390-544894,69496 
657818-111160,546658
869424-104145,765279
758223-32761 ,725462
602305-13353 ,588952
218830-201810,17020 
840021-53312 ,786709
611069-148550,462519
791006-664515,126491
870431-650898,219533
47017-927    ,46090 
540074-216017,324057
628056-236451,391605
562683-142642,420041
957822-109311,848511
255455-105529,149926
870864-157335,713529
827659-132064,695595
645682-587929,57753 
688929-612707,76222 
620872-113682,507190
735158-152455,582703
213464-130615,82849 
772730-463404,309326
337782-150510,187272
483222-178150,305072
944569-99720 ,844849
767049-127857,639192
992590-723609,268981
882887-463924,418963
655527-193112,462415
917246-268335,648911
988493-59131 ,929362
439047-17360 ,421687
456746-85260 ,371486
459048-122752,336296
935147-219026,716121
702066-553573,148493
625032-338855,286177
960883-254243,706640
858492-429311,429181
978296-403200,575096
869663-663084,206579
248734-203835,44899 
563927-411886,152041
171629-46098 ,125531
649742-569686,80056 
142568-77003 ,65565 
363480-211762,151718
742476-498682,243794
832268-641282,190986
888038-586553,301485
995714-101475,894239
825026-112546,712480
349363-185788,163575
874238-236331,637907
692658-1384  ,691274
411831-251933,159898
797012-708836,88176 
463611-17970 ,445641
638199-442250,195949
609943-57363 ,552580
707823-566867,140956
815469-527355,288114
814540-693613,120927
921376-417233,504143
809537-410353,399184
419837-261888,157949
674294-195622,478672
836785-85758 ,751027
837133-135787,701346
776442-198607,577835
580620-561784,18836 
794252-621579,172673
717782-570176,147606
351143-67788 ,283355
972614-724876,247738
432379-170533,261846
855656-504440,351216
622737-433670,189067
722623-602978,119645
628138-386268,241870
509264-330387,178877
883071-143832,739239
676621-104228,572393
690807-261244,429563
908704-321742,586962
738134-326247,411887
642199-420631,221568
994759-946914,47845 
576283-501590,74693 
400056-124   ,399932
795195-793962,1233  
618603-352403,266200
375500-100590,274910
658062-370543,287519
906189-658374,247815
950821-704294,246527
624174-608130,16044 
759152-460832,298320
834283-747814,86469 
712831-604335,108496
793240-762882,30358 
965336-465399,499937
490573-79189 ,411384
395237-331346,63891 
390949-375671,15278 
533322-62299 ,471023
491990-195071,296919
477405-103483,373922
440570-117496,323074
257316-184561,72755 
348954-179547,169407
565631-171516,394115
825870-147723,678147
853179-721727,131452
628681-254177,374504
939609-808264,131345
