Formula,Answer
875-377,498 
705+13 ,718 
349+0  ,349 
921-179,742 
774+543,1317
168+107,275 
900-492,408 
859-333,526 
972+479,1451
860-428,432 
920-436,484 
989-152,837 
924-132,792 
734-474,260 
849-246,603 
228-59 ,169 
965+522,1487
283+270,553 
784-277,507 
798+492,1290
692-154,538 
925+911,1836
325-113,212 
838-393,445 
414+193,607 
391+142,533 
762-181,581 
697+205,902 
923+17 ,940 
866+575,1441
779-263,516 
897+388,1285
706-98 ,608 
843+8  ,851 
946-613,333 
906-410,496 
841+185,1026
922+189,1111
831+355,1186
355-117,238 
854+844,1698
615+385,1000
683-149,534 
691-446,245 
163-114,49  
918+749,1667
435-157,278 
699-86 ,613 
953+252,1205
899-63 ,836 
632+282,914 
625+533,1158
707+608,1315
702-590,112 
627+376,1003
739+47 ,786 
747-4  ,743 
585-366,219 
831+83 ,914 
912+317,1229
516+89 ,605 
645-209,436 
398+279,677 
962+96 ,1058
287-31 ,256 
948+163,1111
661-294,367 
556+547,1103
554-226,328 
105+11 ,116 
542+296,838 
684-76 ,608 
539+501,1040
918-649,269 
181-156,25  
514-508,6   
535+104,639 
438-56 ,382 
619-282,337 
926+535,1461
977-591,386 
855+333,1188
913-495,418 
900-449,451 
331-255,76  
463-110,353 
576+148,724 
371+69 ,440 
941-520,421 
721-592,129 
481+167,648 
324+72 ,396 
567-278,289 
682-137,545 
780-125,655 
256-131,125 
537-412,125 
928-715,213 
824+495,1319
861+285,1146
526-525,1   
891+230,1121
760+376,1136
771+4  ,775 
974-100,874 
839-806,33  
836+259,1095
507-107,400 
791+514,1305
443+41 ,484 
184-88 ,96  
991-843,148 
749+158,907 
690-551,139 
382+268,650 
344+96 ,440 
721+163,884 
289+101,390 
159+29 ,188 
607+153,760 
873+77 ,950 
803+64 ,867 
333+56 ,389 
914-894,20  
492-446,46  
419-50 ,369 
683+243,926 
807-648,159 
372-223,149 
873-595,278 
263-244,19  
378+131,509 
906-462,444 
552+2  ,554 
847-703,144 
722+388,1110
720+377,1097
678-164,514 
601-587,14  
447+176,623 
385+63 ,448 
607+366,973 
672-74 ,598 
259+60 ,319 
986-214,772 
581+193,774 
635+557,1192
412-380,32  
693-428,265 
942-696,246 
423+175,598 
812-332,480 
948-465,483 
895-354,541 
878-654,224 
923+910,1833
744+7  ,751 
817+508,1325
425+25 ,450 
994-800,194 
853-665,188 
297-164,133 
369+33 ,402 
185-124,61  
754+196,950 
429-44 ,385 
949-897,52  
594+559,1153
766+169,935 
993-165,828 
966-629,337 
895+715,1610
614-554,60  
686+80 ,766 
846+765,1611
550-271,279 
482+394,876 
894+534,1428
583-179,404 
966+616,1582
434+185,619 
669+483,1152
255+37 ,292 
836+834,1670
480-3  ,477 
855+163,1018
894-447,447 
862-721,141 
206+37 ,243 
664-369,295 
885-362,523 
955-905,50  
843-683,160 
994-280,714 
793+669,1462
741+177,918 
582-318,264 
867+488,1355
964-610,354 
403+169,572 
206+190,396 
798-758,40  
930-534,396 
811-317,494 
496+155,651 
962-365,597 
969+527,1496
865-579,286 
783+67 ,850 
911-388,523 
785+417,1202
780+39 ,819 
865+190,1055
822+621,1443
315-202,113 
759+265,1024
736-639,97  
439+201,640 
348-90 ,258 
838+272,1110
535-271,264 
491+396,887 
220-182,38  
642+224,866 
350+79 ,429 
191+26 ,217 
943+135,1078
903+771,1674
446+321,767 
840-806,34  
326-48 ,278 
921+168,1089
618-569,49  
821+316,1137
940-292,648 
656+215,871 
806+609,1415
503+469,972 
524-414,110 
686+393,1079
791+23 ,814 
983-659,324 
631+379,1010
817-720,97  
919-566,353 
394+109,503 
975+369,1344
842-497,345 
111-104,7   
557-391,166 
507-494,13  
654+105,759 
878-520,358 
717-44 ,673 
122+57 ,179 
299-29 ,270 
998+314,1312
186-171,15  
853-67 ,786 
981-1  ,980 
994+682,1676
761-53 ,708 
932+691,1623
971+770,1741
931-637,294 
448+69 ,517 
878+462,1340
607+301,908 
806+559,1365
660+111,771 
924-162,762 
775+139,914 
844+737,1581
799+297,1096
255+241,496 
592-38 ,554 
906-737,169 
666-114,552 
988+128,1116
645-201,444 
35+7   ,42  
732+377,1109
867+257,1124
675+271,946 
866-467,399 
150-65 ,85  
193+142,335 
846-50 ,796 
909-495,414 
460+98 ,558 
586+92 ,678 
968-225,743 
593-395,198 
975+334,1309
615-98 ,517 
694+77 ,771 
300-286,14  
754+660,1414
996+385,1381
852+624,1476
630-434,196 
728-24 ,704 
33-20  ,13  
686-394,292 
680+248,928 
355-274,81  
978-477,501 
901+716,1617
899-731,168 
982-179,803 
625-276,349 
298+51 ,349 
559-4  ,555 
622+206,828 
886-42 ,844 
441-379,62  
187-148,39  
638-600,38  
511+21 ,532 
697-145,552 
823+776,1599
944+301,1245
408+166,574 
615+541,1156
822+639,1461
821+440,1261
938-772,166 
769+334,1103
989+661,1650
956+45 ,1001
191-148,43  
589+549,1138
457-414,43  
124-69 ,55  
907+605,1512
947+28 ,975 
638+376,1014
304+184,488 
264-84 ,180 
932-91 ,841 
586-430,156 
488+48 ,536 
545-344,201 
975-388,587 
873-441,432 
225+33 ,258 
842+726,1568
888+165,1053
367+23 ,390 
759-372,387 
841+161,1002
723+470,1193
864+461,1325
955-835,120 
560-22 ,538 
577+88 ,665 
183+94 ,277 
574+432,1006
875-281,594 
921+643,1564
938-420,518 
751-398,353 
581-146,435 
845+665,1510
833+56 ,889 
399+305,704 
727+160,887 
301+16 ,317 
424+366,790 
229-40 ,189 
496-326,170 
442-297,145 
760-154,606 
679-563,116 
310+97 ,407 
813+672,1485
852+693,1545
672-666,6   
771+329,1100
319-175,144 
807+475,1282
583-79 ,504 
913-355,558 
979-458,521 
698-504,194 
264-199,65  
812-641,171 
839-312,527 
767+470,1237
298-258,40  
865-634,231 
703+473,1176
767+80 ,847 
709+446,1155
421-183,238 
813-23 ,790 
827-29 ,798 
697-507,190 
808+601,1409
802-636,166 
762-604,158 
900+613,1513
878-361,517 
341-2  ,339 
865-545,320 
355-79 ,276 
909-646,263 
907+139,1046
761-609,152 
972-824,148 
474-310,164 
653-594,59  
663+437,1100
830+98 ,928 
667+176,843 
66+46  ,112 
603-58 ,545 
381+319,700 
973+567,1540
864+684,1548
626-470,156 
124+38 ,162 
971+341,1312
777-8  ,769 
477-452,25  
577-87 ,490 
728+562,1290
787-52 ,735 
760-4  ,756 
476+330,806 
885+150,1035
419-38 ,381 
909+384,1293
929+266,1195
694-636,58  
892+655,1547
834+454,1288
996+877,1873
356+351,707 
208+51 ,259 
198+148,346 
639+279,918 
952+776,1728
950+461,1411
423+111,534 
958-786,172 
830-800,30  
933-397,536 
838-769,69  
766-161,605 
365+110,475 
786-538,248 
984-709,275 
861-13 ,848 
927-718,209 
982-326,656 
715-97 ,618 
708+28 ,736 
397+102,499 
661+97 ,758 
972-38 ,934 
957-724,233 
634+47 ,681 
745+395,1140
637-97 ,540 
926+681,1607
387+85 ,472 
174+64 ,238 
288-252,36  
87-39  ,48  
828-575,253 
441-126,315 
893+183,1076
940+801,1741
212-59 ,153 
326-107,219 
924+340,1264
861-677,184 
817-621,196 
253-169,84  
443-355,88  
625-1  ,624 
904+873,1777
280+37 ,317 
815-441,374 
971-909,62  
442-29 ,413 
567+179,746 
641-304,337 
531+482,1013
749-485,264 
825+258,1083
900+528,1428
564+127,691 
489+101,590 
761+195,956 
294+241,535 
732+65 ,797 
980+910,1890
955+623,1578
573+311,884 
312-117,195 
220-40 ,180 
949-746,203 
852-79 ,773 
943+550,1493
258-224,34  
714+527,1241
420+207,627 
727+221,948 
164+12 ,176 
30-21  ,9   
729-691,38  
508+228,736 
393-310,83  
638+401,1039
425-97 ,328 
812+366,1178
719+455,1174
460+245,705 
910+498,1408
621+222,843 
989+842,1831
771-44 ,727 
916-351,565 
859-62 ,797 
689-103,586 
976+456,1432
605-557,48  
838+117,955 
605-277,328 
235-185,50  
707-349,358 
844-530,314 
478+185,663 
938+48 ,986 
756-580,176 
616+73 ,689 
687+99 ,786 
827-668,159 
666-289,377 
833-523,310 
843-489,354 
941+512,1453
602-353,249 
98-72  ,26  
956+277,1233
820-353,467 
989-162,827 
525+287,812 
252+115,367 
683-225,458 
416-238,178 
816-462,354 
596-269,327 
516+13 ,529 
934+585,1519
563-439,124 
501+480,981 
82-13  ,69  
189+95 ,284 
544-432,112 
920+0  ,920 
767-615,152 
481+162,643 
905+321,1226
469-4  ,465 
738-291,447 
701+266,967 
671+641,1312
533-9  ,524 
871-790,81  
994-443,551 
781-503,278 
955-475,480 
199-127,72  
713+141,854 
590-587,3   
542-274,268 
536-172,364 
954-63 ,891 
331+69 ,400 
543+368,911 
741+611,1352
395+291,686 
530-160,370 
576-116,460 
734-54 ,680 
598+567,1165
883-729,154 
507-79 ,428 
449-20 ,429 
886+476,1362
977-201,776 
648-589,59  
516-21 ,495 
937+687,1624
761-545,216 
250-134,116 
920+495,1415
786+240,1026
910+888,1798
841+154,995 
499-456,43  
729+282,1011
300+160,460 
744+297,1041
674-167,507 
878+831,1709
477-363,114 
941+386,1327
347+125,472 
625+234,859 
868-149,719 
607-465,142 
501+167,668 
521-346,175 
732-380,352 
671+317,988 
543-83 ,460 
675-145,530 
558+216,774 
243-149,94  
900-252,648 
877-483,394 
836+508,1344
838-202,636 
833-670,163 
406+318,724 
895+402,1297
437-206,231 
923+117,1040
938+790,1728
970-50 ,920 
716-59 ,657 
844+822,1666
705-234,471 
288-199,89  
637-597,40  
881-555,326 
533-134,399 
959+632,1591
938+50 ,988 
548+56 ,604 
805-167,638 
924-491,433 
537+314,851 
865+657,1522
809-778,31  
771+490,1261
937+212,1149
230-220,10  
951-828,123 
781+115,896 
503+71 ,574 
780-416,364 
819-587,232 
744+276,1020
767+277,1044
699-309,390 
632-402,230 
628-111,517 
797-48 ,749 
901+451,1352
100+94 ,194 
953-3  ,950 
604-295,309 
304-71 ,233 
669-506,163 
701+498,1199
907-283,624 
330-312,18  
894+640,1534
666-70 ,596 
212-75 ,137 
990+481,1471
674-476,198 
798+774,1572
818+444,1262
195-72 ,123 
312-26 ,286 
670+211,881 
751+133,884 
967+669,1636
770-221,549 
642-69 ,573 
486+9  ,495 
989-448,541 
540-426,114 
308+97 ,405 
767+183,950 
943+297,1240
573+195,768 
739-120,619 
756-270,486 
115-90 ,25  
831-314,517 
616-362,254 
872+625,1497
612+555,1167
932+428,1360
93-40  ,53  
627+105,732 
624-81 ,543 
820+463,1283
365-162,203 
659-199,460 
784+395,1179
688-104,584 
899+6  ,905 
214-25 ,189 
937-443,494 
872-863,9   
319+59 ,378 
847+791,1638
923-912,11  
824-612,212 
464-321,143 
953+40 ,993 
677-645,32  
351+198,549 
558+64 ,622 
962+472,1434
860-376,484 
552-491,61  
669+549,1218
644-642,2   
597+398,995 
700-452,248 
534-231,303 
853+353,1206
128+125,253 
407-107,300 
975-551,424 
191-81 ,110 
682+375,1057
481+135,616 
989-177,812 
885+392,1277
348-320,28  
538+471,1009
648+415,1063
794+787,1581
721-494,227 
921+613,1534
994-158,836 
735-115,620 
850-261,589 
808+725,1533
329-96 ,233 
503+460,963 
647-233,414 
787-461,326 
983+691,1674
917+391,1308
949+192,1141
979+635,1614
609+268,877 
872-86 ,786 
708-303,405 
612-293,319 
641-130,511 
431+396,827 
867+814,1681
721+652,1373
336-171,165 
906-17 ,889 
981-756,225 
856+437,1293
864-678,186 
486-278,208 
703-201,502 
734-461,273 
620+146,766 
731+105,836 
964+302,1266
748-185,563 
960+485,1445
909-226,683 
423-421,2   
727-533,194 
871+223,1094
522+292,814 
737-450,287 
507+464,971 
382+269,651 
544+119,663 
745+686,1431
900+830,1730
537+267,804 
986-899,87  
330-273,57  
519+244,763 
995-611,384 
685+539,1224
922+373,1295
446-309,137 
483-446,37  
730+647,1377
897+547,1444
734-390,344 
888-738,150 
449+134,583 
675+287,962 
567-412,155 
437+73 ,510 
805-703,102 
421+255,676 
93+70  ,163 
280-85 ,195 
650+157,807 
503-476,27  
975+470,1445
796+566,1362
189-66 ,123 
274-233,41  
414-179,235 
908-524,384 
600+40 ,640 
812-506,306 
904-768,136 
514+205,719 
630+258,888 
955+876,1831
721-561,160 
861+470,1331
840+94 ,934 
705+509,1214
928-2  ,926 
556-70 ,486 
947-144,803 
283+26 ,309 
478+39 ,517 
998-279,719 
649+70 ,719 
118+29 ,147 
939+778,1717
874+308,1182
754+746,1500
444+365,809 
504+257,761 
813+141,954 
747-414,333 
522+256,778 
987-573,414 
740-471,269 
743+584,1327
327-16 ,311 
671+665,1336
871-715,156 
655-257,398 
634+610,1244
594+360,954 
221-215,6   
492-462,30  
947+884,1831
523-22 ,501 
197+72 ,269 
100-81 ,19  
185+136,321 
608+498,1106
850-113,737 
638+338,976 
340-4  ,336 
807-577,230 
989+686,1675
892-292,600 
485+231,716 
633-606,27  
932+714,1646
764-156,608 
202+160,362 
727+154,881 
204-14 ,190 
877-853,24  
752+209,961 
996-574,422 
847+615,1462
499+5  ,504 
347-240,107 
991-410,581 
468-393,75  
791+58 ,849 
513+402,915 
637+146,783 
721+280,1001
680-449,231 
904-219,685 
881-533,348 
772-400,372 
931-349,582 
496+443,939 
383+186,569 
559+269,828 
747-535,212 
636+417,1053
641-445,196 
975-698,277 
295-206,89  
884-10 ,874 
790+157,947 
597+548,1145
889+333,1222
229+214,443 
683-67 ,616 
996-216,780 
497+242,739 
668+438,1106
643+258,901 
320+183,503 
637-524,113 
764+453,1217
969+732,1701
986-562,424 
565-177,388 
655+106,761 
929+379,1308
787-727,60  
429+266,695 
717+328,1045
425-334,91  
267+207,474 
757+53 ,810 
886+716,1602
259+2  ,261 
885+78 ,963 
913-395,518 
692+598,1290
467-387,80  
712+500,1212
164-141,23  
742+455,1197
911+470,1381
919-474,445 
639-473,166 
989-23 ,966 
620+338,958 
921+703,1624
554-76 ,478 
947+321,1268
732-66 ,666 
418+154,572 
823+506,1329
851+69 ,920 
879-56 ,823 
814-486,328 
797+626,1423
745+236,981 
478+195,673 
431-255,176 
728-96 ,632 
489+277,766 
912-818,94  
239+104,343 
377-121,256 
747+449,1196
603-448,155 
628-11 ,617 
642+259,901 
819-219,600 
887-662,225 
732-514,218 
960+863,1823
819+535,1354
566-432,134 
283-66 ,217 
253-32 ,221 
551+381,932 
522+107,629 
516+459,975 
940+347,1287
929-689,240 
674-144,530 
972-804,168 
755-534,221 
741+479,1220
974-240,734 
749+456,1205
122+118,240 
624-270,354 
840-72 ,768 
768+7  ,775 
918-899,19  
675-372,303 
352+245,597 
234+151,385 
638-467,171 
817-390,427 
991-142,849 
395+120,515 
975-803,172 
774-112,662 
413-8  ,405 
921-456,465 
701-315,386 
798-585,213 
817-275,542 
753+676,1429
917-153,764 
615+92 ,707 
612-284,328 
993-812,181 
688+599,1287
599+497,1096
313-22 ,291 
876-155,721 
936+111,1047
463+131,594 
898-699,199 
965+934,1899
444-155,289 
354-78 ,276 
649-599,50  
508-230,278 
940+244,1184
491+295,786 
786+633,1419
319-14 ,305 
960-940,20  
387+110,497 
510-47 ,463 
440-191,249 
912+219,1131
795+318,1113
352-338,14  
814+32 ,846 
784-578,206 
877-797,80  
556+214,770 
803+471,1274
418+38 ,456 
996-909,87  
752+454,1206
787+130,917 
471+61 ,532 
691-400,291 
721+581,1302
598+163,761 
600+259,859 
596-575,21  
948+461,1409
919+751,1670
679+300,979 
933+512,1445
174+172,346 
536+182,718 
995-59 ,936 
847-384,463 
955+535,1490
576+167,743 
813+585,1398
539+439,978 
413+158,571 
857+511,1368
921+136,1057
438+417,855 
654-626,28  
262+135,397 
916-41 ,875 
976-172,804 
702+508,1210
557-60 ,497 
652-498,154 
590-312,278 
202-68 ,134 
869-428,441 
541+178,719 
547+122,669 
358-33 ,325 
917+603,1520
115+50 ,165 
518-192,326 
350-23 ,327 
893-704,189 
988+571,1559
101+28 ,129 
455+333,788 
695+35 ,730 
572-107,465 
677-292,385 
995+617,1612
598+545,1143
582-394,188 
899-775,124 
899-317,582 
734+56 ,790 
618+430,1048
867-163,704 
175+45 ,220 
857+617,1474
246+35 ,281 
596-368,228 
613-235,378 
585-96 ,489 
507+129,636 
128+56 ,184 
998+531,1529
249-80 ,169 
911-701,210 
633-122,511 
978-765,213 
703-171,532 
995-904,91  
65+29  ,94  
506+455,961 
361-40 ,321 
425-89 ,336 
400-15 ,385 
859-194,665 
904+730,1634
862+84 ,946 
969+753,1722
316+57 ,373 
591-95 ,496 
926+121,1047
841+739,1580
903-444,459 
233-213,20  
965-742,223 
775+556,1331
584+577,1161
748-85 ,663 
430-95 ,335 
864-340,524 
800-250,550 
919+252,1171
522-476,46  
433+178,611 
510+345,855 
434+188,622 
635+274,909 
554+252,806 
705-168,537 
640-191,449 
751+199,950 
568+305,873 
709-306,403 
782-31 ,751 
687-363,324 
580+220,800 
938-223,715 
947-505,442 
813-74 ,739 
973-943,30  
485-337,148 
730+540,1270
533-132,401 
632-100,532 
199+5  ,204 
952+380,1332
812-75 ,737 
635+197,832 
287+136,423 
967+709,1676
402-225,177 
748+379,1127
479+39 ,518 
379+226,605 
414-101,313 
934-506,428 
834+203,1037
599+62 ,661 
872+688,1560
849+336,1185
972+212,1184
828+305,1133
234-177,57  
792-445,347 
476+100,576 
964+267,1231
337-223,114 
977+781,1758
530+470,1000
121-28 ,93  
209-180,29  
843-332,511 
283+271,554 
633-47 ,586 
860-338,522 
743-439,304 
831+126,957 
731-27 ,704 
516-422,94  
788-97 ,691 
698-638,60  
671-359,312 
831+756,1587
108+98 ,206 
833+252,1085
464-268,196 
534+152,686 
954-479,475 
700+483,1183
799-234,565 
115+100,215 
537+120,657 
873+843,1716
567-387,180 
738-717,21  
873-292,581 
889+273,1162
707-323,384 
638-369,269 
701+666,1367
404+27 ,431 
244+243,487 
551+422,973 
698+321,1019
331-197,134 
815+323,1138
729+381,1110
883+443,1326
696+685,1381
434-245,189 
569-532,37  
612-530,82  
457-246,211 
616-30 ,586 
386+266,652 
201+173,374 
477+139,616 
905-836,69  
260-253,7   
380+100,480 
598+225,823 
633+96 ,729 
853-421,432 
927-94 ,833 
654+79 ,733 
886-163,723 
886+422,1308
414+14 ,428 
863-606,257 
519+160,679 
576-391,185 
656+304,960 
647-290,357 
719-604,115 
521+475,996 
967-859,108 
853+584,1437
829-602,227 
619-23 ,596 
893-287,606 
757-9  ,748 
938+683,1621
886-532,354 
436-356,80  
357+143,500 
935+337,1272
954-43 ,911 
874-873,1   
637+212,849 
726-404,322 
628+401,1029
651+264,915 
671-318,353 
862-769,93  
941-921,20  
646+322,968 
440-350,90  
991+662,1653
885-361,524 
689-681,8   
414+211,625 
765-479,286 
662-644,18  
647-354,293 
928+160,1088
863+803,1666
643-182,461 
622-325,297 
372+44 ,416 
995-488,507 
411-380,31  
972-287,685 
536-370,166 
683-26 ,657 
589+241,830 
561-51 ,510 
785-82 ,703 
666-137,529 
677-169,508 
747-176,571 
592-522,70  
965+532,1497
643+233,876 
934-654,280 
615-576,39  
168+63 ,231 
525-249,276 
729-206,523 
525-494,31  
278+49 ,327 
825-427,398 
751-253,498 
309+130,439 
597-142,455 
940-871,69  
464-326,138 
843-30 ,813 
662+577,1239
779+325,1104
617-22 ,595 
872-367,505 
87+72  ,159 
650+563,1213
554+504,1058
994+482,1476
599-230,369 
503+102,605 
986+111,1097
998+973,1971
499+476,975 
826-116,710 
976+260,1236
870+483,1353
577+513,1090
979+860,1839
500-178,322 
868+301,1169
714+646,1360
910-304,606 
265+132,397 
145+1  ,146 
623-123,500 
296+271,567 
484+190,674 
964-58 ,906 
538-46 ,492 
720+49 ,769 
804+692,1496
488-277,211 
905-432,473 
803-239,564 
529+294,823 
864-398,466 
904-309,595 
411+73 ,484 
879-713,166 
749-239,510 
901+241,1142
262+217,479 
222+25 ,247 
295-97 ,198 
974-5  ,969 
780-156,624 
914-712,202 
909-384,525 
834-133,701 
923-275,648 
759-699,60  
671+358,1029
803+42 ,845 
437-205,232 
640-347,293 
934-180,754 
640-304,336 
903-586,317 
730-112,618 
456+266,722 
711+251,962 
893+8  ,901 
554+88 ,642 
941+26 ,967 
685-645,40  
789-41 ,748 
394-166,228 
833+107,940 
936+595,1531
958-291,667 
901-43 ,858 
612+583,1195
661-243,418 
334-102,232 
936+120,1056
537+206,743 
734-514,220 
872-184,688 
829+454,1283
470-456,14  
990+101,1091
888+221,1109
599+256,855 
408+393,801 
952+880,1832
502-364,138 
990-932,58  
773+137,910 
871+347,1218
590-419,171 
516-363,153 
679+636,1315
709-554,155 
727-2  ,725 
766-163,603 
813-259,554 
931+208,1139
770+57 ,827 
566-439,127 
893-241,652 
862+843,1705
877+256,1133
530+77 ,607 
366-126,240 
105+3  ,108 
647-580,67  
814-715,99  
952-636,316 
770+243,1013
382-162,220 
719+656,1375
952-637,315 
574+29 ,603 
382+136,518 
830-275,555 
373+6  ,379 
440+327,767 
223-39 ,184 
527+407,934 
844+418,1262
739-211,528 
465+227,692 
353-32 ,321 
835-371,464 
713-313,400 
683+197,880 
845+392,1237
708+227,935 
370+36 ,406 
218-43 ,175 
441+58 ,499 
772-481,291 
649+136,785 
739-399,340 
652+195,847 
744+339,1083
841+383,1224
891+217,1108
698+237,935 
169+26 ,195 
994-298,696 
661-532,129 
327-239,88  
744+531,1275
214-39 ,175 
714-449,265 
442+230,672 
794+133,927 
889+215,1104
752-68 ,684 
511-331,180 
716-243,473 
668-649,19  
916-638,278 
828-334,494 
460+282,742 
910+199,1109
495-29 ,466 
164-62 ,102 
488+245,733 
421+170,591 
997+201,1198
677+486,1163
560-514,46  
835+210,1045
777-439,338 
622+200,822 
583+166,749 
861+13 ,874 
480-71 ,409 
296-108,188 
361+308,669 
628-457,171 
558-307,251 
641+135,776 
951-671,280 
532+307,839 
374+65 ,439 
445-409,36  
849-633,216 
356-225,131 
181+14 ,195 
944+80 ,1024
626+225,851 
992-346,646 
950+644,1594
649+548,1197
683+24 ,707 
893+632,1525
165-43 ,122 
958+498,1456
860+802,1662
690-637,53  
835-109,726 
688-240,448 
425+62 ,487 
783-205,578 
343-108,235 
701+665,1366
917-882,35  
834+375,1209
914-515,399 
856+793,1649
920+362,1282
851+260,1111
989+432,1421
342+248,590 
813+499,1312
991+912,1903
711+659,1370
867+583,1450
956-690,266 
591+356,947 
924-576,348 
885-645,240 
325-90 ,235 
956+804,1760
427+418,845 
362+199,561 
869-254,615 
986-375,611 
867+754,1621
985-9  ,976 
911-407,504 
821+509,1330
497-35 ,462 
829+746,1575
730-421,309 
894+450,1344
629+224,853 
628+121,749 
830-605,225 
366+73 ,439 
665+603,1268
455-72 ,383 
909-10 ,899 
426-243,183 
472-428,44  
934-741,193 
714+544,1258
541-12 ,529 
908+733,1641
555-536,19  
700+489,1189
463-111,352 
793+298,1091
152+147,299 
860-149,711 
891+346,1237
799-481,318 
994+183,1177
828-508,320 
593-249,344 
791+587,1378
876-462,414 
955+201,1156
307+304,611 
615-67 ,548 
670+657,1327
791+639,1430
850+306,1156
808+539,1347
324+237,561 
487-72 ,415 
925-120,805 
796-529,267 
780+720,1500
535-474,61  
190-116,74  
698-360,338 
781+562,1343
586+130,716 
769+196,965 
778-554,224 
379-42 ,337 
128-9  ,119 
739-79 ,660 
692+655,1347
561+525,1086
479-183,296 
816-768,48  
221-65 ,156 
241-17 ,224 
137-120,17  
469+109,578 
909+882,1791
863-595,268 
577+460,1037
920-835,85  
25+14  ,39  
651+507,1158
969-507,462 
971-333,638 
799+61 ,860 
924+489,1413
905+879,1784
818+683,1501
835+237,1072
496+315,811 
929+236,1165
201-122,79  
925+113,1038
978-878,100 
693+621,1314
857-686,171 
107-56 ,51  
874+642,1516
936+895,1831
215-20 ,195 
932+436,1368
320-91 ,229 
562+205,767 
267-185,82  
642+619,1261
834+636,1470
435+286,721 
763+707,1470
346-325,21  
842-484,358 
852+31 ,883 
421+381,802 
653-383,270 
394-249,145 
436+285,721 
779+583,1362
371-210,161 
568+252,820 
692+251,943 
777-585,192 
468+243,711 
631-36 ,595 
336+53 ,389 
215-131,84  
834-500,334 
869-672,197 
744+536,1280
630-243,387 
376-155,221 
434+149,583 
963-262,701 
687+170,857 
408+59 ,467 
708-322,386 
825-503,322 
452-404,48  
697-186,511 
504+77 ,581 
938+570,1508
315+115,430 
763+153,916 
754+72 ,826 
690+194,884 
957+143,1100
459+4  ,463 
519-209,310 
989-233,756 
970+767,1737
915-779,136 
835+222,1057
581+189,770 
818-332,486 
630-88 ,542 
657+420,1077
647-597,50  
617+31 ,648 
573-137,436 
717+209,926 
86+70  ,156 
686-234,452 
749-358,391 
524-21 ,503 
980-516,464 
685+592,1277
632+359,991 
810+497,1307
732-514,218 
830-395,435 
569+12 ,581 
838-113,725 
117+9  ,126 
837+277,1114
791+393,1184
986-707,279 
744-428,316 
749-292,457 
897+461,1358
963-912,51  
470-126,344 
382+212,594 
731-542,189 
963+732,1695
490-46 ,444 
534-121,413 
933+192,1125
702-509,193 
966-911,55  
519-397,122 
250+114,364 
863+339,1202
728+228,956 
727-127,600 
905-221,684 
912+134,1046
879-77 ,802 
452-420,32  
764-145,619 
923+437,1360
978-246,732 
349+45 ,394 
456-141,315 
686-596,90  
787-492,295 
521-162,359 
814+123,937 
842-497,345 
986-586,400 
477-269,208 
989+680,1669
622+496,1118
272+179,451 
962+133,1095
571+224,795 
824+221,1045
863-446,417 
918-641,277 
662-632,30  
165-145,20  
996-438,558 
926-898,28  
520-483,37  
778-125,653 
403-76 ,327 
704+568,1272
533-19 ,514 
125-114,11  
632+582,1214
706-643,63  
485-459,26  
102-82 ,20  
314+277,591 
253-222,31  
722+299,1021
771-211,560 
680-192,488 
607+555,1162
960-705,255 
655-25 ,630 
537-37 ,500 
175-145,30  
919-473,446 
768+639,1407
541+41 ,582 
795-567,228 
611-409,202 
864+216,1080
239-214,25  
695+143,838 
886-246,640 
777+749,1526
631-196,435 
788-767,21  
992-130,862 
844+675,1519
861+161,1022
802-481,321 
741+670,1411
658+437,1095
77-35  ,42  
619-596,23  
533+263,796 
961-357,604 
691+607,1298
852+666,1518
339-213,126 
654-228,426 
777+202,979 
762-505,257 
808-398,410 
870+124,994 
804-326,478 
735-569,166 
493-144,349 
973+392,1365
631-376,255 
598+53 ,651 
164+16 ,180 
898-354,544 
848+754,1602
761+283,1044
992-343,649 
900-799,101 
321-92 ,229 
544-152,392 
726+228,954 
943-387,556 
665+466,1131
849+383,1232
645+253,898 
901+183,1084
436-315,121 
960+275,1235
451+395,846 
599+332,931 
987+810,1797
878-420,458 
818+162,980 
838+320,1158
936-342,594 
587+399,986 
32-29  ,3   
616-224,392 
976+165,1141
965-467,498 
845+138,983 
567+486,1053
877+370,1247
884+689,1573
297-13 ,284 
178+79 ,257 
967-843,124 
656-170,486 
982+155,1137
415+202,617 
935-241,694 
110-28 ,82  
799+589,1388
922-540,382 
952+474,1426
831-443,388 
800-111,689 
760+100,860 
827+721,1548
516-204,312 
816-431,385 
717+469,1186
714+45 ,759 
837+644,1481
882+287,1169
858+793,1651
934+230,1164
900-861,39  
778+254,1032
896+603,1499
377+123,500 
984+886,1870
755+560,1315
557-125,432 
563-276,287 
666+341,1007
686-24 ,662 
329-311,18  
687-432,255 
656+249,905 
428+287,715 
903-104,799 
935-765,170 
829-344,485 
315-199,116 
956-47 ,909 
273+5  ,278 
687-525,162 
720-437,283 
429+42 ,471 
777-140,637 
469-192,277 
925+149,1074
242+98 ,340 
998-58 ,940 
413-343,70  
668+19 ,687 
737+324,1061
717+429,1146
897-809,88  
907+689,1596
498+8  ,506 
667-332,335 
500+20 ,520 
640-269,371 
715-225,490 
603+405,1008
280+155,435 
957-902,55  
821+524,1345
516+332,848 
956-538,418 
949+414,1363
826+613,1439
944-824,120 
581-570,11  
526+446,972 
328+86 ,414 
738+717,1455
663+169,832 
461-423,38  
