Formula,Answer
175+7  ,182 
926-471,455 
948+694,1642
948-153,795 
747+485,1232
557-477,80  
802-284,518 
542+90 ,632 
800+370,1170
887-498,389 
528-445,83  
935+422,1357
531-373,158 
539-381,158 
837+360,1197
117-86 ,31  
935-339,596 
91+43  ,134 
72-36  ,36  
877+800,1677
989-586,403 
924+699,1623
736-691,45  
312-197,115 
960-483,477 
727+183,910 
947-259,688 
704+571,1275
752+520,1272
676-209,467 
986+377,1363
655+340,995 
575+123,698 
737-187,550 
791+116,907 
985-573,412 
577-31 ,546 
900-752,148 
622+615,1237
971-831,140 
943+54 ,997 
969-770,199 
202+1  ,203 
889-539,350 
744-672,72  
647+252,899 
811-554,257 
763-6  ,757 
849-176,673 
772+727,1499
598-500,98  
384+109,493 
225-146,79  
811+226,1037
80+9   ,89  
749-213,536 
887-288,599 
806+251,1057
671+314,985 
781-300,481 
879+91 ,970 
507-470,37  
864-716,148 
869+819,1688
522+141,663 
631-576,55  
998+263,1261
622+111,733 
791+618,1409
562+126,688 
879-666,213 
860-50 ,810 
364+20 ,384 
760-270,490 
595+267,862 
527-179,348 
336-6  ,330 
884+496,1380
508+413,921 
527-266,261 
850+365,1215
277-83 ,194 
590-465,125 
953-326,627 
822-738,84  
344+249,593 
767-466,301 
477+125,602 
921-824,97  
267+32 ,299 
528+326,854 
440+270,710 
147-140,7   
487+184,671 
934-664,270 
126+16 ,142 
626+133,759 
509+171,680 
735-380,355 
683+204,887 
550+226,776 
104+96 ,200 
275-130,145 
894-459,435 
