Formula,Answer
15961+14892,30853 
93461+48237,141698
38093-17330,20763 
78448+47674,126122
48776-15716,33060 
96033-23053,72980 
54598+4392 ,58990 
50982-21900,29082 
89330-59379,29951 
95241+41032,136273
81437-34625,46812 
92513+48290,140803
79302+66165,145467
82012+17737,99749 
84704-40640,44064 
28361-26708,1653  
98073+93050,191123
93731+46406,140137
39649+3131 ,42780 
84150+34561,118711
53035+49891,102926
92243+54642,146885
86604+68747,155351
87254-24306,62948 
76907+27082,103989
94904-53890,41014 
88484-27891,60593 
48120-16193,31927 
56510+27652,84162 
69393+33350,102743
11880+2352 ,14232 
60282-32532,27750 
82095+42847,124942
78632-69956,8676  
96132+72034,168166
95147-30330,64817 
94344-14853,79491 
81186-53337,27849 
90539+22906,113445
94382+40861,135243
44296+1928 ,46224 
20743-697  ,20046 
88828+63447,152275
31513+28340,59853 
81287-24415,56872 
23032-11193,11839 
83276+9682 ,92958 
48502-46153,2349  
82802-40220,42582 
61637-17095,44542 
14863+12839,27702 
67412-52185,15227 
28072+14103,42175 
99775-42456,57319 
81461+13662,95123 
33369-10204,23165 
94343+69324,163667
87346-22651,64695 
79013+26528,105541
29791-8328 ,21463 
95299-3883 ,91416 
68803+18862,87665 
46961+22737,69698 
93912+49417,143329
85297-7068 ,78229 
70466+66616,137082
88243-84493,3750  
90463+59079,149542
69990+52067,122057
91218-14815,76403 
62841+53197,116038
96343+25769,122112
89800+13123,102923
70999+22394,93393 
42355+33809,76164 
90157+34473,124630
71390-10094,61296 
84237+46722,130959
74030+5106 ,79136 
90248+6076 ,96324 
95380+43669,139049
41833+38306,80139 
88228-86224,2004  
46247+34149,80396 
76579+14289,90868 
91928-37086,54842 
85313+33271,118584
57379+46319,103698
85918-43656,42262 
75048+16617,91665 
50805-46530,4275  
86709-67965,18744 
67210+39883,107093
88472-4185 ,84287 
45463-37264,8199  
98761+23458,122219
82066-26523,55543 
98758+7410 ,106168
24284+10393,34677 
82228-2166 ,80062 
78068+22808,100876
90916+70935,161851
49320-2168 ,47152 
86888+61728,148616
85141-66717,18424 
64421-35137,29284 
71952-45735,26217 
66134-7347 ,58787 
38225+11513,49738 
60126+29031,89157 
99797-11801,87996 
76811+16678,93489 
74224+16981,91205 
65069+46108,111177
84916-77525,7391  
75112-36942,38170 
92080-37224,54856 
81388-41029,40359 
92159+44051,136210
60850-43445,17405 
73605+54123,127728
66782+22568,89350 
47491-36250,11241 
76593-49203,27390 
98036+60072,158108
90372-90251,121   
56361-16315,40046 
61021-43214,17807 
23043+11995,35038 
80490+70821,151311
90669-11477,79192 
50346+2543 ,52889 
64149+6379 ,70528 
86765-19422,67343 
81061+39134,120195
91090+11059,102149
94728-60721,34007 
64035+43171,107206
16991+7391 ,24382 
64963-4260 ,60703 
28110-4368 ,23742 
95920-28593,67327 
83156+35424,118580
14560-10663,3897  
87784-62104,25680 
84739+882  ,85621 
92086+34842,126928
87909+53157,141066
91951-43837,48114 
95117-6050 ,89067 
66021+40223,106244
44392+15503,59895 
71789-12655,59134 
75693-17697,57996 
4639+969   ,5608  
92060+65124,157184
67706+34136,101842
33227-13993,19234 
51898-27445,24453 
88389-54885,33504 
99628-50747,48881 
74998-74710,288   
37331+14651,51982 
97469-2532 ,94937 
47680-5605 ,42075 
83630+40850,124480
73456+8772 ,82228 
73867+39591,113458
64295+52538,116833
89610-54375,35235 
78355-23350,55005 
42536-41782,754   
32181-22821,9360  
49705-3721 ,45984 
70804+69220,140024
41648-40358,1290  
86104+70959,157063
81374+38140,119514
36238+10764,47002 
75362+33600,108962
86313-39701,46612 
23206+8014 ,31220 
68663+67150,135813
86812+7493 ,94305 
57036-37051,19985 
68031+3994 ,72025 
43894+8374 ,52268 
83851+18063,101914
98108+15122,113230
34465-17471,16994 
83432-25370,58062 
98214+61867,160081
95788+5135 ,100923
96844+10045,106889
67410+63719,131129
10369+4903 ,15272 
67762-16092,51670 
61957+13545,75502 
94712+84773,179485
76582-38825,37757 
87266-23674,63592 
39944+36867,76811 
88437-85931,2506  
34605-20964,13641 
99890-15884,84006 
73499+31969,105468
76551-21724,54827 
71606-58798,12808 
75651+29834,105485
20083-19293,790   
47647+27220,74867 
93872-3799 ,90073 
89048+15635,104683
82676-10388,72288 
65148-5062 ,60086 
98857-42917,55940 
59505+57342,116847
48640+5720 ,54360 
34109-3651 ,30458 
85504+67154,152658
85476+74539,160015
89416-42550,46866 
99947-38825,61122 
67960+51803,119763
5511+2304  ,7815  
62830-9742 ,53088 
69432+3504 ,72936 
53498-17595,35903 
42839-24618,18221 
96886+74936,171822
83553-9391 ,74162 
84254-42921,41333 
16735+4513 ,21248 
70938-27065,43873 
59169+47564,106733
62942-42552,20390 
27202+16362,43564 
92095-57141,34954 
96735+62551,159286
88831+63807,152638
57318-25665,31653 
93644-82705,10939 
72540-36078,36462 
95886-53454,42432 
50107+12604,62711 
91356-6042 ,85314 
97088-5579 ,91509 
77265-63064,14201 
78869+32108,110977
72455+70903,143358
62328-4372 ,57956 
35631+30325,65956 
81858-40187,41671 
87252+73433,160685
67323+58786,126109
62127-37820,24307 
93845-20384,73461 
84979+31345,116324
21752+21057,42809 
93624-82533,11091 
94904-83326,11578 
92347+70349,162696
84300+17838,102138
85811-75935,9876  
70431+45646,116077
73475+13212,86687 
60685+48557,109242
95679+33728,129407
80595+11149,91744 
72874+58792,131666
59994+14360,74354 
84487-59550,24937 
76714-23232,53482 
92773+20799,113572
81067+47524,128591
91925+16827,108752
55269-14001,41268 
62470+43260,105730
58714+11224,69938 
45885+34982,80867 
94391+69180,163571
99751+32492,132243
52681+23711,76392 
46101-971  ,45130 
90939-25221,65718 
91353+60953,152306
42600-16984,25616 
99258-15984,83274 
58075+1092 ,59167 
49626+49593,99219 
38348-26973,11375 
63125-7342 ,55783 
87091-40426,46665 
96401+61535,157936
65893+39732,105625
26845+18980,45825 
45958-29630,16328 
28983-1043 ,27940 
59486+44965,104451
56147+29673,85820 
63962+7590 ,71552 
95943-23657,72286 
58725+40521,99246 
88510+34458,122968
82162-11838,70324 
92539+65325,157864
59401-35424,23977 
80707+23638,104345
60328-43865,16463 
89535+26460,115995
89874-72878,16996 
81097+72900,153997
61970-36561,25409 
43196-34004,9192  
95285-14240,81045 
94588-78107,16481 
49500-25025,24475 
96479-37780,58699 
90996+21657,112653
47423+40684,88107 
83199-26762,56437 
82373+37366,119739
99939+16212,116151
47406+28103,75509 
99817-67633,32184 
75259-74820,439   
90523-9033 ,81490 
30880-29991,889   
61587+9906 ,71493 
99520-54976,44544 
60067+55112,115179
94965-39842,55123 
22273+11715,33988 
54538-27653,26885 
65793+48   ,65841 
73057+6355 ,79412 
50024-19214,30810 
49382-48436,946   
85827-7408 ,78419 
65618-11935,53683 
41003+31665,72668 
75372+14241,89613 
84229+59348,143577
50164-12589,37575 
58602+23999,82601 
84059+13343,97402 
73037-51155,21882 
41694+14634,56328 
91977+35873,127850
83039+56816,139855
67290+9044 ,76334 
83045+2281 ,85326 
45714+39630,85344 
90800-547  ,90253 
64273+60504,124777
19202+16584,35786 
77165-56843,20322 
82815-66174,16641 
62107+37856,99963 
7278-484   ,6794  
82787-9653 ,73134 
92190+39495,131685
58836-19477,39359 
16786-2778 ,14008 
87614+15513,103127
5806-574   ,5232  
91646+59977,151623
74150-46811,27339 
93537-68652,24885 
66110+82   ,66192 
73349-24502,48847 
71629-44694,26935 
93611+54066,147677
99455+89229,188684
90347+20474,110821
86065-47764,38301 
86150+48316,134466
89982-41272,48710 
48208+26684,74892 
48139-35084,13055 
79088-59735,19353 
86474+1646 ,88120 
72650-42003,30647 
91151+13866,105017
88246-49261,38985 
20454-5280 ,15174 
13211-537  ,12674 
84878+80152,165030
63796-54142,9654  
15762+11237,26999 
98213-21103,77110 
37247-6072 ,31175 
74468-71869,2599  
37917-13790,24127 
37745+10187,47932 
75340+7893 ,83233 
83284+48302,131586
54558+7283 ,61841 
70266-49955,20311 
45177+41328,86505 
84558+52866,137424
56389-36366,20023 
41753+19532,61285 
87321-77793,9528  
52118+21990,74108 
95518-50985,44533 
57230-16327,40903 
70987-13645,57342 
90705+60099,150804
35357-27917,7440  
91045+59167,150212
53805-11061,42744 
91880+37216,129096
92334+30729,123063
90249-22821,67428 
67751+11196,78947 
60039+12736,72775 
82047-38491,43556 
90672+31852,122524
78045-65035,13010 
77245+71163,148408
94208+67058,161266
55112-5226 ,49886 
90486-7754 ,82732 
93474+49703,143177
27968-24971,2997  
22780-9263 ,13517 
87409-12543,74866 
76696-43440,33256 
60618-180  ,60438 
64075-19801,44274 
40379-19008,21371 
68754+62898,131652
96926+18059,114985
66239+9575 ,75814 
76046+48117,124163
68759+4669 ,73428 
82375-45214,37161 
79953-32076,47877 
84455+63627,148082
82495+77518,160013
60799-25303,35496 
29748-9127 ,20621 
86817+14898,101715
17242+4218 ,21460 
84827-56366,28461 
11378+8160 ,19538 
79586+45157,124743
24824+10648,35472 
95168-82827,12341 
68317+53055,121372
85540-5411 ,80129 
84446-47815,36631 
91344-40528,50816 
74783-2207 ,72576 
80464-62043,18421 
65488+56635,122123
69302+62157,131459
96692+87622,184314
84621+52   ,84673 
37565+7124 ,44689 
80557+30280,110837
81272+31452,112724
31241-12188,19053 
88921+79839,168760
46217-21639,24578 
83777-71824,11953 
27005+11539,38544 
87956+15858,103814
99376-60166,39210 
87669+43103,130772
91899+86967,178866
85091-30503,54588 
32549+21663,54212 
94709-10990,83719 
99589+5017 ,104606
56867-22974,33893 
85768-41182,44586 
39509-13884,25625 
71106-53043,18063 
43204+13448,56652 
84272-70532,13740 
98631-42888,55743 
99074-87676,11398 
98490-90910,7580  
35496-22246,13250 
59458-49611,9847  
98933+58871,157804
50262-9138 ,41124 
68132+62905,131037
60137-29293,30844 
96065-46746,49319 
74011+45396,119407
96040+85550,181590
89738-26912,62826 
31256-461  ,30795 
52888+51492,104380
82687+19857,102544
93000+67012,160012
49139+33399,82538 
89182+62911,152093
97623-1314 ,96309 
67784-61470,6314  
68951+51700,120651
84537+61337,145874
94701+44430,139131
11883+2057 ,13940 
71345+29417,100762
79994+56099,136093
68248-19922,48326 
24965-2581 ,22384 
97005+16959,113964
90736+64715,155451
35367-16567,18800 
33916+12820,46736 
88570+11257,99827 
90006-58430,31576 
46772+14819,61591 
96042-3562 ,92480 
71626-7338 ,64288 
69607+26874,96481 
90617-76875,13742 
67220-55266,11954 
90417+75291,165708
41471-22853,18618 
37029+24296,61325 
58023+27495,85518 
34012-16312,17700 
80370-45826,34544 
75995+9243 ,85238 
51340-24965,26375 
70379+59549,129928
93239+67714,160953
92448+7175 ,99623 
87987+18908,106895
73151-67095,6056  
71475+27007,98482 
70236-66353,3883  
28636+25795,54431 
36759+23405,60164 
33957-33248,709   
62670-6255 ,56415 
35533-22594,12939 
92968+41841,134809
27012-21533,5479  
97387+77542,174929
49062-7237 ,41825 
32200+16732,48932 
92073-85527,6546  
95660-69605,26055 
80698-59472,21226 
61785+58032,119817
34123-28410,5713  
65443+53249,118692
85185+82927,168112
50686+42094,92780 
58254+23762,82016 
73462+30247,103709
26934+14187,41121 
42697+31163,73860 
51976-16199,35777 
26218+24798,51016 
81848-5796 ,76052 
87190+63928,151118
84002+31924,115926
76647+65598,142245
45585+36222,81807 
69944-6669 ,63275 
92442+44639,137081
21846+3052 ,24898 
50618-40720,9898  
53325-43476,9849  
45180+21174,66354 
83883+46938,130821
63974+12129,76103 
7829-347   ,7482  
86117-19754,66363 
81289-22417,58872 
99009-26123,72886 
63076+15535,78611 
81087-33002,48085 
77470+28893,106363
63303-8523 ,54780 
39456+8422 ,47878 
8663-6986  ,1677  
48786+42210,90996 
97109-771  ,96338 
84479-11625,72854 
40005+3058 ,43063 
35794-2467 ,33327 
63514+30027,93541 
45724-41788,3936  
64119+57404,121523
56182-52766,3416  
79239-78954,285   
82302+7691 ,89993 
82049+11388,93437 
40684-10962,29722 
86090-7104 ,78986 
63511-34070,29441 
40484+32141,72625 
98990+49170,148160
60709+5698 ,66407 
88501+17792,106293
15025+712  ,15737 
62714-3638 ,59076 
86253+71927,158180
74582+17055,91637 
35446+9073 ,44519 
98896-46270,52626 
96280+20054,116334
83463+75759,159222
73861-36242,37619 
64631+57897,122528
47302-10471,36831 
92644+41515,134159
62798-807  ,61991 
70859+33555,104414
72855+19882,92737 
78686-54172,24514 
98217+37241,135458
78060-32199,45861 
53012+32462,85474 
56586+38865,95451 
83339-45819,37520 
71369+3237 ,74606 
85166+72889,158055
77983+7946 ,85929 
79208-61338,17870 
79825-47530,32295 
90391-36091,54300 
47369-4381 ,42988 
32509-2334 ,30175 
52824+440  ,53264 
3228-738   ,2490  
63557-29857,33700 
36439-10492,25947 
48668-561  ,48107 
77759-23149,54610 
45154-11741,33413 
54665+20902,75567 
81652+41423,123075
85713-8262 ,77451 
29644-657  ,28987 
84560-13931,70629 
89415-21675,67740 
77226-23269,53957 
92835+29453,122288
90623+19432,110055
94192+28223,122415
88256-80007,8249  
99408-73146,26262 
95760-57839,37921 
61491-55084,6407  
95279-85908,9371  
92422-802  ,91620 
90087-35022,55065 
99066-59634,39432 
24653+11965,36618 
68452+64796,133248
40621+14797,55418 
40826-31301,9525  
65635+12507,78142 
66879+49867,116746
71585+37442,109027
88446-33830,54616 
19291-12647,6644  
65105+19919,85024 
97052-3358 ,93694 
75357-34430,40927 
86180-17656,68524 
37368-17198,20170 
92993-16720,76273 
50346+29108,79454 
87063+63568,150631
38477+4943 ,43420 
97318+37271,134589
33746-20893,12853 
73692-18535,55157 
82382+54873,137255
13598-9917 ,3681  
43611-24250,19361 
30090+10732,40822 
24850+8432 ,33282 
93470+77827,171297
39128+4905 ,44033 
94076-24586,69490 
78472-52920,25552 
92745+26400,119145
72909+67413,140322
85117+34619,119736
30195+4148 ,34343 
76237-33632,42605 
24120-7243 ,16877 
89366-71724,17642 
80443-77344,3099  
63488-39907,23581 
84039+54537,138576
56112+16936,73048 
50297-40393,9904  
91781-7282 ,84499 
58174-28191,29983 
74914-16682,58232 
18430+1813 ,20243 
81679-80474,1205  
95608+82990,178598
71777+37208,108985
42507+8362 ,50869 
61239-21654,39585 
60272+58791,119063
48470-43116,5354  
98113+91762,189875
56087-29530,26557 
42361-8470 ,33891 
67844+33531,101375
79013-78840,173   
70576-12217,58359 
79110+71165,150275
80151-47111,33040 
89259+48189,137448
54404-33344,21060 
41020+5383 ,46403 
86632-65468,21164 
56225-2359 ,53866 
92043+90933,182976
60996+10835,71831 
99525+17493,117018
90566+47588,138154
82742+24711,107453
66749+15541,82290 
70552-13036,57516 
73652-43742,29910 
82247+38794,121041
48397+15653,64050 
54249-29923,24326 
92726-40168,52558 
44338-27690,16648 
97850+18525,116375
85983+84801,170784
82341-69614,12727 
78121-72851,5270  
34867-6709 ,28158 
50791+31218,82009 
94449-15430,79019 
38173+12182,50355 
99936+90292,190228
66726-27021,39705 
74380+42745,117125
91851+78871,170722
37755+17321,55076 
20702+17837,38539 
52526+30055,82581 
69700-37502,32198 
23195-15868,7327  
36404+34706,71110 
82927+50771,133698
93171-4751 ,88420 
65448+10026,75474 
79212+46866,126078
47790-30838,16952 
58389+2881 ,61270 
37384+715  ,38099 
84515+48984,133499
49595+49388,98983 
89607-24156,65451 
77447-19032,58415 
89287-77134,12153 
93013+70196,163209
76661-31400,45261 
87154-47675,39479 
92215-85640,6575  
86194-74215,11979 
91296+87481,178777
38626+8656 ,47282 
4314-4026  ,288   
83440+16738,100178
30798-29891,907   
66756-17098,49658 
75450+15343,90793 
83388+26450,109838
92313+81439,173752
97792-72076,25716 
71178+37313,108491
31640+8926 ,40566 
95873-27051,68822 
31081-22186,8895  
55390-45384,10006 
23668-23217,451   
73666-50625,23041 
51377+7188 ,58565 
30882-9591 ,21291 
88613-7122 ,81491 
69743-17205,52538 
89230+55260,144490
71878-56624,15254 
74749-68257,6492  
87044-11890,75154 
85354-73796,11558 
69687+25707,95394 
88588-82792,5796  
9156-7525  ,1631  
70805+38343,109148
97616+96039,193655
82558+69963,152521
61392-4455 ,56937 
83610-47959,35651 
85276+44836,130112
48082-9491 ,38591 
98487+30616,129103
97499+16608,114107
95945-43508,52437 
83278+82534,165812
74894+20309,95203 
76865-9879 ,66986 
74930-30228,44702 
33111+12136,45247 
64414+15726,80140 
59654-2232 ,57422 
94707-76853,17854 
63852-8300 ,55552 
76845-45902,30943 
84596-49513,35083 
78331-67397,10934 
86226+50589,136815
82716+48924,131640
63987+46636,110623
84423+25785,110208
25328+4144 ,29472 
87448+23328,110776
38555-14551,24004 
65991+5618 ,71609 
75672+33249,108921
64529-30197,34332 
71963-17067,54896 
81891-8749 ,73142 
76077+44838,120915
62559-59041,3518  
35137-7203 ,27934 
82188-64606,17582 
36760-11974,24786 
51010-18680,32330 
34359-10840,23519 
99171-69082,30089 
83349+15316,98665 
90443+73824,164267
56445-5077 ,51368 
7810-1518  ,6292  
87746+63254,151000
59249-56446,2803  
42961+23340,66301 
95433+60225,155658
46726+35690,82416 
77043+24221,101264
17479-5612 ,11867 
43440-24832,18608 
52493-31878,20615 
75324-62197,13127 
95551+43992,139543
91929+57998,149927
45870+35209,81079 
75638-13042,62596 
89639-46409,43230 
24036-15353,8683  
93594+49522,143116
89001-20003,68998 
53781-37260,16521 
8512+7472  ,15984 
78601-3413 ,75188 
24687+12179,36866 
53606+10216,63822 
74301-68405,5896  
37013-26688,10325 
72885-3330 ,69555 
70412+37038,107450
63211+10330,73541 
86476+49602,136078
89361-55140,34221 
96751-51866,44885 
96587-86843,9744  
91397-27292,64105 
52813-36264,16549 
46541+17121,63662 
94048+42913,136961
38949-427  ,38522 
7672+2365  ,10037 
24384-15213,9171  
53972-21165,32807 
62416-5052 ,57364 
20571-4701 ,15870 
83453-50768,32685 
58769+27022,85791 
74177-51155,23022 
94401+44205,138606
62673-626  ,62047 
65291-1540 ,63751 
94128+18928,113056
96723-4558 ,92165 
43272-33747,9525  
34656+7014 ,41670 
98485-39273,59212 
50816+8550 ,59366 
78425-43662,34763 
40600+8908 ,49508 
76813+68310,145123
48404+11264,59668 
61369+6815 ,68184 
69009+42021,111030
16816+8725 ,25541 
7804+3443  ,11247 
82690-51630,31060 
63721-42498,21223 
49020+1730 ,50750 
27898-15959,11939 
58061-9417 ,48644 
82088+74497,156585
99143+33533,132676
98812+16620,115432
96810+7518 ,104328
38448-23283,15165 
77146-8071 ,69075 
89420+35085,124505
79529+73538,153067
46673+5041 ,51714 
96623-11466,85157 
45327-15706,29621 
76036-70454,5582  
82470+63469,145939
57591-5566 ,52025 
24925+21280,46205 
62116+3748 ,65864 
95675-95021,654   
47911-40774,7137  
27553+12829,40382 
54366+7269 ,61635 
95258-25512,69746 
32960+16309,49269 
49845-19344,30501 
88929-36423,52506 
98649-26007,72642 
94271+54421,148692
72302-43302,29000 
93677-25340,68337 
51225-42922,8303  
52140+33925,86065 
99912-38872,61040 
66970+4172 ,71142 
90655+70236,160891
24584+23186,47770 
65370-45017,20353 
81606-49295,32311 
33112-8337 ,24775 
60870+48259,109129
47697-47127,570   
46693+43127,89820 
87158+87047,174205
74355-57123,17232 
84351-74586,9765  
26381+22473,48854 
80038+26667,106705
51262+48700,99962 
94381+39822,134203
89551-22335,67216 
69957+8032 ,77989 
70314+16037,86351 
65843+49353,115196
48347-40925,7422  
98278-86489,11789 
96404-22764,73640 
46896-1808 ,45088 
14686-1192 ,13494 
80945+78954,159899
46677+28161,74838 
57769+31787,89556 
92608+89767,182375
95140-59631,35509 
39306+3166 ,42472 
92990+77628,170618
60682-23789,36893 
98801-70501,28300 
88965-46902,42063 
63469+13062,76531 
90199-33629,56570 
86797-35314,51483 
79699+41161,120860
69689-51007,18682 
16950-4385 ,12565 
91854+78590,170444
81508-77728,3780  
85289+7304 ,92593 
95541+75186,170727
75551-7136 ,68415 
22801-770  ,22031 
97429+44345,141774
50270+17696,67966 
33359-4177 ,29182 
50797-39299,11498 
70801+43712,114513
89713-17815,71898 
90680-65727,24953 
59197+4934 ,64131 
74136+63122,137258
53329+36648,89977 
93534-33970,59564 
73388+48131,121519
55540-4438 ,51102 
96074+39482,135556
63529+6763 ,70292 
30217-16238,13979 
83834+15481,99315 
79825+49117,128942
12859+3940 ,16799 
53511+4660 ,58171 
54774+5204 ,59978 
70821+28395,99216 
89029+17356,106385
95730+30108,125838
89490-83352,6138  
87072+58314,145386
99988+84670,184658
48903+21509,70412 
51493-25200,26293 
97736+20556,118292
53654+1269 ,54923 
32704-24757,7947  
57648+48722,106370
65507+27309,92816 
71315-4085 ,67230 
54808+29125,83933 
91834+15857,107691
86914+10664,97578 
59501+11030,70531 
81787-16763,65024 
48509+28470,76979 
66028-25601,40427 
94892+44508,139400
80607-70191,10416 
28524-18271,10253 
94673-68964,25709 
60498+40598,101096
89036-65505,23531 
91657-80278,11379 
96453-19444,77009 
96787+4472 ,101259
99634-58456,41178 
40120-27328,12792 
80610+1075 ,81685 
87878+86452,174330
48457+47988,96445 
42270-30836,11434 
93818+52660,146478
82367-13773,68594 
91344+53247,144591
84010-27221,56789 
78847-15663,63184 
54080+24561,78641 
57641-5242 ,52399 
54246-46717,7529  
58284+2524 ,60808 
61177+48030,109207
88801-62891,25910 
79132+15320,94452 
65495-9748 ,55747 
61045-30072,30973 
76158+40226,116384
65388+49093,114481
92172+18754,110926
80292+7672 ,87964 
98521+71845,170366
48229-44878,3351  
81102-67812,13290 
91566+64867,156433
68223-22292,45931 
46115+22993,69108 
94009-25838,68171 
97074+7195 ,104269
36467+5453 ,41920 
63535+53824,117359
17312+8614 ,25926 
96093-92210,3883  
82512-17869,64643 
50983+37718,88701 
62974+45376,108350
88542-1791 ,86751 
94186+90376,184562
91176-60757,30419 
98188+6269 ,104457
76239+37569,113808
91654-24281,67373 
35738+18651,54389 
85073+48503,133576
99210+90648,189858
62438+41970,104408
75602+37357,112959
82730-29348,53382 
64249-49665,14584 
99851-98147,1704  
61123-45541,15582 
54647+8487 ,63134 
97636+50441,148077
89292-50505,38787 
43760+34244,78004 
96267-52257,44010 
77868-50245,27623 
55855-18253,37602 
60205+48589,108794
12090-10460,1630  
57591+17413,75004 
94166-93594,572   
85338-64820,20518 
92445+6272 ,98717 
32295+26612,58907 
96141+36709,132850
53880-13221,40659 
47999-17094,30905 
20062+8439 ,28501 
86828+30756,117584
34700-10465,24235 
4229-2823  ,1406  
62403+22005,84408 
31774+2592 ,34366 
90818-39028,51790 
25078+4672 ,29750 
77268-65198,12070 
92205-41546,50659 
44887+15411,60298 
22927+8801 ,31728 
77833-65051,12782 
94191-6807 ,87384 
95025-71160,23865 
84496-71530,12966 
70688-14373,56315 
60230-9899 ,50331 
5479+703   ,6182  
78875-7538 ,71337 
44354-40077,4277  
65901+42292,108193
96887+77949,174836
86126+5998 ,92124 
40238+30599,70837 
43398+17696,61094 
84970+49020,133990
55268+50026,105294
36925-24816,12109 
79364+73796,153160
58586-30354,28232 
92743+52957,145700
28102+7959 ,36061 
67419-32740,34679 
83446-34821,48625 
33568+12090,45658 
65831+51925,117756
28414-17800,10614 
64824-33221,31603 
91646-61725,29921 
62593+52568,115161
72870+22440,95310 
96146+18421,114567
63522-29055,34467 
81696-62775,18921 
87889+49784,137673
84663+78692,163355
84008-80583,3425  
8135-2513  ,5622  
76662+66354,143016
36467+31147,67614 
74693+56382,131075
64519-46064,18455 
93809-72061,21748 
92152-17676,74476 
40109+27378,67487 
43310-1992 ,41318 
94677+62646,157323
78919-73801,5118  
98381+51321,149702
69379-68446,933   
42663-28905,13758 
68165+17578,85743 
92686+32459,125145
81904+2862 ,84766 
58229+25629,83858 
55586+17638,73224 
65109-42605,22504 
72691+25082,97773 
49837+8383 ,58220 
36464+36035,72499 
48196+29688,77884 
67296-40675,26621 
50755+23029,73784 
8105-7956  ,149   
93915-20122,73793 
54672-11593,43079 
90748-37425,53323 
53448+8134 ,61582 
89071-23365,65706 
69832-69620,212   
97898-32139,65759 
65007-12993,52014 
71058+8858 ,79916 
95485-83406,12079 
94917+39809,134726
97460-43163,54297 
91729-3530 ,88199 
57186-43867,13319 
29289-12848,16441 
99602+11676,111278
19447-2055 ,17392 
98913+74038,172951
41582+2862 ,44444 
48297-14604,33693 
71189+63720,134909
68077+48666,116743
88902-76966,11936 
69294-37252,32042 
48505-27709,20796 
26763+5263 ,32026 
51997-51511,486   
9914-5631  ,4283  
30925-23512,7413  
97471-48905,48566 
34528-26456,8072  
55752+41344,97096 
61846+33263,95109 
15725+10229,25954 
40071+13474,53545 
62196+53804,116000
44044-6868 ,37176 
56944-38867,18077 
76360-9350 ,67010 
72858+4461 ,77319 
84498-83923,575   
48846+41868,90714 
69098-27664,41434 
85862+7375 ,93237 
87038-7523 ,79515 
85346+46288,131634
83120-44888,38232 
86690-21377,65313 
95251-35105,60146 
40460-29916,10544 
57270+10915,68185 
71514+10132,81646 
91785-58560,33225 
41360-31148,10212 
82687-16595,66092 
61124-60603,521   
85898+11226,97124 
14471+11973,26444 
85712+70346,156058
77571-65867,11704 
92349-26460,65889 
77254-70257,6997  
76873+29935,106808
31754+8028 ,39782 
58412-54067,4345  
64988+53619,118607
27792+9395 ,37187 
40152+5897 ,46049 
76503+72387,148890
99245-57796,41449 
58706-1998 ,56708 
92338-8712 ,83626 
72792+67183,139975
69656+18623,88279 
74017-54819,19198 
38706-32074,6632  
99054+45008,144062
73090+71020,144110
55893+11496,67389 
49008-43444,5564  
22266+8691 ,30957 
59746+4651 ,64397 
5873+3932  ,9805  
66042-42097,23945 
65015+44838,109853
98244-63809,34435 
51511+40813,92324 
54416+16567,70983 
76032+15397,91429 
89664+78195,167859
48797-32945,15852 
99725+54223,153948
14299-9836 ,4463  
67257+24639,91896 
96020-57979,38041 
76816+7818 ,84634 
67763-53202,14561 
43943+37991,81934 
90330-65763,24567 
69834+7392 ,77226 
76703-58677,18026 
90619+90245,180864
13666-3453 ,10213 
68249+764  ,69013 
73859+38655,112514
81436-11187,70249 
43818+63   ,43881 
94493-33106,61387 
86875+84229,171104
59325+17310,76635 
93285+48979,142264
58449+48500,106949
81446-8781 ,72665 
68295+858  ,69153 
87763-35576,52187 
50529-2219 ,48310 
93005-9073 ,83932 
94525-1445 ,93080 
84511+30665,115176
83419+68035,151454
45685+4596 ,50281 
45470-27149,18321 
97244+45903,143147
99001+52723,151724
71234-60194,11040 
60673-1581 ,59092 
69263-3180 ,66083 
92600+91743,184343
66010-31371,34639 
65997+55981,121978
83288+44740,128028
80311+72721,153032
90854-37851,53003 
68785+24942,93727 
87608+28132,115740
73969-73639,330   
55439+28609,84048 
89510-2389 ,87121 
68450+36685,105135
95149+74230,169379
69358-26588,42770 
66970+14043,81013 
90062+3883 ,93945 
60468+4688 ,65156 
86207+49555,135762
79966+77573,157539
86088-39283,46805 
67717-51594,16123 
39731-19892,19839 
72254-14746,57508 
76060+74012,150072
71044-19806,51238 
87468-25162,62306 
22374+14635,37009 
64403+37135,101538
40704-12593,28111 
38520+27962,66482 
50967-38269,12698 
39672-20190,19482 
55756-19170,36586 
64609-56157,8452  
89320+54292,143612
71941+16977,88918 
84880-66167,18713 
92536+57911,150447
61066-53307,7759  
79210+39330,118540
82996+49149,132145
43138-3969 ,39169 
76793-26991,49802 
79720-34744,44976 
61147+7790 ,68937 
34691-26848,7843  
86769-16911,69858 
41805+9872 ,51677 
16331+1992 ,18323 
41438-13087,28351 
46029+19137,65166 
91479+36601,128080
74691+71208,145899
69379+52502,121881
79990+38941,118931
60766-3951 ,56815 
74858+52023,126881
77424+44493,121917
97925-33977,63948 
72893+9098 ,81991 
70872+60243,131115
80396+39943,120339
82015-47501,34514 
76018-72587,3431  
97800-32530,65270 
9617-3142  ,6475  
63039-23075,39964 
40667-21756,18911 
64312+61119,125431
33050-9891 ,23159 
90338+2109 ,92447 
60806+39228,100034
