Formula,Answer
723365+483863,1207228
875732+169580,1045312
950999+328987,1279986
849162+676085,1525247
720653+225596,946249 
308769-224074,84695  
539977-146514,393463 
620954+582605,1203559
689869-645825,44044  
638267-266160,372107 
259808-97493 ,162315 
336315+43033 ,379348 
967667+555936,1523603
660558+389858,1050416
939489+425949,1365438
986405+582100,1568505
671766-631764,40002  
141402-84630 ,56772  
969103-166604,802499 
567915+361987,929902 
682420-176250,506170 
607009-574260,32749  
693709-277203,416506 
868391-54284 ,814107 
700920+407216,1108136
682428-52412 ,630016 
755504+719648,1475152
453869-349022,104847 
516981+283394,800375 
564460-84437 ,480023 
664597-468805,195792 
822698-143224,679474 
480933-319886,161047 
275271-103144,172127 
643509+300796,944305 
773137-229544,543593 
430067-332546,97521  
792681+583834,1376515
846736-472180,374556 
819495+635896,1455391
176515+69411 ,245926 
908161+232535,1140696
356661+345916,702577 
408994+246959,655953 
630265+607937,1238202
632425-281010,351415 
869163+671947,1541110
749158+276222,1025380
920303-64085 ,856218 
691442+170931,862373 
718968-695516,23452  
794710+484935,1279645
572817+373851,946668 
319660+120287,439947 
791965+360342,1152307
713870+571661,1285531
760100-349660,410440 
991317+457979,1449296
992682+563664,1556346
302806+244300,547106 
873224-752980,120244 
632636-217842,414794 
879085-270197,608888 
468755-458145,10610  
680832-641250,39582  
533662-113184,420478 
897164+524528,1421692
889654+424607,1314261
627593+339250,966843 
942987-328946,614041 
730244+564   ,730808 
567596+567380,1134976
811032-635812,175220 
969866-760403,209463 
473128-111331,361797 
300400+64834 ,365234 
481899+135314,617213 
929357-776385,152972 
596430+108329,704759 
358825-119982,238843 
996711-412001,584710 
439616-216351,223265 
513030+221144,734174 
792329+157097,949426 
620613+92594 ,713207 
996073+774526,1770599
645842+262857,908699 
892513-505404,387109 
185004+138689,323693 
645298+268426,913724 
167840-64435 ,103405 
592427+395453,987880 
973595-954659,18936  
829407+123317,952724 
901028-331136,569892 
459790-203472,256318 
926529-393144,533385 
984868-796709,188159 
562006+59522 ,621528 
733067-36047 ,697020 
924588+430555,1355143
949331-738786,210545 
841743+166432,1008175
821469+568839,1390308
997141+169883,1167024
784933-354670,430263 
595256+161688,756944 
604103+580536,1184639
978937+877854,1856791
848632-763144,85488  
165215-119636,45579  
873598-635928,237670 
396221+59061 ,455282 
757180-407983,349197 
489262+151749,641011 
912154+883353,1795507
772957+51532 ,824489 
526106+237643,763749 
830418-598127,232291 
760192-206650,553542 
767008+681187,1448195
624737+573488,1198225
536853-2605  ,534248 
685755+183507,869262 
623179-108370,514809 
372758-67293 ,305465 
761405+719639,1481044
504904-439340,65564  
915989-732125,183864 
928344-114826,813518 
779326-99001 ,680325 
912498-839836,72662  
793638+328286,1121924
74064+54687  ,128751 
903442-721022,182420 
816244+54205 ,870449 
313536-165648,147888 
640851-43528 ,597323 
677393+269489,946882 
810399+597701,1408100
708063+644328,1352391
566005-297638,268367 
953042-462997,490045 
75193+44540  ,119733 
728615+682965,1411580
727841+608400,1336241
996197+823391,1819588
950166+933673,1883839
882372-546508,335864 
937226+491122,1428348
578644+84317 ,662961 
623618+621826,1245444
988595-264168,724427 
305531-163058,142473 
703551-206940,496611 
706790+544259,1251049
909442-166724,742718 
860677-788313,72364  
979174+191893,1171067
979775+864161,1843936
989178-518600,470578 
550418+183246,733664 
612100+366476,978576 
490108+185913,676021 
792405+550805,1343210
517516-437495,80021  
884769+201852,1086621
713320-132996,580324 
362265+276461,638726 
923628+592013,1515641
949005-577713,371292 
570762-324258,246504 
723149+257964,981113 
621022-490575,130447 
531071-99602 ,431469 
613883-435453,178430 
794702-714486,80216  
878977+94431 ,973408 
533700+168637,702337 
725542+698232,1423774
854778+299690,1154468
869162+466104,1335266
833413-366907,466506 
522212-485420,36792  
604249-504181,100068 
606796-233583,373213 
879840+540157,1419997
784290-571625,212665 
496584-350743,145841 
950284-550411,399873 
507090+459529,966619 
892484-357049,535435 
776105+409134,1185239
879086-282779,596307 
466394-324506,141888 
337198-126621,210577 
644503+31781 ,676284 
779471-232614,546857 
344325+102924,447249 
837820+122019,959839 
384457+382329,766786 
826019+7861  ,833880 
882506-112419,770087 
673769-218136,455633 
630777+195996,826773 
776465-679898,96567  
407872-346970,60902  
700016+528140,1228156
711975+282771,994746 
725573+283595,1009168
134299+47022 ,181321 
840989-840269,720    
434697-209440,225257 
767535+382684,1150219
674260-188185,486075 
789521+762995,1552516
820221-313741,506480 
737813+444033,1181846
954514-832408,122106 
146465-70980 ,75485  
994465+595810,1590275
970614-548388,422226 
320031+190816,510847 
101085+36274 ,137359 
993135-897067,96068  
854113+187007,1041120
998085-263829,734256 
665970-360673,305297 
643703-234999,408704 
230824+99039 ,329863 
989885-70    ,989815 
48080-226    ,47854  
771677-507319,264358 
743442+617814,1361256
944070+903651,1847721
460317+341961,802278 
600450+410384,1010834
706255+559200,1265455
151353+8740  ,160093 
803566-750357,53209  
910887+119939,1030826
383163+16004 ,399167 
685360-509374,175986 
547877-88007 ,459870 
432960+424345,857305 
875327-372845,502482 
851152-24456 ,826696 
292841+281177,574018 
241879+98639 ,340518 
488068+215295,703363 
681392+288273,969665 
940648-158866,781782 
690315+161115,851430 
983444-815533,167911 
935337+815655,1750992
212286-2379  ,209907 
754299+474130,1228429
422174+56642 ,478816 
560516+398512,959028 
684196+17619 ,701815 
607653+66210 ,673863 
813929-616001,197928 
494838-189907,304931 
934468-797390,137078 
829205-579371,249834 
546499-88348 ,458151 
908450-76691 ,831759 
260970-221550,39420  
976396-104843,871553 
974958+296120,1271078
851652-723165,128487 
888760+34097 ,922857 
702375+133679,836054 
524549+276697,801246 
675087-300196,374891 
951836+223610,1175446
810415-99198 ,711217 
894872-570829,324043 
607422-241691,365731 
912896+851740,1764636
498968-21840 ,477128 
645368-324173,321195 
636315-89570 ,546745 
205229+141575,346804 
638079+434061,1072140
819955+323556,1143511
199508+162370,361878 
581998-531075,50923  
691924+166497,858421 
878905+74246 ,953151 
929784-437794,491990 
60249+46542  ,106791 
481316-369773,111543 
976806+38751 ,1015557
786468-742511,43957  
915652+720336,1635988
917752+564383,1482135
695971-484458,211513 
666314+65837 ,732151 
858587-530829,327758 
901839-623696,278143 
413846-6022  ,407824 
908912+21473 ,930385 
836391+608158,1444549
775881+433218,1209099
999303-394963,604340 
398886-3157  ,395729 
911123-779641,131482 
466601+424402,891003 
808327+787852,1596179
933701-757987,175714 
362901-247070,115831 
869451+717913,1587364
840568+447863,1288431
417183-248370,168813 
730727+281444,1012171
598672+140073,738745 
916408+155662,1072070
823184+589075,1412259
869331-478937,390394 
829065-418423,410642 
912607-281876,630731 
673999+12176 ,686175 
705895+369035,1074930
928413-80437 ,847976 
418065+202258,620323 
956636-687041,269595 
994129+267034,1261163
711209+82317 ,793526 
726653+441481,1168134
721472+419288,1140760
497965+414442,912407 
844936-707837,137099 
641824+365461,1007285
454653-155656,298997 
710063+53851 ,763914 
916811+843517,1760328
286435+34862 ,321297 
922946+446762,1369708
567896-58203 ,509693 
334835+37478 ,372313 
687802+40738 ,728540 
830435+16200 ,846635 
942677+497039,1439716
838917+365716,1204633
886354+565060,1451414
563151-222009,341142 
563533+533179,1096712
834561-770597,63964  
864991-147332,717659 
880670-241885,638785 
894193+73303 ,967496 
506913+462626,969539 
482253-406694,75559  
789718-557753,231965 
854337+707455,1561792
582934-325525,257409 
757115+369073,1126188
336111-73421 ,262690 
133406+132462,265868 
936237-356947,579290 
729961+404756,1134717
263010-20787 ,242223 
665854-186073,479781 
471820-107044,364776 
302240-242369,59871  
998158-841503,156655 
465290-257413,207877 
878538+688473,1567011
782551-428506,354045 
905394-709299,196095 
388420-29413 ,359007 
992720+806935,1799655
880776+802494,1683270
549290+281010,830300 
754055+733060,1487115
873543-652144,221399 
963389+814905,1778294
788739-412251,376488 
835992-72401 ,763591 
711523+577709,1289232
247936+53961 ,301897 
420362-158263,262099 
195341-164601,30740  
579429+468006,1047435
385776-194918,190858 
800167+66014 ,866181 
878841+732836,1611677
303075-253301,49774  
998191+344527,1342718
813269+668606,1481875
996560-116625,879935 
781237+153171,934408 
905963-535500,370463 
308241-168202,140039 
882873+697865,1580738
809523+190434,999957 
320532-88490 ,232042 
949911+683399,1633310
702240-195826,506414 
883475-134540,748935 
922742-293779,628963 
941786+303454,1245240
973781+849841,1823622
370183-88525 ,281658 
436403+285365,721768 
425184-304159,121025 
867587+202985,1070572
547756-434066,113690 
702199+297429,999628 
266595-115108,151487 
706251-148233,558018 
676165-179566,496599 
387000-187099,199901 
835519+219253,1054772
869900-676558,193342 
918635-588963,329672 
312976-298993,13983  
241140-98039 ,143101 
708953-661010,47943  
680428-324051,356377 
308888+26145 ,335033 
815226+785232,1600458
800321-28879 ,771442 
462481+305568,768049 
699657-612879,86778  
865544-594794,270750 
718994-101383,617611 
506944+69349 ,576293 
769379+544747,1314126
980633-704912,275721 
835280+294392,1129672
745564+683375,1428939
904916-891640,13276  
999161+324274,1323435
748997-718320,30677  
108865+36866 ,145731 
227240-119348,107892 
630356-465244,165112 
925666+575691,1501357
934799+687025,1621824
636537+92197 ,728734 
497751+409457,907208 
109939+83880 ,193819 
587107-484034,103073 
893963-397904,496059 
681462-21388 ,660074 
441830-64079 ,377751 
567705-506943,60762  
585992-36381 ,549611 
370813-362577,8236   
652919+293228,946147 
831661+347526,1179187
613049+353587,966636 
828859-726234,102625 
967815-238742,729073 
777185+357515,1134700
144880+36407 ,181287 
479989-214857,265132 
783557+640649,1424206
335458-264747,70711  
824699-300216,524483 
580095-370027,210068 
914552+534468,1449020
994787+492345,1487132
734418+543809,1278227
355828-308111,47717  
759611-374351,385260 
984440-372689,611751 
380096+188587,568683 
686956+101047,788003 
634735-396883,237852 
324430+240412,564842 
649915+492147,1142062
445615+80327 ,525942 
386902+209243,596145 
737551+503112,1240663
280259-29512 ,250747 
905317+472685,1378002
931688+496670,1428358
209116+136225,345341 
625596-609148,16448  
830895-679230,151665 
426154+98327 ,524481 
677721-266109,411612 
167514+9806  ,177320 
577983+2939  ,580922 
454605-226275,228330 
856787+399543,1256330
940774-460704,480070 
928916-29008 ,899908 
432859+182192,615051 
316870-204526,112344 
298387+289286,587673 
437914-241931,195983 
840943-625494,215449 
999085-309439,689646 
796994+312916,1109910
808301-171655,636646 
466141+448295,914436 
707498+384359,1091857
591065-66846 ,524219 
227499-57269 ,170230 
655670-436260,219410 
893162-695595,197567 
561413-463054,98359  
564663+52503 ,617166 
878705-537784,340921 
903612+784000,1687612
907088-2052  ,905036 
925845-252831,673014 
849388-345514,503874 
491536+108836,600372 
904343+850866,1755209
633385+268632,902017 
922581-614412,308169 
281567+175499,457066 
280103+81453 ,361556 
741319-100197,641122 
693382+556317,1249699
574318+358900,933218 
943100-392149,550951 
952363-179509,772854 
566848+265066,831914 
915305+643635,1558940
434518+382281,816799 
868264-173478,694786 
846550+697160,1543710
924222-808087,116135 
717682-441689,275993 
206482+187724,394206 
627844+210062,837906 
231124+204558,435682 
191737+36440 ,228177 
874795-334887,539908 
799209+517165,1316374
948152-520054,428098 
915864-34008 ,881856 
783740+764506,1548246
330373+158988,489361 
539195-448340,90855  
521666-419477,102189 
992011-907814,84197  
748014-377844,370170 
888179-659827,228352 
401415-109199,292216 
782908+178344,961252 
599801+487011,1086812
109905+31463 ,141368 
980481+835420,1815901
859909-784251,75658  
900263+730247,1630510
889752-99251 ,790501 
828040-125608,702432 
572371-308689,263682 
678733+130645,809378 
852725-511691,341034 
580100+279033,859133 
943868-505008,438860 
664937-167199,497738 
668776+40965 ,709741 
937102-408239,528863 
834499-717804,116695 
361616-203801,157815 
462975-350079,112896 
124073-50729 ,73344  
634055+363590,997645 
715976+565456,1281432
445702+158359,604061 
945948-859818,86130  
626463+335209,961672 
977587-569021,408566 
815246+620049,1435295
223444-108335,115109 
595679+312386,908065 
798315+394793,1193108
653357-110458,542899 
919477-908498,10979  
865020-554327,310693 
853817+408413,1262230
495135-143634,351501 
700270-416338,283932 
949884-113189,836695 
496673-39037 ,457636 
489430+420349,909779 
613833-240667,373166 
321219+13835 ,335054 
351359-156986,194373 
828059-622378,205681 
622559-350212,272347 
920525+193122,1113647
900461+88659 ,989120 
703148-355083,348065 
705166-86501 ,618665 
598709-95252 ,503457 
899431-706010,193421 
743224-600012,143212 
551526+36640 ,588166 
325964+146387,472351 
697150-549846,147304 
951766-521755,430011 
686568+382709,1069277
406682-133631,273051 
681663-209349,472314 
709567+282241,991808 
129254+123929,253183 
140757-49785 ,90972  
923425-847180,76245  
810265-151023,659242 
911835+194737,1106572
825181+255987,1081168
774893+694497,1469390
915685+20992 ,936677 
507310-198014,309296 
789144+684580,1473724
994343+714365,1708708
833287-334402,498885 
615434-161964,453470 
421078-133253,287825 
718422-56707 ,661715 
541419-261916,279503 
400917-241722,159195 
896457+864755,1761212
205365-36954 ,168411 
227144+159507,386651 
437168-286541,150627 
850079+454960,1305039
691398-673387,18011  
932256-656647,275609 
892412+668865,1561277
890677-2879  ,887798 
995645-452038,543607 
455339+200686,656025 
681196-215914,465282 
780909-111647,669262 
994040-771466,222574 
881877+571739,1453616
385827-16858 ,368969 
410002+315332,725334 
836576+18154 ,854730 
870646+650665,1521311
403781-169307,234474 
596682-4429  ,592253 
409505+308733,718238 
565756+503114,1068870
170099+53896 ,223995 
773123+734739,1507862
750072-583857,166215 
979528+203795,1183323
904989-255213,649776 
623038-452924,170114 
713339+96842 ,810181 
471244+293425,764669 
866657-130079,736578 
258664-248891,9773   
