Formula,Answer
4866-1258,3608 
8856-3675,5181 
5527+1846,7373 
7000-722 ,6278 
2510+691 ,3201 
8389-3581,4808 
7467-4835,2632 
5988-1484,4504 
8868-8208,660  
9654+1772,11426
6543+4608,11151
8861-6078,2783 
8615-5804,2811 
9494-8271,1223 
7171-1457,5714 
8508-1465,7043 
8128-5434,2694 
211+33   ,244  
1022+776 ,1798 
3398+897 ,4295 
6207+805 ,7012 
4151+3242,7393 
2082-332 ,1750 
7147+6187,13334
6103-2559,3544 
3291-3043,248  
9191-6682,2509 
5896+1277,7173 
7441-2218,5223 
4012+806 ,4818 
4903+2790,7693 
6854+3648,10502
6258-5632,626  
6444-4685,1759 
7141-1584,5557 
9381-1284,8097 
7971-543 ,7428 
7969-7140,829  
6974+1717,8691 
9697+2500,12197
8023-1806,6217 
7012+598 ,7610 
3050-733 ,2317 
5696-441 ,5255 
5915+5234,11149
9076+1773,10849
4072-448 ,3624 
8437-3438,4999 
5600-1376,4224 
7177-7176,1    
9028-3114,5914 
6393-5454,939  
6296+5181,11477
2322+1238,3560 
7813+6539,14352
5878-2777,3101 
3919+1950,5869 
7844-2068,5776 
8296+5874,14170
5837-4684,1153 
496+233  ,729  
7002-1413,5589 
7450-6834,616  
8951-1409,7542 
3093+922 ,4015 
9760+8705,18465
8127+6855,14982
6767+4947,11714
4864-817 ,4047 
8957-8382,575  
9768-6397,3371 
9917+7549,17466
5088-4824,264  
9030-5879,3151 
4667-346 ,4321 
9080-7808,1272 
8489-4435,4054 
2941+1977,4918 
3519+396 ,3915 
8471+3477,11948
9657-272 ,9385 
7704-6202,1502 
4453-641 ,3812 
1725+482 ,2207 
5434+1620,7054 
9369+6255,15624
8871+7037,15908
9836+1889,11725
4251+447 ,4698 
8638-2054,6584 
6732-1145,5587 
1585-108 ,1477 
9499+1274,10773
5955+1132,7087 
9792-1641,8151 
8793+4563,13356
1554-670 ,884  
8343+4007,12350
5612+4099,9711 
7435-7405,30   
4685-2602,2083 
9387-6600,2787 
5826-544 ,5282 
8175+6682,14857
2193-1839,354  
6364-5270,1094 
6246-5622,624  
4436-2122,2314 
5673+4235,9908 
6378-3794,2584 
1672-1671,1    
1909-560 ,1349 
8941+1900,10841
7645-4152,3493 
9848+4631,14479
4273+1204,5477 
5445-969 ,4476 
2006-1314,692  
9966+4728,14694
3123-973 ,2150 
4842-2292,2550 
7745+5212,12957
3741+1169,4910 
8148+5457,13605
6175+4128,10303
3130+1068,4198 
8225-7825,400  
6612+3039,9651 
9740+8501,18241
5151-4203,948  
1547+419 ,1966 
7258-2911,4347 
4637-1753,2884 
7478-3103,4375 
9001+1680,10681
9260-2062,7198 
6367+4960,11327
9710+3032,12742
9009-6997,2012 
2545+2022,4567 
9059-4266,4793 
3587+67  ,3654 
8700+2988,11688
9182-5142,4040 
5224-463 ,4761 
8912-5709,3203 
8935-4133,4802 
8374-4781,3593 
6656-2870,3786 
5811+2469,8280 
7022+3547,10569
4862-4839,23   
6863+2625,9488 
8566+5006,13572
4308+3530,7838 
8125-4396,3729 
9088+1774,10862
4971-251 ,4720 
7082-2972,4110 
4907+4418,9325 
6788-1854,4934 
6697+2351,9048 
7725+699 ,8424 
7311+6859,14170
8004+75  ,8079 
9947+9337,19284
6917-1548,5369 
9199-134 ,9065 
9666-2383,7283 
9014-1511,7503 
9095-459 ,8636 
1437+1013,2450 
3759-928 ,2831 
6195-3468,2727 
2123+1398,3521 
9058-4835,4223 
7122-2133,4989 
4039-2936,1103 
8584-3926,4658 
8232+2084,10316
7277+2019,9296 
8608-7318,1290 
9721+2354,12075
7440+6557,13997
9831+5583,15414
4079-21  ,4058 
6879-3502,3377 
9318+7973,17291
2933+1945,4878 
2631-1716,915  
9211-5579,3632 
7263-2364,4899 
7399-379 ,7020 
1951-1150,801  
4022+3268,7290 
9752-5202,4550 
8513-1558,6955 
4958+2864,7822 
8538-4322,4216 
5910+1834,7744 
7056+1282,8338 
6184-1787,4397 
8724-6904,1820 
3523-1247,2276 
9448-5797,3651 
5036-1999,3037 
2380+2134,4514 
5804-3109,2695 
4368+468 ,4836 
8133-6561,1572 
9835-2219,7616 
7245+4988,12233
5540-1973,3567 
8437+4187,12624
6119+4387,10506
7178-6340,838  
9176+2746,11922
8519-6281,2238 
8402+6557,14959
9431+8990,18421
7093+6552,13645
7933+4964,12897
8398-6061,2337 
9859-6276,3583 
7775+827 ,8602 
3699-1456,2243 
5729+5018,10747
7295-1217,6078 
6090+5463,11553
6910-5228,1682 
6554-5234,1320 
6386-1515,4871 
8756+4820,13576
2561+1747,4308 
8823-8536,287  
9659+5888,15547
3843+716 ,4559 
3431+1895,5326 
6854-233 ,6621 
6703+6251,12954
9799+167 ,9966 
3073+1559,4632 
9133-3344,5789 
9698+8326,18024
2478+605 ,3083 
2009-1401,608  
2547+1215,3762 
9291-475 ,8816 
9398+2315,11713
8438+6864,15302
4959-2427,2532 
7497+567 ,8064 
6346+75  ,6421 
954-873  ,81   
2098+2073,4171 
3971-2705,1266 
3748-2571,1177 
3956-837 ,3119 
9746+8561,18307
5728-5462,266  
8387+2046,10433
8317+4334,12651
5267-958 ,4309 
2054+1683,3737 
9437+381 ,9818 
8861-5691,3170 
661+428  ,1089 
9389-492 ,8897 
7248+4964,12212
7387+685 ,8072 
5090+1699,6789 
4335+2360,6695 
796+641  ,1437 
8472+6838,15310
5177+2083,7260 
1602-1186,416  
7725-4661,3064 
4463-691 ,3772 
6263+3157,9420 
9469-5778,3691 
4739-3089,1650 
9271+6860,16131
5115-1280,3835 
7224+5142,12366
5022-429 ,4593 
6368+2001,8369 
9551+5612,15163
7716-1316,6400 
9244+131 ,9375 
7713-6302,1411 
4225-2677,1548 
8800-4147,4653 
5444+4834,10278
9347-605 ,8742 
5202+4668,9870 
4614-3180,1434 
1005-564 ,441  
8880-8593,287  
8237+3403,11640
8040+3251,11291
3300+349 ,3649 
9185+1421,10606
7927+1519,9446 
8880+2174,11054
8973+2089,11062
8863+5299,14162
4983+2061,7044 
9601+2135,11736
9168-2413,6755 
6803+30  ,6833 
4643+3717,8360 
584-414  ,170  
6637-2075,4562 
8611-6563,2048 
9579-8549,1030 
9824-2092,7732 
1384+687 ,2071 
4045-1380,2665 
2441-2381,60   
5333-3754,1579 
7720+1536,9256 
6935-2825,4110 
4327-3107,1220 
8986+1589,10575
1778+1743,3521 
6438-3581,2857 
9850-8225,1625 
6206+3093,9299 
9708-1523,8185 
7250+841 ,8091 
9967-937 ,9030 
4373+3234,7607 
8623-7421,1202 
9326+1948,11274
8950-5603,3347 
9893+2736,12629
6532-2002,4530 
8205+7743,15948
8418-7300,1118 
2377-1387,990  
9462+5045,14507
7534-555 ,6979 
2039+788 ,2827 
5528+1692,7220 
2839-954 ,1885 
4738-4347,391  
2579-845 ,1734 
5226+1221,6447 
4093-3191,902  
9731+7072,16803
3550-2590,960  
1089+54  ,1143 
6358-5199,1159 
8567-35  ,8532 
4330+3307,7637 
5107+3892,8999 
7999+5790,13789
8484+6464,14948
4573-1311,3262 
2228-1037,1191 
5401+2105,7506 
3543+1962,5505 
8945-3513,5432 
8552-4956,3596 
6838-5587,1251 
9249-4768,4481 
9118-5010,4108 
6554-3306,3248 
6285-1067,5218 
6157+493 ,6650 
9795+6331,16126
1903-924 ,979  
5890+2670,8560 
3571+197 ,3768 
7222+1421,8643 
7743-3989,3754 
5754-4322,1432 
865-431  ,434  
3663+3638,7301 
7425-1214,6211 
7149-2037,5112 
6088+678 ,6766 
6808+4932,11740
7841+3292,11133
4253+1873,6126 
8409-1567,6842 
8925-26  ,8899 
9641-2588,7053 
7114+6527,13641
8457-1712,6745 
5873-1514,4359 
8444+6318,14762
9718+2853,12571
9234+5854,15088
8349-4215,4134 
8628-1233,7395 
1983+1540,3523 
3076+2049,5125 
5639+4784,10423
7151-876 ,6275 
3309+49  ,3358 
4247+2637,6884 
7426+1018,8444 
9669-8375,1294 
7623+2532,10155
8120-3021,5099 
8506+351 ,8857 
7192+111 ,7303 
2768-1244,1524 
9980+7881,17861
4935-4791,144  
7672-1304,6368 
8324-279 ,8045 
8547+350 ,8897 
4992+1242,6234 
5355+5307,10662
6774+1990,8764 
4749+2541,7290 
9049+6599,15648
9959+3696,13655
6032-947 ,5085 
7991+1905,9896 
9182-774 ,8408 
7870-6798,1072 
9258-2041,7217 
9578+636 ,10214
7438-7203,235  
5618+4408,10026
7727+2306,10033
9781-7842,1939 
7822+2046,9868 
5676+4637,10313
4549+3295,7844 
4181+32  ,4213 
3312-2280,1032 
6055-744 ,5311 
6135+4716,10851
9114+1836,10950
2751+1810,4561 
2288-194 ,2094 
761-366  ,395  
5272-4401,871  
8233+2178,10411
4345-653 ,3692 
5725+4945,10670
4366+1630,5996 
9413+4169,13582
4853-1467,3386 
7965-758 ,7207 
9531-595 ,8936 
1316+891 ,2207 
6866+2001,8867 
9425-5093,4332 
8287-7007,1280 
6081+883 ,6964 
5292-2132,3160 
739+192  ,931  
8851+8068,16919
7428-61  ,7367 
4132+4078,8210 
2168-2153,15   
9593+8289,17882
8752+6291,15043
5981-354 ,5627 
7821-3495,4326 
8612-7384,1228 
8294-2623,5671 
8770-5240,3530 
7506-4618,2888 
8730-5616,3114 
6677-114 ,6563 
8416+7086,15502
8457-1389,7068 
6077+170 ,6247 
4893-1349,3544 
8745-7534,1211 
8244-5653,2591 
5155+1354,6509 
6840+3490,10330
4989+4058,9047 
9859-3479,6380 
6762-4783,1979 
9595+8640,18235
7184-5797,1387 
4610+2389,6999 
7589-338 ,7251 
5553-1076,4477 
1890-228 ,1662 
8650-1249,7401 
5792-2531,3261 
2540-27  ,2513 
9832-5595,4237 
7932-181 ,7751 
8215-6974,1241 
2759+2677,5436 
843+99   ,942  
3047+1496,4543 
7641-3519,4122 
8106+4878,12984
8354-2228,6126 
1456-70  ,1386 
8541+7615,16156
8731-72  ,8659 
6537-4384,2153 
4161-3366,795  
3891-2747,1144 
5616+5324,10940
7785+6893,14678
4613-4390,223  
7301+1516,8817 
3716+987 ,4703 
4511-402 ,4109 
5649+2905,8554 
8652+266 ,8918 
7817-3544,4273 
7654+4577,12231
6387-2543,3844 
9964+5135,15099
5677-4873,804  
6851-5114,1737 
7381+3494,10875
9389-579 ,8810 
3795+3268,7063 
4355+3765,8120 
3916+975 ,4891 
5191+2566,7757 
9821+7992,17813
4826+4027,8853 
4725-2975,1750 
8464+4232,12696
9928-3501,6427 
9672+264 ,9936 
5395-5084,311  
3115+391 ,3506 
5749+521 ,6270 
4655+692 ,5347 
9916-9840,76   
6330+5777,12107
8861-2303,6558 
6232+5756,11988
7019-2607,4412 
8419+1528,9947 
1477-650 ,827  
7877+5324,13201
6891-770 ,6121 
8132-5752,2380 
9154+3882,13036
7382+4538,11920
7812-4725,3087 
3060+1470,4530 
9128+6145,15273
7827+1442,9269 
1738-1298,440  
9675-5782,3893 
6065-3041,3024 
3505+797 ,4302 
5114-3293,1821 
1358-884 ,474  
8992+298 ,9290 
5687+4408,10095
8386-2850,5536 
6088+663 ,6751 
7944+3572,11516
3339-17  ,3322 
5978+406 ,6384 
4692-1554,3138 
3770+311 ,4081 
8739-4297,4442 
9186+1350,10536
6402+5678,12080
2142-628 ,1514 
8303+5942,14245
5556+4985,10541
6527-4383,2144 
8032-2552,5480 
9658+8229,17887
4742-1087,3655 
5790-3625,2165 
8334+6379,14713
