Formula,Answer
7950-3703,4247
4900-1505,3395
6105-1263,4842
5701-1910,3791
8488-8003,485 
7498-4700,2798
3894-326 ,3568
7333-2798,4535
2940-915 ,2025
5299-4724,575 
8367-2546,5821
2833-387 ,2446
7489-2223,5266
5647-302 ,5345
6772-4969,1803
2638-2037,601 
6246-2849,3397
5488-133 ,5355
1944-889 ,1055
7466-3977,3489
2267-576 ,1691
9322-3146,6176
4423-206 ,4217
7733-340 ,7393
2264-1496,768 
2283-2127,156 
8676-4623,4053
9173-5228,3945
2869-425 ,2444
5198-3152,2046
9508-7661,1847
8111-632 ,7479
4835-1995,2840
9140-6760,2380
7550-7280,270 
3533-2483,1050
4829-4779,50  
8764-3376,5388
5999-226 ,5773
6955-4561,2394
1040-666 ,374 
2608-1117,1491
6105-1766,4339
7945-5282,2663
6771-4486,2285
7844-5210,2634
1739-894 ,845 
2558-2280,278 
9618-3582,6036
5389-1212,4177
2857-2342,515 
4377-3457,920 
9126-7355,1771
5778-2260,3518
6367-3087,3280
6271-916 ,5355
5525-5374,151 
9065-806 ,8259
6803-548 ,6255
6873-4198,2675
7881-4592,3289
3283-147 ,3136
3199-2841,358 
9207-4167,5040
9430-2313,7117
6236-2055,4181
8177-8077,100 
6230-406 ,5824
8030-5268,2762
5190-2294,2896
6179-4643,1536
9035-8864,171 
7911-3378,4533
3596-3385,211 
9260-241 ,9019
9815-2124,7691
7091-5421,1670
1308-491 ,817 
7375-4935,2440
3063-2544,519 
6262-1083,5179
8219-6530,1689
1983-282 ,1701
9380-5967,3413
4682-4394,288 
4485-3425,1060
7676-90  ,7586
9375-8521,854 
6204-147 ,6057
6878-5610,1268
5655-2278,3377
1916-291 ,1625
3745-1689,2056
7674-6112,1562
8454-3862,4592
6207-2778,3429
3276-2659,617 
8390-309 ,8081
3061-1292,1769
3197-2484,713 
1977-287 ,1690
7458-4278,3180
8990-7430,1560
2795-219 ,2576
3579-638 ,2941
9642-5661,3981
8463-3893,4570
9901-9840,61  
4903-1735,3168
6646-1834,4812
8468-692 ,7776
4070-2019,2051
3165-2721,444 
7146-3925,3221
8108-1308,6800
9727-9236,491 
3210-2292,918 
9197-7086,2111
6354-3236,3118
9556-4741,4815
4481-1800,2681
6039-1603,4436
4389-3971,418 
9262-5423,3839
8228-7813,415 
79-35    ,44  
7598-6770,828 
511-49   ,462 
6539-2498,4041
2167-2078,89  
8869-8260,609 
8139-1266,6873
9673-6228,3445
6378-152 ,6226
6777-3335,3442
7365-5759,1606
9553-5963,3590
5361-3434,1927
3196-799 ,2397
7423-4652,2771
7839-7391,448 
9172-804 ,8368
8154-5437,2717
8184-7559,625 
4318-450 ,3868
9136-8432,704 
5010-3835,1175
7260-4574,2686
8408-8379,29  
3126-2231,895 
7820-5669,2151
7969-5647,2322
3696-2096,1600
2745-378 ,2367
6080-5025,1055
7416-1248,6168
9669-8193,1476
3790-1475,2315
6729-3135,3594
9581-1867,7714
8845-8740,105 
3537-3453,84  
4588-1759,2829
7924-5479,2445
3080-2961,119 
9494-8047,1447
8268-3197,5071
7565-924 ,6641
4693-1818,2875
2057-1712,345 
6757-2009,4748
3019-2069,950 
6616-2091,4525
7122-3591,3531
9609-7419,2190
5986-741 ,5245
608-324  ,284 
9653-8028,1625
7359-7092,267 
9708-3959,5749
8770-62  ,8708
5014-923 ,4091
6664-649 ,6015
6812-513 ,6299
9895-6250,3645
4952-987 ,3965
8477-3389,5088
8148-7357,791 
9202-8202,1000
9135-89  ,9046
6197-2333,3864
6143-4599,1544
4660-2731,1929
5710-832 ,4878
3604-215 ,3389
3653-2648,1005
8782-7988,794 
7203-1487,5716
6003-3271,2732
9418-7250,2168
2530-1878,652 
5824-5782,42  
3088-2993,95  
9354-6459,2895
4521-2258,2263
9636-4269,5367
1295-52  ,1243
9394-4177,5217
9762-4639,5123
6820-2220,4600
2657-1071,1586
8538-4008,4530
2984-2581,403 
7211-5778,1433
9443-7377,2066
5397-2621,2776
8392-6570,1822
9804-6466,3338
8232-1159,7073
7207-865 ,6342
5625-3129,2496
4614-3039,1575
3957-2719,1238
4504-842 ,3662
4513-2898,1615
8826-1603,7223
6596-5477,1119
4138-1360,2778
9894-2948,6946
9309-316 ,8993
1956-1679,277 
6012-3002,3010
8637-6693,1944
7015-5062,1953
5481-5466,15  
6060-5214,846 
9688-3164,6524
8272-4504,3768
4666-727 ,3939
7462-2016,5446
5616-4238,1378
4095-1976,2119
7284-159 ,7125
9162-5959,3203
6077-1734,4343
3779-463 ,3316
8061-6287,1774
9302-246 ,9056
9378-1668,7710
9760-6827,2933
4502-1911,2591
2761-1760,1001
6453-5610,843 
7226-4117,3109
8707-1459,7248
6287-1109,5178
8956-7139,1817
2582-654 ,1928
6182-1923,4259
6718-899 ,5819
4620-1507,3113
9240-6840,2400
6439-2749,3690
6521-1546,4975
9706-8789,917 
8643-1140,7503
9484-7091,2393
5370-379 ,4991
6925-4984,1941
3022-2572,450 
5737-2330,3407
7993-4034,3959
1426-797 ,629 
8125-231 ,7894
6161-2947,3214
5560-3727,1833
7519-6837,682 
7503-530 ,6973
9126-3295,5831
8118-6127,1991
8264-6523,1741
5460-2407,3053
8650-5826,2824
6025-2557,3468
5375-1563,3812
3050-1982,1068
3800-1996,1804
6804-6297,507 
9853-1022,8831
8666-137 ,8529
3328-2944,384 
4187-983 ,3204
8698-6121,2577
7063-7030,33  
7968-2149,5819
5785-4424,1361
7016-2794,4222
7631-5859,1772
6585-5260,1325
9336-2893,6443
4894-797 ,4097
9991-2239,7752
5122-5001,121 
7383-6894,489 
4084-3300,784 
9581-1530,8051
9320-8125,1195
9976-7475,2501
5009-3995,1014
5427-3980,1447
3875-3150,725 
7698-3557,4141
6215-1377,4838
9376-6962,2414
6470-4519,1951
7829-2659,5170
6870-369 ,6501
7325-424 ,6901
7464-3540,3924
9427-2568,6859
7155-5492,1663
6806-4516,2290
5429-436 ,4993
4179-244 ,3935
9582-779 ,8803
5812-4604,1208
6288-5721,567 
9510-7432,2078
8889-7414,1475
7299-3299,4000
136-98   ,38  
5068-4302,766 
6329-2700,3629
9405-7341,2064
7299-4424,2875
3664-2312,1352
8777-5597,3180
6989-4366,2623
8803-2694,6109
7209-2736,4473
9721-6667,3054
2646-2418,228 
6640-6385,255 
3913-399 ,3514
9176-2663,6513
9297-7855,1442
4153-2493,1660
7790-6314,1476
8945-7184,1761
4238-1087,3151
7645-5009,2636
6491-6331,160 
7591-3550,4041
8140-2977,5163
8745-6942,1803
271-261  ,10  
3375-2562,813 
8977-638 ,8339
7424-6532,892 
9906-1264,8642
3650-242 ,3408
4748-515 ,4233
9094-4298,4796
3794-379 ,3415
5409-2384,3025
2823-2182,641 
3140-1067,2073
9911-7363,2548
7924-3826,4098
7842-4893,2949
6815-4846,1969
4798-1779,3019
5370-2359,3011
7668-2907,4761
3203-1479,1724
7010-891 ,6119
7492-1085,6407
9548-2477,7071
9542-3701,5841
8346-5553,2793
7438-2487,4951
7241-5854,1387
8655-3799,4856
7964-1364,6600
5946-2360,3586
9109-8640,469 
2611-1803,808 
8651-134 ,8517
9744-3382,6362
5812-4938,874 
8189-2031,6158
7953-1396,6557
7323-3892,3431
3761-1907,1854
5070-58  ,5012
6596-325 ,6271
6104-2274,3830
2139-2034,105 
5756-2915,2841
5812-5133,679 
7129-2498,4631
5427-1958,3469
8870-7667,1203
9423-7074,2349
7092-2198,4894
1407-922 ,485 
7808-1228,6580
5227-2700,2527
7379-2709,4670
7114-870 ,6244
9594-590 ,9004
7747-5086,2661
7477-957 ,6520
9163-17  ,9146
9180-3899,5281
9913-3834,6079
6185-811 ,5374
7056-4772,2284
7886-2432,5454
7898-1609,6289
8453-4929,3524
9536-3513,6023
1860-27  ,1833
8214-1690,6524
7909-7332,577 
8935-8479,456 
9077-1111,7966
7834-5566,2268
1621-72  ,1549
4675-863 ,3812
4211-13  ,4198
5218-476 ,4742
5553-4021,1532
9709-5919,3790
6254-3398,2856
6502-6063,439 
4420-3015,1405
5941-3734,2207
8553-7681,872 
8035-5345,2690
8723-1966,6757
2227-1460,767 
9015-5409,3606
9764-764 ,9000
9544-601 ,8943
5995-5934,61  
2472-981 ,1491
9646-2100,7546
9323-3298,6025
4543-4392,151 
9581-1849,7732
7869-2446,5423
2766-1283,1483
8429-7884,545 
8664-6044,2620
8074-7142,932 
3288-1820,1468
8667-885 ,7782
9545-6600,2945
9700-8809,891 
6726-1776,4950
8076-4146,3930
9077-300 ,8777
9269-3903,5366
9334-9070,264 
4199-2569,1630
3646-2752,894 
6273-5986,287 
3989-3255,734 
9386-3562,5824
4734-4225,509 
3749-6   ,3743
8289-5270,3019
5338-4758,580 
8611-3375,5236
6659-6218,441 
6980-6363,617 
5989-4089,1900
2042-1131,911 
5495-1442,4053
7259-3135,4124
8081-4992,3089
9337-7857,1480
4317-2153,2164
8382-353 ,8029
1101-123 ,978 
6335-2385,3950
7800-4592,3208
2249-431 ,1818
4809-1270,3539
4095-668 ,3427
9259-1791,7468
8726-7874,852 
8156-4196,3960
9817-9243,574 
6582-906 ,5676
6717-4193,2524
8204-909 ,7295
8195-6625,1570
2761-2421,340 
8870-7093,1777
2940-1163,1777
6277-1743,4534
2300-924 ,1376
9619-8100,1519
7736-2530,5206
1640-1087,553 
8384-2193,6191
6215-2868,3347
7170-361 ,6809
3227-2830,397 
6182-4630,1552
5047-170 ,4877
9117-6862,2255
4543-1862,2681
9698-7905,1793
4092-1599,2493
8581-3771,4810
6808-5073,1735
5283-2434,2849
5592-3496,2096
9339-8487,852 
6554-4320,2234
5783-4907,876 
9439-9250,189 
9841-3370,6471
3595-1667,1928
6478-5652,826 
623-12   ,611 
6502-1153,5349
2700-864 ,1836
9429-1204,8225
5145-4865,280 
5454-5227,227 
2207-1148,1059
6183-2375,3808
6927-5530,1397
5938-2762,3176
6445-5512,933 
4890-1303,3587
9246-4213,5033
9103-5249,3854
6178-5423,755 
2446-643 ,1803
3965-3263,702 
7040-6378,662 
8402-4232,4170
9814-1583,8231
7829-740 ,7089
5642-2185,3457
6312-3355,2957
4859-370 ,4489
9530-1300,8230
9352-8072,1280
9055-4739,4316
8607-926 ,7681
1083-248 ,835 
5847-1331,4516
8270-8246,24  
1424-1124,300 
6369-6132,237 
8509-1171,7338
8757-1576,7181
7804-5611,2193
8779-6766,2013
6759-6391,368 
9576-119 ,9457
1400-29  ,1371
2680-0   ,2680
8924-73  ,8851
8596-3253,5343
9639-4710,4929
6505-1625,4880
9803-7628,2175
5149-682 ,4467
8690-7850,840 
3643-2669,974 
6528-3267,3261
8203-675 ,7528
8227-7945,282 
5145-3614,1531
5555-2178,3377
7509-205 ,7304
7289-6805,484 
9797-6850,2947
9700-9126,574 
9802-8540,1262
2892-687 ,2205
7894-4674,3220
9417-1919,7498
7223-787 ,6436
3217-2445,772 
5279-4249,1030
4098-720 ,3378
8716-3910,4806
645-621  ,24  
9066-6271,2795
6032-599 ,5433
4978-3584,1394
9279-3965,5314
8205-3662,4543
5906-5624,282 
9302-2937,6365
2172-354 ,1818
3600-3137,463 
7200-2307,4893
3471-2820,651 
8343-1181,7162
9783-7104,2679
4218-3394,824 
8284-5670,2614
8683-7776,907 
8652-3578,5074
4294-2595,1699
9409-4566,4843
6883-2096,4787
8355-3521,4834
9333-4635,4698
6391-6355,36  
7877-4015,3862
9618-737 ,8881
5283-76  ,5207
7965-7930,35  
3373-1858,1515
7505-2703,4802
8515-3873,4642
4042-1698,2344
8344-4938,3406
9620-7984,1636
8541-8214,327 
3827-1357,2470
5916-4165,1751
7478-5117,2361
9951-1055,8896
8742-3694,5048
7859-7663,196 
7079-6870,209 
8613-5136,3477
7763-577 ,7186
5722-1082,4640
9192-201 ,8991
818-56   ,762 
9986-7626,2360
9139-6951,2188
4866-3470,1396
1981-844 ,1137
3211-211 ,3000
9516-5555,3961
3508-1694,1814
9156-8721,435 
9887-7930,1957
8314-1598,6716
8988-2829,6159
7588-4865,2723
6833-4615,2218
8163-1494,6669
7175-4516,2659
5497-1714,3783
8324-6946,1378
3595-3479,116 
1816-351 ,1465
9923-5555,4368
6412-2635,3777
9471-3125,6346
5084-537 ,4547
3062-2692,370 
9726-4180,5546
4055-3706,349 
7953-6476,1477
9072-7026,2046
8291-7376,915 
8499-3700,4799
7556-2768,4788
8052-5752,2300
4716-1534,3182
4158-3518,640 
7957-4069,3888
8328-4196,4132
2740-11  ,2729
6235-3831,2404
5523-3416,2107
8146-6805,1341
2981-1339,1642
5468-984 ,4484
8553-4431,4122
3433-1991,1442
9321-4373,4948
9302-3630,5672
9669-6931,2738
5310-4021,1289
4632-1774,2858
4921-4441,480 
9576-6681,2895
5232-3879,1353
7950-3354,4596
4809-2671,2138
8631-2416,6215
5881-992 ,4889
6119-951 ,5168
9791-888 ,8903
3058-871 ,2187
9229-5132,4097
9681-9101,580 
7741-1274,6467
6892-5670,1222
3974-240 ,3734
8968-4609,4359
1534-1197,337 
4607-3086,1521
7526-368 ,7158
8171-6497,1674
8275-3893,4382
5967-3839,2128
3761-3610,151 
8196-3428,4768
7232-1196,6036
8905-2651,6254
7213-676 ,6537
9113-2188,6925
9817-4329,5488
7942-4430,3512
8705-3394,5311
8129-7588,541 
9743-8880,863 
5472-3025,2447
8352-5397,2955
8242-2958,5284
5394-2717,2677
9953-8558,1395
6909-5015,1894
9091-3069,6022
9866-6790,3076
9486-1725,7761
5579-3674,1905
5770-2714,3056
4054-3224,830 
8380-3776,4604
4958-2121,2837
2458-2111,347 
9430-7127,2303
7503-2435,5068
5971-4320,1651
8465-6765,1700
2173-1432,741 
9328-3542,5786
6581-1651,4930
8264-7285,979 
3331-408 ,2923
8177-7456,721 
3586-1379,2207
3860-966 ,2894
8536-2742,5794
9363-2002,7361
5827-5295,532 
4673-3353,1320
4256-2736,1520
8167-2181,5986
8632-5837,2795
7625-4310,3315
6234-2660,3574
2924-1931,993 
1221-411 ,810 
4396-4320,76  
9873-6973,2900
9629-4838,4791
9768-6308,3460
3381-287 ,3094
8753-8413,340 
4136-1759,2377
7321-2641,4680
6737-6160,577 
9526-5478,4048
6999-4695,2304
5352-1770,3582
9941-8294,1647
9177-6287,2890
7943-307 ,7636
7023-1901,5122
8425-2388,6037
8511-4640,3871
8369-1519,6850
7734-2460,5274
7086-2020,5066
8453-7175,1278
7804-2526,5278
5601-1288,4313
9151-577 ,8574
5963-5458,505 
6139-2510,3629
9649-4039,5610
9263-3157,6106
5139-1300,3839
6490-1396,5094
3906-2784,1122
2478-395 ,2083
3706-1571,2135
9340-2748,6592
6147-1964,4183
8007-1609,6398
4811-4343,468 
9927-5960,3967
7867-3838,4029
3658-1011,2647
8342-3975,4367
966-539  ,427 
6484-2715,3769
9215-5953,3262
2082-1166,916 
5416-790 ,4626
1708-900 ,808 
1589-560 ,1029
9952-1055,8897
8941-5562,3379
5929-1961,3968
3108-147 ,2961
4244-159 ,4085
4495-2198,2297
8789-4907,3882
1386-464 ,922 
8761-3253,5508
3902-2934,968 
5876-4058,1818
8092-5284,2808
2339-1394,945 
8353-4968,3385
6505-188 ,6317
6382-5925,457 
7728-1895,5833
9904-9636,268 
9078-5385,3693
9345-9031,314 
6419-3993,2426
1079-282 ,797 
9795-1876,7919
5691-4904,787 
8186-8034,152 
8717-1764,6953
9461-1420,8041
4382-3705,677 
8179-1522,6657
9129-4986,4143
5658-3131,2527
6532-2357,4175
5534-1644,3890
9775-753 ,9022
2343-482 ,1861
9662-8738,924 
8341-3596,4745
4710-3062,1648
7401-5243,2158
4111-1443,2668
5378-2910,2468
9324-8011,1313
7881-1212,6669
7687-2862,4825
9843-6495,3348
8498-141 ,8357
8400-2031,6369
4792-3400,1392
9033-659 ,8374
1674-859 ,815 
5860-1511,4349
9237-4911,4326
2561-111 ,2450
8244-81  ,8163
9522-498 ,9024
6196-3563,2633
7649-2014,5635
6157-3305,2852
5604-4642,962 
6753-3849,2904
9580-3866,5714
4809-84  ,4725
6674-3796,2878
7155-2415,4740
5887-4766,1121
2391-2272,119 
4347-1440,2907
9814-4653,5161
9131-3453,5678
8567-5609,2958
4227-1373,2854
6648-1970,4678
7616-6929,687 
2008-2005,3   
8523-8088,435 
7448-6784,664 
5818-4114,1704
6430-1517,4913
1574-548 ,1026
5901-1087,4814
6493-5178,1315
9481-5114,4367
2972-966 ,2006
8843-5471,3372
6637-2763,3874
7585-6983,602 
4032-3677,355 
6234-3541,2693
7100-1021,6079
3738-2853,885 
8684-8298,386 
9000-5661,3339
4892-207 ,4685
6565-3641,2924
8766-424 ,8342
1147-684 ,463 
8062-1711,6351
7536-310 ,7226
6257-3497,2760
8089-350 ,7739
8412-4004,4408
7112-5790,1322
5855-1782,4073
5992-662 ,5330
7638-3500,4138
6099-1773,4326
2776-2538,238 
7254-3637,3617
6265-991 ,5274
657-562  ,95  
4902-3744,1158
9407-5711,3696
7379-6739,640 
7474-3048,4426
8510-2874,5636
6634-5477,1157
7525-7046,479 
7833-5628,2205
6316-6113,203 
3756-2627,1129
6858-3101,3757
8551-6618,1933
6914-4676,2238
395-201  ,194 
9460-1279,8181
9457-7918,1539
2029-1876,153 
9216-9013,203 
6038-2276,3762
8522-7014,1508
7645-822 ,6823
8724-5123,3601
9690-8752,938 
2529-1652,877 
5066-2052,3014
5487-2421,3066
7154-6108,1046
7302-3013,4289
4822-3598,1224
4957-2117,2840
8511-4818,3693
7316-4375,2941
7016-1414,5602
1943-576 ,1367
3897-1807,2090
8272-3783,4489
4177-3839,338 
4369-3051,1318
9733-783 ,8950
8966-3935,5031
6154-418 ,5736
4482-1791,2691
9261-2729,6532
6582-5688,894 
4335-2893,1442
7556-3717,3839
6121-1518,4603
2580-601 ,1979
7945-4552,3393
3919-3728,191 
7432-316 ,7116
9857-4943,4914
8486-7148,1338
8004-2502,5502
9930-2304,7626
8861-1654,7207
9082-156 ,8926
5232-4641,591 
2865-2557,308 
7610-288 ,7322
3615-1501,2114
3433-1372,2061
4415-3483,932 
4767-281 ,4486
8151-3451,4700
9921-256 ,9665
8717-7365,1352
9247-1479,7768
7609-6003,1606
3370-557 ,2813
7576-5488,2088
1811-1462,349 
6846-3804,3042
9808-7472,2336
3396-447 ,2949
4393-1763,2630
7356-919 ,6437
7138-3817,3321
9499-2645,6854
5187-3611,1576
8440-3855,4585
7747-4669,3078
3194-458 ,2736
5395-3648,1747
8240-7712,528 
2889-697 ,2192
9343-2558,6785
9295-2706,6589
4816-4370,446 
2025-1276,749 
7171-4431,2740
8910-8158,752 
9124-68  ,9056
3285-1125,2160
6108-1504,4604
8794-2640,6154
8646-7603,1043
6816-3979,2837
7408-5095,2313
8096-4917,3179
9142-7673,1469
2099-1127,972 
6699-512 ,6187
5474-4449,1025
9124-1358,7766
6551-5290,1261
6817-972 ,5845
5230-1271,3959
6875-1392,5483
6650-4634,2016
9951-7330,2621
8901-7230,1671
7249-550 ,6699
5278-393 ,4885
9752-1186,8566
5856-5546,310 
6124-1642,4482
7939-2414,5525
8286-7633,653 
5973-4244,1729
9138-1767,7371
5106-3775,1331
5458-3339,2119
8783-880 ,7903
6177-3553,2624
7249-2378,4871
1080-1004,76  
8092-2812,5280
5926-999 ,4927
4855-1715,3140
707-196  ,511 
9107-2588,6519
6279-682 ,5597
4486-810 ,3676
9926-5221,4705
8691-4418,4273
6319-2324,3995
9898-6152,3746
3164-985 ,2179
8279-4527,3752
5982-3626,2356
9486-2274,7212
7645-3554,4091
6091-2229,3862
7650-4954,2696
6583-2646,3937
4281-1434,2847
2198-1080,1118
9449-7410,2039
783-466  ,317 
7231-6170,1061
8739-6709,2030
9708-8848,860 
1874-17  ,1857
2391-1828,563 
2759-220 ,2539
6967-3869,3098
8848-3565,5283
9646-1943,7703
8657-4111,4546
4158-3658,500 
5073-2214,2859
3021-1363,1658
6960-4552,2408
7932-7110,822 
6213-2982,3231
7692-5884,1808
9577-1184,8393
2025-472 ,1553
9195-8460,735 
7008-116 ,6892
8762-1508,7254
7206-4702,2504
4760-1431,3329
2527-961 ,1566
1474-109 ,1365
1513-211 ,1302
7367-1950,5417
7344-6318,1026
7686-6303,1383
6600-1771,4829
9004-6756,2248
7847-3624,4223
9157-7391,1766
8728-5799,2929
7575-5046,2529
6506-502 ,6004
5998-360 ,5638
8709-7158,1551
7744-1519,6225
8052-7487,565 
9845-9410,435 
7442-6061,1381
4867-3567,1300
7727-4981,2746
4916-379 ,4537
8952-8470,482 
7457-7224,233 
5384-4214,1170
8294-864 ,7430
7310-1234,6076
8427-2055,6372
4172-1971,2201
8108-2322,5786
9597-5190,4407
7688-2741,4947
2573-2420,153 
9089-7378,1711
788-302  ,486 
2238-1799,439 
2576-2487,89  
6063-1617,4446
3686-2675,1011
8680-4063,4617
5856-3631,2225
9484-4606,4878
1615-26  ,1589
8739-6634,2105
8231-3711,4520
5549-3980,1569
6925-2242,4683
9887-8649,1238
2318-1527,791 
5023-3512,1511
9061-1945,7116
6295-5238,1057
8260-1802,6458
9179-6642,2537
7978-6208,1770
4857-4456,401 
3577-2471,1106
9507-5784,3723
8427-6923,1504
8522-5820,2702
9205-1601,7604
4152-69  ,4083
8973-6906,2067
7102-105 ,6997
6300-2300,4000
7453-4573,2880
6859-3048,3811
4138-2303,1835
4418-4311,107 
5804-4286,1518
8054-4554,3500
2934-2155,779 
4828-4563,265 
4557-3415,1142
7602-1608,5994
2326-1351,975 
6623-1909,4714
9853-337 ,9516
9665-6080,3585
8174-563 ,7611
7348-4003,3345
3602-2618,984 
4642-3616,1026
9284-6623,2661
9978-3956,6022
4377-3698,679 
3920-1257,2663
8120-7068,1052
7944-5104,2840
1931-282 ,1649
5292-466 ,4826
2760-2588,172 
7127-2285,4842
4378-2612,1766
5355-77  ,5278
8789-8486,303 
7466-2967,4499
4372-1516,2856
4038-2147,1891
4357-3202,1155
5113-2884,2229
9204-8626,578 
3647-965 ,2682
4704-1845,2859
5652-3122,2530
5559-5392,167 
5181-382 ,4799
9693-6507,3186
5263-3705,1558
3960-1175,2785
4848-3697,1151
5200-39  ,5161
8556-7157,1399
9227-6489,2738
4671-1242,3429
5407-584 ,4823
3917-3516,401 
4893-2104,2789
8703-2664,6039
8767-3444,5323
7325-6983,342 
9592-3074,6518
2239-439 ,1800
3874-2162,1712
6997-6946,51  
8881-8537,344 
5478-3404,2074
2808-395 ,2413
9316-6063,3253
4647-1814,2833
5897-2272,3625
9288-6624,2664
3903-1663,2240
8873-4077,4796
7456-7334,122 
9447-8757,690 
8296-828 ,7468
5644-1958,3686
9376-7907,1469
7589-7078,511 
4262-2227,2035
7033-6571,462 
9622-1961,7661
7838-4985,2853
7196-2836,4360
8388-3795,4593
7537-4715,2822
9000-663 ,8337
8615-1920,6695
6464-1624,4840
7355-7055,300 
6731-2114,4617
6455-960 ,5495
3818-346 ,3472
9085-8696,389 
7782-7106,676 
8530-5345,3185
9117-6894,2223
3585-1880,1705
4115-964 ,3151
5151-3680,1471
6098-3291,2807
4521-2075,2446
5034-3021,2013
8531-2667,5864
8684-4893,3791
8509-1939,6570
5287-1220,4067
2709-641 ,2068
3830-1923,1907
9643-6514,3129
5521-4103,1418
6605-5900,705 
3266-947 ,2319
6292-102 ,6190
2139-849 ,1290
8742-4778,3964
8788-6882,1906
7757-1060,6697
9950-9503,447 
7332-7025,307 
6278-1851,4427
9472-2656,6816
9735-6247,3488
9210-6804,2406
8821-8268,553 
1783-1372,411 
9102-8790,312 
9879-8607,1272
8975-4769,4206
6993-912 ,6081
2116-1407,709 
7729-1190,6539
6500-1433,5067
4303-3431,872 
7641-5980,1661
5733-5145,588 
8711-4648,4063
3765-3560,205 
5247-1943,3304
3135-1764,1371
5606-1709,3897
3757-3075,682 
6927-479 ,6448
4409-1202,3207
9245-2106,7139
9022-5719,3303
3086-72  ,3014
8906-1041,7865
6331-1352,4979
7153-2694,4459
2268-573 ,1695
9160-681 ,8479
8603-2191,6412
8919-3722,5197
3615-539 ,3076
9605-4257,5348
2773-2631,142 
6805-376 ,6429
5129-1355,3774
9744-5187,4557
9104-5531,3573
7030-1857,5173
7632-1180,6452
8490-7649,841 
8147-4599,3548
2348-1239,1109
6011-635 ,5376
3254-2449,805 
5583-3254,2329
9385-6721,2664
9263-300 ,8963
3370-1929,1441
7676-5300,2376
7364-6049,1315
8623-6238,2385
3458-2024,1434
9286-4453,4833
5905-3242,2663
5772-5390,382 
7667-2783,4884
7164-6318,846 
8107-7676,431 
5526-3594,1932
3436-569 ,2867
2462-378 ,2084
4459-3122,1337
6917-5195,1722
8065-1962,6103
5277-1983,3294
7652-7523,129 
5793-2587,3206
3576-905 ,2671
9005-1963,7042
3477-2254,1223
4424-3716,708 
1451-944 ,507 
9799-4579,5220
3619-3292,327 
9972-1959,8013
9662-2067,7595
8516-2864,5652
9570-8806,764 
1460-1426,34  
2572-2284,288 
9483-7842,1641
6090-5519,571 
9572-6617,2955
6205-2076,4129
8242-5557,2685
8086-7555,531 
9789-8655,1134
2243-1703,540 
4210-3005,1205
9778-6382,3396
4378-2545,1833
5198-2126,3072
6903-3496,3407
6763-5953,810 
7156-1775,5381
3581-1998,1583
5955-5687,268 
9464-3002,6462
6426-4629,1797
5393-1539,3854
8243-3312,4931
5529-1203,4326
9817-9330,487 
6665-2205,4460
6372-4060,2312
8180-5954,2226
6966-4092,2874
8523-4340,4183
7932-921 ,7011
5551-4014,1537
8959-8494,465 
3976-1671,2305
5331-378 ,4953
9252-7371,1881
4892-748 ,4144
7891-7493,398 
7589-181 ,7408
9677-958 ,8719
4279-457 ,3822
6060-2535,3525
5679-268 ,5411
8039-4755,3284
5067-1782,3285
6770-3126,3644
4923-1371,3552
9359-3688,5671
2702-2683,19  
9450-7487,1963
5880-2786,3094
9034-4631,4403
5378-2702,2676
2283-1042,1241
4425-2396,2029
2747-772 ,1975
9496-4524,4972
3022-555 ,2467
7180-974 ,6206
1126-359 ,767 
8043-5491,2552
8776-6612,2164
7272-4047,3225
8008-6686,1322
3580-2806,774 
7246-3187,4059
1833-1824,9   
5107-4467,640 
5061-3028,2033
6809-5747,1062
8754-5030,3724
4862-1786,3076
6909-5847,1062
9297-1   ,9296
6228-640 ,5588
7609-2648,4961
9789-1035,8754
5806-633 ,5173
8949-8433,516 
4444-1610,2834
4604-1362,3242
7744-1954,5790
8932-1651,7281
7096-4276,2820
9601-4580,5021
6748-1260,5488
8022-5026,2996
5649-3328,2321
5418-3271,2147
5515-2156,3359
6087-1802,4285
8596-3357,5239
8346-171 ,8175
5850-5014,836 
377-145  ,232 
6540-5432,1108
5459-2511,2948
6756-4449,2307
9495-1049,8446
5235-3931,1304
6728-2616,4112
4250-3850,400 
6497-6336,161 
5583-2838,2745
5920-3007,2913
4077-3704,373 
8320-4874,3446
4185-2176,2009
3234-209 ,3025
5614-4277,1337
4871-2332,2539
5353-2487,2866
5187-1371,3816
6400-5538,862 
7059-3312,3747
9013-2645,6368
3650-1912,1738
2034-1232,802 
8053-1192,6861
9769-4475,5294
3817-3535,282 
6567-140 ,6427
3641-2   ,3639
1466-1100,366 
7812-613 ,7199
9208-7676,1532
5733-2637,3096
9941-4661,5280
5721-3572,2149
5795-3041,2754
9040-4333,4707
5650-1667,3983
7137-5509,1628
8391-3970,4421
7265-6178,1087
6071-1102,4969
9132-5576,3556
9531-9086,445 
6296-3848,2448
3847-988 ,2859
9926-6640,3286
7974-4855,3119
1968-1401,567 
7558-1531,6027
1767-639 ,1128
6969-5766,1203
8914-8795,119 
6715-1878,4837
9396-7915,1481
4457-3644,813 
4634-3063,1571
9096-538 ,8558
3426-2486,940 
4626-3083,1543
1772-931 ,841 
7289-7266,23  
7447-1901,5546
7994-3318,4676
8968-1020,7948
1496-314 ,1182
4680-4502,178 
9743-5201,4542
6473-3278,3195
6960-3575,3385
678-157  ,521 
5073-3594,1479
2630-2262,368 
