Formula,Answer
8320+6992,15312
4692-1776,2916 
7544+1649,9193 
9156-4579,4577 
5953-5061,892  
3544-164 ,3380 
7488-5775,1713 
5076-179 ,4897 
4459+489 ,4948 
7163+658 ,7821 
8632+8465,17097
6540+831 ,7371 
9256+1772,11028
4900-500 ,4400 
3282+2623,5905 
7731-7708,23   
9527+1509,11036
8274+146 ,8420 
6448+1848,8296 
8773-5663,3110 
7612-7416,196  
9643-6527,3116 
7739+5905,13644
2073-951 ,1122 
8740+2529,11269
1077-705 ,372  
5137+4420,9557 
9356+1086,10442
7912+5330,13242
6006-308 ,5698 
3510-1534,1976 
5425-4843,582  
7487+4572,12059
7673+1329,9002 
5293-2529,2764 
8405-1493,6912 
4972+1397,6369 
5763-1778,3985 
5707-4904,803  
8087-3500,4587 
3155-1852,1303 
7827-1481,6346 
9266+374 ,9640 
9686+6487,16173
9801+1918,11719
8193+7053,15246
9265+6997,16262
7516-5004,2512 
7095+4454,11549
8433-4286,4147 
8361+7362,15723
9306+7652,16958
4420-4394,26   
5323+3871,9194 
5350-3285,2065 
9253+6333,15586
8381-8157,224  
2700-1985,715  
9931-6378,3553 
7879+7302,15181
9747-5470,4277 
5002-1112,3890 
8852+8732,17584
7558-7466,92   
8655+2997,11652
9010+3421,12431
3629+751 ,4380 
9959-6423,3536 
9065+8551,17616
5917+4636,10553
8622+2483,11105
8273-6485,1788 
5907-5639,268  
4882+2270,7152 
7943+5487,13430
8509-8259,250  
9036+396 ,9432 
9889+8565,18454
6738+1638,8376 
4074-135 ,3939 
7976+3386,11362
5898+2787,8685 
9011-1277,7734 
6648-442 ,6206 
6698-3742,2956 
4785+112 ,4897 
8993+8830,17823
5231-3477,1754 
5775+1764,7539 
9682-7150,2532 
7015+5281,12296
9288-1588,7700 
9459+2408,11867
8848-2046,6802 
9210-8059,1151 
3514+1584,5098 
6402-2145,4257 
7353-240 ,7113 
7001-3215,3786 
9855-5481,4374 
1248+761 ,2009 
9174+8528,17702
850-200  ,650  
5775-2448,3327 
9256+3462,12718
9869+6747,16616
2032-1027,1005 
6055-2983,3072 
1968+1030,2998 
5311-2050,3261 
3414-199 ,3215 
7593+5633,13226
9399+2181,11580
8461+2834,11295
8874-385 ,8489 
5773+1150,6923 
7388+7159,14547
9749-3089,6660 
4290-1530,2760 
1857-1276,581  
9213-5867,3346 
7580-835 ,6745 
5224+714 ,5938 
8780+5483,14263
6053-5715,338  
8574-4765,3809 
8578+210 ,8788 
8235-7004,1231 
2512-1844,668  
8401+2881,11282
4139-93  ,4046 
6932+5254,12186
8246+6248,14494
9233-6286,2947 
8487-957 ,7530 
7244-1422,5822 
4573-766 ,3807 
2365+1907,4272 
7793-7242,551  
9902-6585,3317 
2502-1611,891  
7769+7463,15232
8763-1978,6785 
6281+4089,10370
9057-725 ,8332 
8955+4600,13555
5421-1805,3616 
9583-4205,5378 
2446+658 ,3104 
5956-5072,884  
7138-4320,2818 
7805+5310,13115
4702-1305,3397 
7810+3203,11013
7017+5497,12514
7994+7626,15620
4517+2020,6537 
8151+1304,9455 
7940+1212,9152 
2260-756 ,1504 
5406-4938,468  
9971+4442,14413
2519-1894,625  
7508+4102,11610
7620+1320,8940 
6093+5971,12064
9036-5843,3193 
6524-4030,2494 
4907+2373,7280 
6335+5957,12292
5371-3016,2355 
9050+6726,15776
8592+7485,16077
6656-1267,5389 
3607+1447,5054 
8179+4834,13013
4540+3283,7823 
5765-1825,3940 
5025-541 ,4484 
2403+657 ,3060 
5044-16  ,5028 
3749-2516,1233 
3204-1990,1214 
8286-4783,3503 
6965+1416,8381 
3127+1826,4953 
2906+969 ,3875 
7462+827 ,8289 
8446+8105,16551
8064-6636,1428 
4216-4170,46   
9771+7651,17422
2712+1184,3896 
8354-7721,633  
6115-659 ,5456 
9700-6855,2845 
2482+2034,4516 
6601-848 ,5753 
3895-3558,337  
4102-317 ,3785 
5968+828 ,6796 
4639+623 ,5262 
9846-2417,7429 
8857-3247,5610 
3249+453 ,3702 
9285-3959,5326 
2358+1881,4239 
3122-2949,173  
8981-1558,7423 
9757+7259,17016
2003-85  ,1918 
9189-7549,1640 
9305-5392,3913 
7076-4953,2123 
6223+1143,7366 
5922+4609,10531
7514+6246,13760
492-152  ,340  
8557-6063,2494 
9613-8611,1002 
3603-1371,2232 
5915-5651,264  
8977+4432,13409
9724-3988,5736 
7878+3044,10922
6088+1627,7715 
5018+4515,9533 
6090+3975,10065
7923+4220,12143
7950-1775,6175 
3295-739 ,2556 
9449+8296,17745
8654+8328,16982
9501+9160,18661
7946+1813,9759 
7298-907 ,6391 
9583+2871,12454
6070+1907,7977 
9797+9488,19285
8795-2401,6394 
8965+6952,15917
9892-9569,323  
2718-344 ,2374 
8737-7522,1215 
6361+2224,8585 
9417+7196,16613
9863-2539,7324 
5307+3898,9205 
8436+6071,14507
2950-435 ,2515 
5012+3283,8295 
7310+6701,14011
6605+3398,10003
7954+2727,10681
5488-3512,1976 
9908-7744,2164 
9339-3825,5514 
9953+4271,14224
9973+9484,19457
6951+6359,13310
6903+4717,11620
3850-3285,565  
1317+1253,2570 
9908+6614,16522
6417+643 ,7060 
3930+958 ,4888 
4500-3945,555  
6087+736 ,6823 
6143+5910,12053
9636+1934,11570
7982-2453,5529 
6987+5300,12287
8932+7309,16241
8175+8008,16183
7975-7040,935  
4702-224 ,4478 
9070-803 ,8267 
6023-823 ,5200 
7740+2010,9750 
6952+3572,10524
9494-698 ,8796 
8238+6605,14843
5105-1541,3564 
7717-5567,2150 
3823-416 ,3407 
4718+2082,6800 
2818+410 ,3228 
7556+7434,14990
7577+4688,12265
8253-2556,5697 
9774+1017,10791
8013-6521,1492 
9655-8230,1425 
9630-860 ,8770 
8777-900 ,7877 
9784+880 ,10664
9209+1521,10730
6131-5576,555  
8425+1238,9663 
1928-1667,261  
8771-4951,3820 
7405+815 ,8220 
9560+1633,11193
6563-2954,3609 
4739-1100,3639 
9209+4964,14173
1886-930 ,956  
5555-2403,3152 
6470-514 ,5956 
9691+2416,12107
9824+187 ,10011
2771+2164,4935 
7507-7076,431  
2451-793 ,1658 
7795+3096,10891
8277-4208,4069 
8659-1311,7348 
3992+2560,6552 
7058+6532,13590
4422+875 ,5297 
8501-703 ,7798 
2747-1394,1353 
4882+2665,7547 
9651+19  ,9670 
6254+1253,7507 
2820+2086,4906 
5190-2893,2297 
5235+194 ,5429 
3605+936 ,4541 
7623-6468,1155 
6865+3279,10144
5973+660 ,6633 
5927-960 ,4967 
8491+1885,10376
4548-2588,1960 
3763-1728,2035 
2279-1597,682  
3661+351 ,4012 
4994-341 ,4653 
5903+2935,8838 
4812+3094,7906 
3792-1742,2050 
4796-3348,1448 
6410+2944,9354 
8954+6895,15849
9743-8913,830  
2747-1175,1572 
4964-2903,2061 
7879-2275,5604 
6142+3143,9285 
6288-3328,2960 
3064+2977,6041 
5235+3039,8274 
6748-6059,689  
8253-3837,4416 
9256-5133,4123 
9464+6168,15632
4284-3767,517  
8940+141 ,9081 
7502+3238,10740
4824+4246,9070 
2613-1117,1496 
3220+301 ,3521 
5346+4040,9386 
3416+759 ,4175 
9175-6809,2366 
4655+3959,8614 
4897+1947,6844 
9484-1536,7948 
8397+5270,13667
8016+2760,10776
9049+7564,16613
4704+231 ,4935 
6464-4208,2256 
7245-6604,641  
9064-5109,3955 
8453+3622,12075
9573+6093,15666
1470+27  ,1497 
9187-8126,1061 
6182-1906,4276 
9804+7194,16998
3850-2719,1131 
9340-7573,1767 
9200+2456,11656
6982-2561,4421 
9239-7762,1477 
4619+2520,7139 
9196+1594,10790
5028-551 ,4477 
4641-800 ,3841 
8890-3436,5454 
8767+6834,15601
4649+1556,6205 
1368-794 ,574  
7940-5519,2421 
8059-5652,2407 
9186-7157,2029 
4282+1274,5556 
4107-2365,1742 
7630-2535,5095 
7474+2319,9793 
7445+1180,8625 
6129-5490,639  
6403-2734,3669 
1014-964 ,50   
9351+5580,14931
6910+753 ,7663 
8800+1383,10183
7946-2503,5443 
9527-2158,7369 
9711+1536,11247
9659+840 ,10499
9559-3934,5625 
4772-1396,3376 
2776+2379,5155 
7737+1567,9304 
9279-7590,1689 
9916-3028,6888 
5163-2401,2762 
7422-2223,5199 
6964+5681,12645
9396-950 ,8446 
8199-796 ,7403 
7979-3050,4929 
8442-6048,2394 
5832-4981,851  
8401-8124,277  
7211+6240,13451
9010+1734,10744
9120-4478,4642 
9897+9351,19248
1089+977 ,2066 
8390-2835,5555 
8238+1624,9862 
6187+1971,8158 
9949+9059,19008
8977-1387,7590 
9974-8491,1483 
5995-1201,4794 
7506-923 ,6583 
8878-3617,5261 
5029+1030,6059 
8434-981 ,7453 
4565-1979,2586 
9179-1210,7969 
2890-1738,1152 
4140+327 ,4467 
7605-5502,2103 
7766+1828,9594 
2557-1385,1172 
3685-474 ,3211 
7956-1499,6457 
7638-6203,1435 
9150-4995,4155 
2624-1449,1175 
3314+263 ,3577 
9593-380 ,9213 
2652-342 ,2310 
1992-1843,149  
8355+6229,14584
7898+2061,9959 
9762+7635,17397
9260-8888,372  
5593-5523,70   
4869-879 ,3990 
5000+4376,9376 
1523+1365,2888 
5979-5106,873  
5068+1016,6084 
8238-5081,3157 
3339-1832,1507 
9187-4633,4554 
9964-4981,4983 
9723-9090,633  
8143-4018,4125 
3417+1409,4826 
8287+3948,12235
8144-1736,6408 
9587-3470,6117 
6231-4865,1366 
8965+8668,17633
4460-3398,1062 
9707+4147,13854
4288-2200,2088 
2064+765 ,2829 
9927+8663,18590
2099-39  ,2060 
9365+2285,11650
7691+5244,12935
3857-2904,953  
7441+1779,9220 
8099-5614,2485 
9900-1211,8689 
9937+2140,12077
8937-3737,5200 
4225-2604,1621 
3874-3105,769  
9376+6754,16130
8484+6745,15229
4898+2858,7756 
8510-6636,1874 
7552-2956,4596 
9308-3932,5376 
1800-1250,550  
9363+1498,10861
2432-470 ,1962 
6398+1270,7668 
7012+1761,8773 
5114+1203,6317 
4329-135 ,4194 
7797-6336,1461 
4704+1333,6037 
8774+50  ,8824 
4220-147 ,4073 
6487+4680,11167
4179+2430,6609 
4508+1213,5721 
9983-1180,8803 
8129+7170,15299
9690+7508,17198
9465-309 ,9156 
7274+4560,11834
5759+3911,9670 
2810+2367,5177 
4890+2381,7271 
4086+1807,5893 
2449-9   ,2440 
8408-8282,126  
9195-5330,3865 
6228-5981,247  
6312+4468,10780
9123+5450,14573
6711+932 ,7643 
4376+3068,7444 
7297-2657,4640 
6548+3867,10415
5543-818 ,4725 
6224-991 ,5233 
6445-4040,2405 
8564+2789,11353
5366-1431,3935 
3516+823 ,4339 
3076+1384,4460 
7538-5188,2350 
6503-206 ,6297 
6030-2446,3584 
9888+1909,11797
7997+3558,11555
9231-806 ,8425 
8339+7913,16252
8414+3290,11704
5304+1905,7209 
3045-2046,999  
7657+4895,12552
8229+7696,15925
7994+169 ,8163 
9731-3086,6645 
7507-489 ,7018 
9701+3079,12780
7465+6073,13538
4945-570 ,4375 
9485+9018,18503
3733+556 ,4289 
7088-4204,2884 
5754+5629,11383
6801-2831,3970 
263-3    ,260  
9329+2313,11642
7931-19  ,7912 
9036-2112,6924 
1053-12  ,1041 
8611-4757,3854 
3939-2526,1413 
7164-1360,5804 
7964+92  ,8056 
2301-1092,1209 
6969+6056,13025
6378+1157,7535 
6175-3849,2326 
4261+2874,7135 
8514+7552,16066
6064-2099,3965 
8545+4125,12670
9178+3170,12348
6795+939 ,7734 
9386-8878,508  
1750+27  ,1777 
7872+6203,14075
9402-4709,4693 
8185+5442,13627
6755-3837,2918 
3245+2217,5462 
6807+5871,12678
1574+1393,2967 
1316+304 ,1620 
3840-1969,1871 
5896+534 ,6430 
6955+1887,8842 
6111+4981,11092
3203-2005,1198 
6487-2154,4333 
5143+4549,9692 
9566-2175,7391 
9453+4072,13525
7663-2015,5648 
5205+1291,6496 
8297+7884,16181
6616-755 ,5861 
6513-188 ,6325 
2171-1168,1003 
3488+2874,6362 
8216+306 ,8522 
9230+7931,17161
9739+5678,15417
8595+1210,9805 
3166+2092,5258 
8156-6788,1368 
8814+2858,11672
9640+4695,14335
8243-907 ,7336 
5193-3268,1925 
7769-2259,5510 
7787+122 ,7909 
8630-7109,1521 
8138-1251,6887 
8483-3732,4751 
7259+5397,12656
6782+6356,13138
9728-6627,3101 
4417-990 ,3427 
3375+2184,5559 
5575-5170,405  
9060+4025,13085
8866-2819,6047 
5185+2603,7788 
5084+2067,7151 
3187+2909,6096 
8123+440 ,8563 
756-238  ,518  
9136-4374,4762 
7741+4427,12168
5072+1814,6886 
9720-7644,2076 
906-97   ,809  
7708-1811,5897 
5304-4242,1062 
9734+8356,18090
8460-1020,7440 
5884-4608,1276 
2948+1308,4256 
5434-43  ,5391 
3556+2670,6226 
5873+277 ,6150 
8945+2830,11775
2658+1048,3706 
9487-8468,1019 
4011-3779,232  
2118-857 ,1261 
2730+202 ,2932 
8195+6003,14198
9724-3735,5989 
8115-7701,414  
9813+327 ,10140
6131+4897,11028
6682+5238,11920
8307-2297,6010 
2740+742 ,3482 
4595-1002,3593 
8907+7752,16659
8956-3872,5084 
7084-3747,3337 
6392-4569,1823 
8646+398 ,9044 
9965-6686,3279 
5084-1033,4051 
7860-1528,6332 
2269-400 ,1869 
8452+1758,10210
5400-1077,4323 
8191-370 ,7821 
9644-2274,7370 
9171-2752,6419 
8578-7980,598  
8658-8576,82   
3463+804 ,4267 
7644-3188,4456 
7999-6620,1379 
7741-6863,878  
5994-46  ,5948 
7239+3580,10819
2770-2469,301  
1855-1770,85   
7946+3232,11178
3746-15  ,3731 
8542-847 ,7695 
2839-1036,1803 
9413-5667,3746 
7232+6382,13614
8951+3698,12649
5078-2347,2731 
9230+551 ,9781 
7091+341 ,7432 
2953-1333,1620 
9354-8524,830  
6985+3010,9995 
6874+6783,13657
7138+6636,13774
8036-1708,6328 
8848-391 ,8457 
8497+2526,11023
6422-1302,5120 
8270-7773,497  
8901+6915,15816
5748-2220,3528 
4133+267 ,4400 
9844+6527,16371
3963-1351,2612 
5058+4450,9508 
6205-5484,721  
7559+2178,9737 
8255+4987,13242
498-268  ,230  
4846+407 ,5253 
414+255  ,669  
8840+3890,12730
9251-1120,8131 
6677-5979,698  
7922-640 ,7282 
8514+6015,14529
9981+2041,12022
8961-8178,783  
4919+3840,8759 
2114-1933,181  
8445-3843,4602 
9759-8231,1528 
6911+4227,11138
8448-6853,1595 
8358-6867,1491 
7918+5458,13376
8939+8145,17084
6844+1397,8241 
5694+4608,10302
9605+7914,17519
5194+2072,7266 
6994-5369,1625 
5097-3832,1265 
6362+1322,7684 
1995+939 ,2934 
7062+6214,13276
9155-5426,3729 
5746-4337,1409 
9260+3929,13189
8451-2628,5823 
7993-1291,6702 
8268+6363,14631
6186+1963,8149 
8783+457 ,9240 
9309-8952,357  
9900-2752,7148 
9204+7911,17115
5982-2875,3107 
4141+3927,8068 
7530+4647,12177
5998+5696,11694
9719+6540,16259
7715-7174,541  
6101+2289,8390 
7736+680 ,8416 
8067+923 ,8990 
8860+7665,16525
6498-6035,463  
8814-5281,3533 
1317+407 ,1724 
9940+1459,11399
8100+6379,14479
7112-4317,2795 
5107+653 ,5760 
7173+5372,12545
8158+4342,12500
8405-6267,2138 
5613+3692,9305 
8708+3190,11898
7911-3524,4387 
9973-7604,2369 
9816-2631,7185 
9545-7298,2247 
7301-7007,294  
5620-822 ,4798 
5798-4275,1523 
5641-46  ,5595 
6362-3611,2751 
7069+987 ,8056 
2142+1172,3314 
2009-782 ,1227 
1663-1276,387  
4955-3074,1881 
4497+3889,8386 
3987+1952,5939 
9688-2565,7123 
7881+6222,14103
5494+2927,8421 
4125-2717,1408 
5774-3006,2768 
6060-878 ,5182 
4761-542 ,4219 
8696-1948,6748 
6245-830 ,5415 
4409+134 ,4543 
1131-234 ,897  
2850+1346,4196 
7583+2476,10059
8810+1217,10027
7039-1474,5565 
7853-2018,5835 
3491-2725,766  
9373+6281,15654
5040-140 ,4900 
9485-6790,2695 
8006-1285,6721 
4799+1333,6132 
5370-2965,2405 
7753+913 ,8666 
7881+4134,12015
8657-4859,3798 
2744-788 ,1956 
9172+5346,14518
7065+3155,10220
9333+4160,13493
7501-3737,3764 
8889+7326,16215
9490+9328,18818
7630-6422,1208 
9504+2680,12184
9436+5108,14544
8599-5664,2935 
9289+6653,15942
5358-4749,609  
6450+1002,7452 
7081+5039,12120
8624+5239,13863
9267+3814,13081
3418+2402,5820 
4258-3474,784  
9827-4030,5797 
4937-3676,1261 
8892-8625,267  
8062-4771,3291 
9026+8591,17617
2633+254 ,2887 
1984-587 ,1397 
8112+4314,12426
6354+2728,9082 
1635-719 ,916  
5343+4407,9750 
6331-3969,2362 
9654-2112,7542 
4011+1099,5110 
8477-6849,1628 
9857-2432,7425 
2201-554 ,1647 
9075+1628,10703
4845-1622,3223 
6480-3014,3466 
7520+7038,14558
5132+3572,8704 
6405+59  ,6464 
6377+421 ,6798 
9182-7997,1185 
9886-620 ,9266 
8509-7876,633  
1088+368 ,1456 
3458-505 ,2953 
9641+1608,11249
4424+1042,5466 
9024-4002,5022 
8425-2009,6416 
7761-3219,4542 
4668+2054,6722 
6705-6337,368  
8340-7163,1177 
9470+3235,12705
9112-847 ,8265 
6576-3825,2751 
5322-2811,2511 
6099-3186,2913 
6120-2350,3770 
8419+123 ,8542 
8109+4914,13023
6502-2362,4140 
4588+4027,8615 
8828+6165,14993
9270+2439,11709
5347-956 ,4391 
7531+3930,11461
5410+817 ,6227 
9528+6798,16326
7274-5460,1814 
8838-4436,4402 
4323+726 ,5049 
9331+950 ,10281
8017+4789,12806
7288+4108,11396
9304-7955,1349 
7524+2026,9550 
4819-3003,1816 
3028+1511,4539 
3356+897 ,4253 
8184-2164,6020 
8659-821 ,7838 
7591-5216,2375 
9913+8206,18119
8331-5230,3101 
5070-2412,2658 
3435+2359,5794 
3296+1240,4536 
8446-1299,7147 
4526+94  ,4620 
9566-5690,3876 
3356-575 ,2781 
4390-1238,3152 
8595+8433,17028
8566-7315,1251 
6655+4207,10862
8985-5593,3392 
7028-4719,2309 
8900-2585,6315 
8755+7838,16593
8049-2625,5424 
8511-7916,595  
9383-6975,2408 
8003-563 ,7440 
3571+1190,4761 
6423-1610,4813 
9867-8737,1130 
3957+2775,6732 
4415-3440,975  
6855-4601,2254 
9910-1658,8252 
5188-2704,2484 
1169+61  ,1230 
9856-9287,569  
3179+1471,4650 
8300-4388,3912 
3922+51  ,3973 
9467-2752,6715 
9491+6151,15642
9624-2176,7448 
2201-205 ,1996 
7894+2648,10542
7468-2902,4566 
8477+6319,14796
1153+314 ,1467 
8485-5959,2526 
7699+85  ,7784 
7567-2003,5564 
9836-9707,129  
3563+1323,4886 
8691-3905,4786 
5261+159 ,5420 
7455-6440,1015 
7511+5922,13433
3042+2172,5214 
2645+178 ,2823 
7801+6488,14289
7883+196 ,8079 
9577-103 ,9474 
9900+9823,19723
2482+807 ,3289 
6635+5073,11708
4428+816 ,5244 
5703+3212,8915 
7610-412 ,7198 
9541+8822,18363
8053+7338,15391
3872-1893,1979 
8489-3623,4866 
693+28   ,721  
6557+1225,7782 
8933-7488,1445 
4751+1004,5755 
8859+5616,14475
6547+4043,10590
7655+5665,13320
4353-3028,1325 
7626+2576,10202
9431-9009,422  
6185-5994,191  
6094-3617,2477 
6237+5887,12124
4411-3023,1388 
2499+854 ,3353 
9489+7457,16946
1996+170 ,2166 
7726+4127,11853
7216-5328,1888 
8081+2936,11017
1779+1052,2831 
4149-3264,885  
4645-4504,141  
3104+542 ,3646 
6786+3127,9913 
2806-2623,183  
2580+1779,4359 
6337+3209,9546 
7210+2306,9516 
3519+1816,5335 
2837-2098,739  
6795-3971,2824 
3246-2991,255  
4881-3387,1494 
9555-2560,6995 
8373+1401,9774 
7765+5356,13121
7831-5111,2720 
6221+1230,7451 
9599+8649,18248
6552+1719,8271 
9009-5038,3971 
6120+2882,9002 
9789-4831,4958 
3642-2564,1078 
6118-242 ,5876 
7608-2525,5083 
9189-532 ,8657 
5680+1460,7140 
9990+4234,14224
5392-2931,2461 
9442-1923,7519 
7718-957 ,6761 
6271-6209,62   
9098+3892,12990
3208+1983,5191 
9657+7732,17389
8991+8975,17966
8271+5025,13296
3588-1460,2128 
4699+1781,6480 
6768-3514,3254 
9109+4578,13687
9413-9144,269  
9470-1970,7500 
5609+2633,8242 
6390-3306,3084 
6156+4627,10783
5246-2537,2709 
9878-7969,1909 
3239-559 ,2680 
9416+9122,18538
6919-3276,3643 
7930-488 ,7442 
5358+5086,10444
2532-884 ,1648 
1915-1079,836  
3960-3573,387  
9767+6636,16403
3456+669 ,4125 
8736+5320,14056
8451+4393,12844
6302+2206,8508 
9372+2404,11776
3092-2147,945  
6211-4464,1747 
8230-3413,4817 
5559+5180,10739
7153+6274,13427
4791+510 ,5301 
6905-819 ,6086 
9996-7960,2036 
7470+7109,14579
1438+393 ,1831 
3438-3416,22   
8956-1527,7429 
2880+1074,3954 
6470+5067,11537
7745-4370,3375 
3728-2502,1226 
3946-313 ,3633 
5248-1400,3848 
9194+7133,16327
9852+8849,18701
9216+5891,15107
9941+7723,17664
8635-3024,5611 
7370+2831,10201
8189-6672,1517 
8357-2618,5739 
6005-5805,200  
9452-5458,3994 
8563+860 ,9423 
7596-4748,2848 
9506+8059,17565
9677+5856,15533
9505-3811,5694 
8650-5046,3604 
2272+679 ,2951 
4811+3629,8440 
5628-5418,210  
6621+5182,11803
3950-3861,89   
8714-8488,226  
5588-1659,3929 
6607+5900,12507
7294+1802,9096 
8544+6629,15173
8339+1722,10061
7737+6213,13950
6836-377 ,6459 
8149+611 ,8760 
9116-1266,7850 
7047+3308,10355
1691-883 ,808  
7231-3510,3721 
6364+2839,9203 
9312-280 ,9032 
5779-1819,3960 
9866-6536,3330 
5256-3875,1381 
7114-6749,365  
3244+1091,4335 
4643-3460,1183 
4159-2005,2154 
5580+1748,7328 
5706-31  ,5675 
2461-1765,696  
9101+6119,15220
6291+4865,11156
9486-9458,28   
8679+7934,16613
2968+2046,5014 
7737+5258,12995
5199+2276,7475 
4613+1665,6278 
8019+2636,10655
8731+3596,12327
8782+454 ,9236 
2907+217 ,3124 
9905+2675,12580
6679+3529,10208
4617-1224,3393 
3553-1261,2292 
8741-3455,5286 
9400+5811,15211
7621+2019,9640 
633+432  ,1065 
7134+4105,11239
9174-7168,2006 
6157+5080,11237
7655-4006,3649 
7160-7031,129  
5417-135 ,5282 
9965-5458,4507 
8074+5538,13612
3948+3577,7525 
8231+8113,16344
3074-1232,1842 
7972+101 ,8073 
6416-417 ,5999 
5418-1353,4065 
6812-5575,1237 
9863-6610,3253 
4260+2148,6408 
6665+3978,10643
5718+5520,11238
8318+1294,9612 
1417+1375,2792 
4293-3254,1039 
6595-4871,1724 
9471-8925,546  
6113-4387,1726 
3294-2020,1274 
255-236  ,19   
3384+1886,5270 
8266-3293,4973 
1382+680 ,2062 
6281+549 ,6830 
4123-3224,899  
7027+5800,12827
7004-2732,4272 
6873+5591,12464
8775-8748,27   
7376-4810,2566 
7101+2166,9267 
9083+7298,16381
3854-1895,1959 
8654-1346,7308 
9048-4693,4355 
8520+1649,10169
7744+937 ,8681 
2210-513 ,1697 
4089+2736,6825 
8150+3164,11314
5557+4600,10157
8627+7299,15926
9902-3344,6558 
5976-2084,3892 
5526-2778,2748 
8789+3081,11870
2591+997 ,3588 
7476-1651,5825 
4499-2541,1958 
4460-1304,3156 
3927+961 ,4888 
6361-5634,727  
5166-1292,3874 
8957+7970,16927
9935+3438,13373
5864-1912,3952 
8472-5880,2592 
4724+1143,5867 
9992+7794,17786
4433+843 ,5276 
6720-3695,3025 
6511-3121,3390 
9395+2346,11741
8192+2521,10713
8148+4088,12236
8733-5832,2901 
3242-2198,1044 
5680+4851,10531
4101+2240,6341 
3723-1163,2560 
8446-7268,1178 
8870+3500,12370
7580-978 ,6602 
8971-6254,2717 
7807-1674,6133 
2368-260 ,2108 
1826+852 ,2678 
7195-5408,1787 
6547+3140,9687 
4314+126 ,4440 
9223-3929,5294 
4378-184 ,4194 
8234+1729,9963 
1916+877 ,2793 
9938+9543,19481
6644-4559,2085 
6588+5996,12584
9422+3144,12566
5932-5102,830  
6412-5130,1282 
6480+6050,12530
3876-863 ,3013 
7078-3823,3255 
6996-4841,2155 
5181-1820,3361 
6039+3572,9611 
9494-3323,6171 
6621+5942,12563
3760+2725,6485 
8697+4239,12936
9830+9645,19475
3219-2366,853  
6504+2336,8840 
6885-3113,3772 
9068+3222,12290
5160+4352,9512 
4442+2444,6886 
1629-1138,491  
9269+8876,18145
7439+2430,9869 
2687+1295,3982 
3741-1706,2035 
7934-395 ,7539 
9035+971 ,10006
4424-1745,2679 
3376+636 ,4012 
9329+9027,18356
6613-5207,1406 
5088-4149,939  
8217-6217,2000 
8469-81  ,8388 
9471+9137,18608
6843-5153,1690 
9423+789 ,10212
1966+1240,3206 
6012+5650,11662
7361-1558,5803 
8386-21  ,8365 
4303+1291,5594 
7714+456 ,8170 
4429-3564,865  
4623+1681,6304 
2136+692 ,2828 
6115-2689,3426 
6400+4563,10963
9566-2331,7235 
2470-1006,1464 
5287+4203,9490 
6497-1093,5404 
9485+4429,13914
6684+4531,11215
3063-65  ,2998 
5046-430 ,4616 
7041-4257,2784 
3918-1567,2351 
7805-1372,6433 
8732+4380,13112
8992-767 ,8225 
9914+3022,12936
6244+5880,12124
5872-1949,3923 
4842+4839,9681 
7172-6349,823  
8634+1910,10544
5444-1936,3508 
6721-4293,2428 
9498-1012,8486 
1358-234 ,1124 
5482-2598,2884 
5307-439 ,4868 
1565+722 ,2287 
9651-1035,8616 
8828+2342,11170
1460+135 ,1595 
6532+3213,9745 
7105-489 ,6616 
6782-1034,5748 
7276-4268,3008 
5652-2411,3241 
1082+824 ,1906 
4114+2320,6434 
4609+3811,8420 
7177+1349,8526 
8500+1768,10268
6104+2368,8472 
9069-2319,6750 
6151+2717,8868 
3650-495 ,3155 
759+377  ,1136 
9385+8146,17531
8997-2150,6847 
5240-1868,3372 
6047+312 ,6359 
4527+1576,6103 
8606-3401,5205 
5835-4880,955  
5071-2746,2325 
8006-3331,4675 
6771-4714,2057 
8551+3641,12192
4643+285 ,4928 
9088-1213,7875 
6974+680 ,7654 
8229-1975,6254 
6704-3048,3656 
6233-2516,3717 
3621+3318,6939 
9437+1679,11116
7051+6004,13055
5983+1087,7070 
7786+2519,10305
9844-2201,7643 
3366+3120,6486 
9628+5807,15435
9492+6944,16436
8938-7444,1494 
8016+6712,14728
8627-6244,2383 
7132-5930,1202 
6267+4398,10665
5606-1947,3659 
6590+1245,7835 
8106-5139,2967 
4562+3471,8033 
6134+3829,9963 
8083-5468,2615 
2031+427 ,2458 
6859+6275,13134
7726+2266,9992 
6011+4695,10706
6583+122 ,6705 
4894-1744,3150 
5925-2160,3765 
9512+4518,14030
8933-4155,4778 
124+51   ,175  
7837-729 ,7108 
8910+4559,13469
7297-465 ,6832 
9479-5323,4156 
8970+5889,14859
8290+3867,12157
9485-6883,2602 
4364-534 ,3830 
7321+6419,13740
6026+1677,7703 
9632-4837,4795 
423+112  ,535  
1956+1550,3506 
5247+1355,6602 
2404-825 ,1579 
1063+305 ,1368 
9890+3407,13297
9810+5213,15023
7848+6162,14010
7654+2439,10093
9480+8230,17710
6862+1920,8782 
8500+210 ,8710 
4698-1026,3672 
8577-130 ,8447 
8538+785 ,9323 
4158+1913,6071 
7216+4195,11411
8611+1254,9865 
8766-4571,4195 
2532-888 ,1644 
8354+7300,15654
6885+3928,10813
8410-3158,5252 
8896-1746,7150 
5959-1034,4925 
925+289  ,1214 
3984-2143,1841 
1903-716 ,1187 
4227-3359,868  
8038-7191,847  
7743+3173,10916
5509-3548,1961 
2198-1885,313  
