Formula,Answer
83429-76828,6601 
33058-31323,1735 
96463-70220,26243
78886-77140,1746 
83243-76178,7065 
64786-11425,53361
94097-17503,76594
73200-31551,41649
90784-62132,28652
74875-8379 ,66496
9767-1954  ,7813 
79515-68093,11422
99425-84424,15001
93434-78471,14963
76247-69035,7212 
93248-53216,40032
72530-52867,19663
63831-1629 ,62202
86920-83850,3070 
41303-13473,27830
97956-79782,18174
72378-32193,40185
60956-24715,36241
76475-5873 ,70602
12926-12090,836  
60311-20781,39530
70312-50427,19885
81365-43343,38022
86797-62102,24695
99182-76995,22187
99755-25292,74463
80077-34253,45824
69575-61340,8235 
22885-11824,11061
69490-52193,17297
66017-61174,4843 
71715-47935,23780
97700-24507,73193
94465-22578,71887
85600-35350,50250
30456-5657 ,24799
81410-25831,55579
30887-30167,720  
83531-20586,62945
87501-69757,17744
83775-18912,64863
18909-15057,3852 
48335-40211,8124 
60512-37713,22799
36533-18800,17733
87820-19008,68812
64617-35546,29071
86309-61225,25084
25194-8612 ,16582
26428-2554 ,23874
85227-30198,55029
77290-39955,37335
76516-57023,19493
82117-41674,40443
87606-892  ,86714
67856-59932,7924 
96479-868  ,95611
59875-16454,43421
41077-31511,9566 
70229-22897,47332
85460-44239,41221
72287-11377,60910
83228-15670,67558
84383-9635 ,74748
87159-50109,37050
60074-12786,47288
39571-15730,23841
15510-69   ,15441
79467-73526,5941 
61390-4268 ,57122
28778-18456,10322
57105-4652 ,52453
76260-74753,1507 
92969-28786,64183
72721-7849 ,64872
61111-42129,18982
48270-11630,36640
57531-4993 ,52538
83955-30866,53089
51327-39518,11809
94904-81566,13338
80374-72280,8094 
83589-33607,49982
96590-68052,28538
54407-41933,12474
35954-1084 ,34870
75010-45252,29758
78762-11158,67604
51938-23128,28810
61260-32080,29180
79688-35015,44673
88428-30959,57469
60572-12184,48388
57092-901  ,56191
62076-36674,25402
97405-2    ,97403
84292-69188,15104
96670-68793,27877
75387-63563,11824
99413-59331,40082
83540-38089,45451
93106-59049,34057
59098-35195,23903
38380-13831,24549
85571-54637,30934
76657-11793,64864
33691-16982,16709
31734-25851,5883 
75052-12134,62918
77724-29966,47758
93628-41267,52361
69429-41450,27979
63596-16894,46702
38573-21245,17328
51485-21472,30013
91503-80703,10800
85681-55157,30524
84444-82431,2013 
78808-43420,35388
81901-49200,32701
84702-38333,46369
82879-60725,22154
27141-11066,16075
96345-43904,52441
93793-34923,58870
85712-80104,5608 
55984-11254,44730
85864-82419,3445 
89836-84517,5319 
97305-28117,69188
49148-6200 ,42948
74191-29948,44243
69684-60927,8757 
59104-23318,35786
53818-31647,22171
84800-71890,12910
72619-4647 ,67972
30204-14489,15715
91582-47054,44528
87368-35329,52039
74544-58706,15838
44326-39858,4468 
87812-1785 ,86027
74341-50081,24260
28631-26490,2141 
30786-7666 ,23120
40956-11642,29314
72237-7987 ,64250
90353-41424,48929
69691-38935,30756
23396-11550,11846
92621-49798,42823
82770-26988,55782
57730-40923,16807
69723-52956,16767
50517-47373,3144 
54620-20925,33695
87152-53300,33852
43010-19511,23499
61404-43007,18397
92563-44191,48372
48153-29763,18390
68067-22234,45833
80950-77825,3125 
91783-33565,58218
52881-10233,42648
85632-23025,62607
79538-34688,44850
99445-43435,56010
93222-51165,42057
95422-65648,29774
95590-90320,5270 
67932-45694,22238
75109-12295,62814
41496-14981,26515
96650-56045,40605
23398-16   ,23382
70845-29427,41418
94288-21302,72986
48067-38515,9552 
81133-45157,35976
50962-37424,13538
96375-15735,80640
67784-19714,48070
46522-27684,18838
75904-21614,54290
89256-71751,17505
82811-44458,38353
90872-28250,62622
70885-67071,3814 
97968-24354,73614
35514-182  ,35332
38002-30717,7285 
75961-9226 ,66735
52015-19132,32883
91274-14707,76567
77002-75625,1377 
93742-3397 ,90345
83493-24147,59346
85262-34242,51020
75703-3472 ,72231
70037-6070 ,63967
84890-25284,59606
50778-31422,19356
51596-1776 ,49820
28731-22231,6500 
91287-66670,24617
94124-57565,36559
83971-60826,23145
96278-9153 ,87125
40616-11938,28678
87843-15806,72037
89990-67885,22105
80062-54194,25868
23420-2621 ,20799
93002-6210 ,86792
97001-25578,71423
75640-41982,33658
79703-41654,38049
59981-17051,42930
98595-76694,21901
49052-17915,31137
91154-14820,76334
77509-29511,47998
93555-9220 ,84335
87206-53959,33247
52294-49944,2350 
93019-54882,38137
25608-17034,8574 
27031-23440,3591 
17107-15474,1633 
96755-35993,60762
73863-26453,47410
57779-23290,34489
99607-74134,25473
49149-42854,6295 
90735-34178,56557
88690-13652,75038
64054-18511,45543
82793-76534,6259 
95438-61362,34076
43514-2404 ,41110
84942-12946,71996
41191-39715,1476 
23330-14472,8858 
31729-4849 ,26880
15953-11118,4835 
69936-68733,1203 
85003-59594,25409
83107-66179,16928
80654-32843,47811
72695-64742,7953 
44597-17149,27448
43117-18271,24846
45034-5022 ,40012
85121-21414,63707
87570-61008,26562
92880-87525,5355 
54058-50969,3089 
58651-56028,2623 
99937-63797,36140
99866-67865,32001
78070-61678,16392
47935-18640,29295
63776-42257,21519
62174-19494,42680
80871-74469,6402 
63925-30918,33007
42515-4734 ,37781
86285-84582,1703 
62659-16834,45825
34796-12486,22310
88549-7405 ,81144
67919-19705,48214
91833-59761,32072
82326-445  ,81881
84836-80094,4742 
51073-31951,19122
65835-35139,30696
53274-23790,29484
26439-15468,10971
87759-15860,71899
70622-15232,55390
59654-53952,5702 
77485-64409,13076
29487-24615,4872 
63327-41931,21396
54342-51990,2352 
92551-42535,50016
46626-12198,34428
87393-70210,17183
76635-35852,40783
24980-3737 ,21243
15588-6393 ,9195 
18554-17348,1206 
71512-23175,48337
81719-47004,34715
49314-2195 ,47119
66583-27627,38956
82912-62766,20146
61728-25846,35882
99997-93080,6917 
95367-4024 ,91343
74717-33245,41472
18914-7154 ,11760
46259-38838,7421 
73429-5483 ,67946
69783-10794,58989
68750-47955,20795
60184-27511,32673
95538-19106,76432
99852-10535,89317
1007-656   ,351  
73574-42147,31427
97465-79204,18261
94214-54526,39688
98715-24513,74202
21778-12435,9343 
15041-1159 ,13882
36488-27392,9096 
48164-19653,28511
78027-62226,15801
86611-6237 ,80374
62426-17380,45046
96136-34715,61421
99166-9419 ,89747
95700-18148,77552
65953-39068,26885
67248-31339,35909
69917-48478,21439
47099-20624,26475
79174-52355,26819
11970-9511 ,2459 
77746-46481,31265
95786-13188,82598
13061-11253,1808 
66958-17135,49823
54122-16079,38043
31300-15538,15762
43116-395  ,42721
26818-13109,13709
46055-27073,18982
75675-66956,8719 
72246-8316 ,63930
92553-7120 ,85433
30878-11892,18986
79600-55830,23770
67835-32293,35542
26293-24821,1472 
67905-63944,3961 
78684-49467,29217
70438-69620,818  
48708-18578,30130
63050-40198,22852
61975-55125,6850 
16992-6683 ,10309
12914-10355,2559 
26895-9978 ,16917
58958-37676,21282
17356-9979 ,7377 
72435-41417,31018
72708-48184,24524
59023-55465,3558 
78676-59614,19062
47622-41714,5908 
53303-18807,34496
24699-8720 ,15979
50555-6231 ,44324
35734-21413,14321
45983-627  ,45356
88847-71251,17596
60871-5201 ,55670
44585-42246,2339 
80231-74434,5797 
83497-9016 ,74481
65589-45605,19984
79055-35017,44038
97085-51409,45676
78427-13342,65085
37007-35334,1673 
88005-34672,53333
42269-3851 ,38418
40446-34011,6435 
18960-11696,7264 
25101-24650,451  
83131-27052,56079
70839-6857 ,63982
25274-17908,7366 
85519-57628,27891
72767-67772,4995 
55302-43291,12011
67318-14042,53276
95297-22835,72462
90166-69095,21071
96034-66780,29254
69052-34251,34801
63915-37922,25993
72355-5500 ,66855
82870-67934,14936
95760-64948,30812
78600-12660,65940
96984-4239 ,92745
64053-19628,44425
74992-41750,33242
70876-41451,29425
74873-60020,14853
46357-41197,5160 
50817-12351,38466
60768-33982,26786
80208-52662,27546
83218-3453 ,79765
32517-21564,10953
98976-2230 ,96746
52675-2829 ,49846
9784-708   ,9076 
77346-31221,46125
98824-51307,47517
56245-24940,31305
62927-56880,6047 
50899-33774,17125
91081-19838,71243
87259-5495 ,81764
76738-73249,3489 
59032-56989,2043 
54586-2095 ,52491
58532-28928,29604
88431-69026,19405
78889-10895,67994
61266-29961,31305
78099-60843,17256
88197-62398,25799
90171-31341,58830
72959-52233,20726
49734-41125,8609 
76088-71916,4172 
66927-28218,38709
69540-20228,49312
25371-24245,1126 
80454-18827,61627
36632-9246 ,27386
89524-43199,46325
63909-40878,23031
95087-24130,70957
71869-29542,42327
62254-21636,40618
80216-15671,64545
95327-6910 ,88417
89419-12873,76546
79471-43724,35747
23358-3778 ,19580
94826-72892,21934
70939-39991,30948
69164-64035,5129 
49776-27412,22364
72465-29103,43362
97770-36066,61704
57745-24313,33432
84558-51640,32918
97312-88551,8761 
78638-3525 ,75113
85109-29738,55371
58811-24258,34553
40858-19238,21620
74599-45711,28888
81338-64193,17145
81975-16399,65576
40424-36027,4397 
83858-58132,25726
70989-39457,31532
7825-5253  ,2572 
80074-8677 ,71397
58967-48667,10300
27798-3369 ,24429
71307-64615,6692 
35632-11359,24273
93586-63777,29809
85408-28222,57186
96760-66589,30171
52264-31548,20716
96108-3621 ,92487
81864-32036,49828
75448-39763,35685
33975-6758 ,27217
90355-9031 ,81324
91969-27248,64721
99925-23816,76109
40273-31576,8697 
70171-54017,16154
55636-42709,12927
87807-82656,5151 
14132-12044,2088 
47328-46039,1289 
86094-85411,683  
71814-27960,43854
80212-35376,44836
71672-63730,7942 
65026-1885 ,63141
53653-14496,39157
81179-46943,34236
85590-77158,8432 
55551-37343,18208
70096-65950,4146 
56172-31989,24183
68987-9360 ,59627
79925-1316 ,78609
27486-23365,4121 
31347-1175 ,30172
95114-39015,56099
90669-76296,14373
57514-56050,1464 
20063-12053,8010 
91435-52749,38686
74671-306  ,74365
83291-8928 ,74363
27699-22106,5593 
85874-45053,40821
69231-14597,54634
88601-69279,19322
95972-37367,58605
91269-28342,62927
59541-48754,10787
50709-3320 ,47389
67465-23254,44211
85397-33844,51553
85162-25475,59687
46070-1317 ,44753
68666-17534,51132
